candidate_id,previous_period,period,provider,provider_name,code_a,code_b,before_a,after_a,change_a,before_b,after_b,change_b,absolute_change_ratio,paired_net_change,target_code,target_change_share_national_pct,classification,disposition
RC250,2024-02,2024-03,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_400,C_430,1106,1175,69,142,18,-124,0.5564516129032258,-55,C_400,0.0297694806735668,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC251,2024-02,2024-03,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_300,C_400,47,1,-46,1106,1175,69,0.6666666666666666,23,C_400,0.0297694806735668,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC252,2024-08,2024-09,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_130,X06,2460,2282,-178,70,275,205,0.8682926829268293,27,C_130,0.0296481859640823,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC253,2025-03,2025-04,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,C_300,2916,3103,187,204,99,-105,0.5614973262032086,82,C_120,0.029268414841434,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC254,2025-07,2025-08,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_110,X06,8232,8482,250,272,4,-268,0.9328358208955224,-18,C_110,0.0291895464061246,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC255,2025-07,2025-08,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_110,C_300,8232,8482,250,422,155,-267,0.9363295880149812,-17,C_110,0.0291895464061246,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC256,2024-12,2025-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,X03,3475,3543,68,85,9,-76,0.8947368421052632,-8,C_400,0.0291864283108354,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC257,2026-03,2026-04,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_110,C_430,10402,10641,239,348,123,-225,0.9414225941422594,14,C_110,0.0291480832391203,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC258,2026-03,2026-04,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,X06,2469,2409,-60,3,40,37,0.6166666666666667,-23,C_400,0.0290333351075927,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC259,2025-12,2026-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,C_100,X06,1181,1069,-112,115,206,91,0.8125,-21,C_100,0.0290104333951531,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC260,2026-01,2026-02,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_110,C_430,11182,10942,-240,147,329,182,0.7583333333333333,-58,C_110,0.0289338596080908,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC261,2026-03,2026-04,NT313,SPIRE WELLESLEY HOSPITAL,C_100,C_110,100,210,110,1055,955,-100,0.9090909090909092,10,C_100,0.0288102920839793,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC262,2025-09,2025-10,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_130,C_300,2730,2902,172,261,39,-222,0.7747747747747747,-50,C_130,0.0287340480092483,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC263,2026-03,2026-04,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_120,X04,5438,5270,-168,458,776,318,0.5283018867924528,150,C_120,0.0285579266945219,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC264,2026-03,2026-04,NT321,SPIRE LITTLE ASTON HOSPITAL,C_100,C_110,208,317,109,1010,792,-218,0.5,-109,C_100,0.0285483803377613,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC265,2024-02,2024-03,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_300,C_301,89,170,81,1381,1272,-109,0.7431192660550459,-28,C_301,0.0279162206047319,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC266,2024-11,2024-12,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_101,170,57,-113,3091,3161,70,0.6194690265486725,-43,C_100,0.0276974361488308,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC267,2024-11,2024-12,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_110,170,57,-113,4198,4265,67,0.5929203539823009,-46,C_100,0.0276974361488308,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC268,2024-11,2024-12,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_120,170,57,-113,6017,6082,65,0.5752212389380531,-48,C_100,0.0276974361488308,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC269,2025-10,2025-11,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,C_320,X05,2898,2794,-104,121,190,69,0.6634615384615384,-35,C_320,0.0271098784226221,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC270,2025-05,2025-06,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,C_130,C_430,2712,2553,-159,58,223,165,0.9636363636363636,6,C_130,0.0268417400875479,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC271,2024-11,2024-12,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_100,X06,1279,1170,-109,30,112,82,0.7522935779816514,-27,C_100,0.026716995931173,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC272,2024-12,2025-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_110,X06,2133,1907,-226,109,286,177,0.7831858407079646,-49,C_110,0.0266521062829392,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC273,2025-09,2025-10,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_300,C_320,68,15,-53,5103,5206,103,0.5145631067961165,50,C_320,0.0265787932195692,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC274,2025-11,2025-12,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_170,C_301,93,0,-93,3349,3450,101,0.9207920792079208,8,C_301,0.026492567654411,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC275,2025-03,2025-04,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_130,X06,3325,3170,-155,171,385,214,0.7242990654205608,59,C_130,0.0263319283975407,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC276,2024-09,2024-10,NEY,PIONEER HEALTHCARE LIMITED,C_130,C_150,204,48,-156,0,102,102,0.6538461538461539,-54,C_130,0.0262696138029981,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC277,2024-10,2024-11,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_120,C_300,3125,2959,-166,45,149,104,0.6265060240963856,-62,C_120,0.0262131476305525,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC278,2024-06,2024-07,NT332,SPIRE LEEDS HOSPITAL,C_110,C_160,618,840,222,153,0,-153,0.6891891891891891,69,C_110,0.026087661593674,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC279,2024-04,2024-05,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,C_400,X05,3040,2979,-61,62,126,64,0.953125,3,C_400,0.0260423337346414,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC280,2026-01,2026-02,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,C_130,C_430,6960,6804,-156,147,329,182,0.8571428571428571,26,C_130,0.0259747179412038,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC281,2025-06,2025-07,NYR,HEALTHSHARE DIAGNOSTICS,C_110,C_502,246,466,220,724,462,-262,0.8396946564885496,-42,C_110,0.0259601417423739,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC282,2025-06,2025-07,NYR,HEALTHSHARE DIAGNOSTICS,C_110,C_330,246,466,220,848,738,-110,0.5,110,C_110,0.0259601417423739,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC283,2025-06,2025-07,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,C_110,X06,8526,8307,-219,182,292,110,0.502283105022831,-109,C_110,0.0258421410980903,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC284,2025-01,2025-02,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_100,C_502,453,348,-105,58,130,72,0.6857142857142857,-33,C_100,0.0257580217839269,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC285,2024-04,2024-05,NT313,SPIRE WELLESLEY HOSPITAL,C_100,C_110,203,312,109,1150,1092,-58,0.5321100917431193,51,C_100,0.025751579942118,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC286,2025-12,2026-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",C_100,X06,1848,1947,99,100,1,-99,1.0,0,C_100,0.0256431509475014,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC287,2024-11,2024-12,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_130,X06,3801,3650,-151,30,112,82,0.543046357615894,-69,C_130,0.0256220560087963,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC288,2024-09,2024-10,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_100,X06,2527,2423,-104,69,167,98,0.9423076923076924,-6,C_100,0.0252033229611965,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC289,2025-11,2025-12,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,C_110,X06,5707,5497,-210,412,632,220,0.9545454545454546,10,C_110,0.0248710259653511,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC290,2024-12,2025-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_100,X06,1532,1431,-101,109,286,177,0.5706214689265536,76,C_100,0.0248205425623155,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC291,2025-05,2025-06,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,C_300,2591,2493,-98,20,131,111,0.8828828828828829,13,C_100,0.0248108175164371,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC292,2024-08,2024-09,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_110,X03,8451,8242,-209,10,167,157,0.7511961722488039,-52,C_110,0.0245337703239983,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC293,2025-02,2025-03,NEY,PIONEER HEALTHCARE LIMITED,C_100,C_110,424,523,99,191,68,-123,0.8048780487804879,-24,C_100,0.0245057997059304,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC294,2024-11,2024-12,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,C_320,X05,2941,3042,101,232,83,-149,0.6778523489932886,-48,C_320,0.0244579891658372,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC295,2024-09,2024-10,NT304,SPIRE SOUTHAMPTON HOSPITAL,C_100,C_110,100,0,-100,406,528,122,0.819672131147541,22,C_100,0.0242339643857659,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC296,2024-09,2024-10,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,C_100,X03,840,940,100,167,37,-130,0.7692307692307693,-30,C_100,0.0242339643857659,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC297,2025-07,2025-08,NYR,HEALTHSHARE DIAGNOSTICS,C_101,C_130,213,297,84,173,31,-142,0.5915492957746479,-58,C_130,0.0241752741425013,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC298,2024-12,2025-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,C_130,C_300,3006,2866,-140,76,274,198,0.7070707070707071,58,C_130,0.0241424265208004,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC299,2026-04,2026-05,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,C_110,X05,3236,3433,197,114,15,-99,0.5025380710659898,98,C_110,0.0237934199719793,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC300,2025-03,2025-04,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,C_101,C_301,429,363,-66,170,261,91,0.7252747252747253,25,C_301,0.0235133005180677,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC301,2024-01,2024-02,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,C_110,C_330,1842,2040,198,548,260,-288,0.6875,-90,C_110,0.0235055570460875,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC302,2026-03,2026-04,NT343,SPIRE THAMES VALLEY HOSPITAL,C_110,C_160,449,259,-190,0,106,106,0.5578947368421052,-84,C_110,0.0231721163825643,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC303,2025-05,2025-06,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_300,C_320,135,231,96,1783,1692,-91,0.9479166666666666,5,C_320,0.0230200831252671,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC304,2025-04,2025-05,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,C_300,C_400,66,9,-57,2897,2948,51,0.8947368421052632,-6,C_400,0.0229310360332005,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC305,2025-09,2025-10,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_130,X06,4168,4031,-137,25,176,151,0.9072847682119204,14,C_130,0.0228870033562036,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC306,2024-12,2025-01,RKE,WHITTINGTON HEALTH NHS TRUST,C_100,C_160,5318,5225,-93,27,185,158,0.5886075949367089,65,C_100,0.0228545589930232,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC307,2024-06,2024-07,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,C_110,C_400,4455,4261,-194,591,936,345,0.5623188405797102,151,C_110,0.0227973258971746,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC308,2025-11,2025-12,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_120,C_170,6567,6701,134,93,0,-93,0.6940298507462687,41,C_120,0.0227271956336647,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC309,2024-02,2024-03,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,C_320,X06,5872,5963,91,114,50,-64,0.7032967032967034,27,C_320,0.0224522827309871,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC310,2025-10,2025-11,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,C_300,C_320,167,52,-115,1463,1549,86,0.7478260869565218,-29,C_320,0.0224177840802452,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC311,2026-02,2026-03,NT404,BEAUMONT HOSPITAL,C_301,C_502,105,24,-81,553,597,44,0.5432098765432098,-37,C_301,0.0221156182680467,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC312,2025-09,2025-10,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,C_320,X06,2032,1947,-85,25,176,151,0.5629139072847682,66,C_320,0.0219339555695474,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC313,2025-06,2025-07,NYR,HEALTHSHARE DIAGNOSTICS,C_130,C_330,45,173,128,848,738,-110,0.859375,18,C_130,0.0218572143321852,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC314,2025-06,2025-07,NYR,HEALTHSHARE DIAGNOSTICS,C_101,C_130,285,213,-72,45,173,128,0.5625,56,C_130,0.0218572143321852,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC315,2025-07,2025-08,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,C_140,C_320,6944,6900,-44,148,232,84,0.5238095238095238,40,C_320,0.0217213104156269,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC316,2024-06,2024-07,R1F,ISLE OF WIGHT NHS TRUST,C_120,C_140,1368,1226,-142,423,707,284,0.5,142,C_120,0.0215988963268186,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC317,2025-01,2025-02,NT337,SPIRE LIVERPOOL HOSPITAL,C_100,C_301,795,707,-88,53,99,46,0.5227272727272727,-42,C_100,0.0215876753998626,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC318,2025-05,2025-06,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_130,C_300,1736,1609,-127,135,231,96,0.7559055118110236,-31,C_130,0.0214396288749596,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC319,2024-07,2024-08,NT332,SPIRE LEEDS HOSPITAL,C_110,C_160,840,658,-182,0,171,171,0.9395604395604396,-11,C_110,0.0213126233965763,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC320,2026-02,2026-03,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,C_130,C_300,2705,2833,128,140,59,-81,0.6328125,47,C_130,0.0212613989336079,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC321,2025-05,2025-06,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,C_301,C_320,203,124,-79,184,323,139,0.5683453237410072,60,C_301,0.0211305089777915,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC322,2024-12,2025-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_130,X03,5714,5836,122,85,9,-76,0.6229508196721312,46,C_130,0.0210384002538403,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC323,2024-12,2025-01,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",C_130,X06,1758,1636,-122,109,286,177,0.6892655367231638,55,C_130,0.0210384002538403,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC324,2025-06,2025-07,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_130,C_300,1609,1486,-123,231,422,191,0.643979057591623,68,C_130,0.0210034168973342,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC325,2025-06,2025-07,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",C_130,X06,1609,1486,-123,26,272,246,0.5,123,C_130,0.0210034168973342,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC326,2025-08,2025-09,RBK,WALSALL HEALTHCARE NHS TRUST,C_100,C_160,1743,1825,82,61,14,-47,0.573170731707317,35,C_100,0.0208264546770629,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC327,2026-02,2026-03,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,C_130,C_300,2663,2787,124,234,40,-194,0.6391752577319587,-70,C_130,0.0205969802169327,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC328,2024-06,2024-07,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_130,C_430,3300,3177,-123,130,228,98,0.7967479674796748,-25,C_130,0.0202696355915025,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC329,2025-06,2025-07,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,C_300,C_400,48,6,-42,1975,2019,44,0.9545454545454546,2,C_400,0.0201567646560293,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC330,2025-04,2025-05,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,C_320,C_340,264,184,-80,1,55,54,0.675,-26,C_320,0.0199981001804828,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC331,2025-02,2025-03,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,C_170,C_400,44,5,-39,3264,3309,45,0.8666666666666667,6,C_400,0.0199009375552803,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC332,2024-03,2024-04,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_320,X06,1306,1387,81,94,11,-83,0.9759036144578314,-2,C_320,0.0197489205142521,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC333,2024-03,2024-04,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_130,C_300,5501,5622,121,198,76,-122,0.9918032786885246,-1,C_130,0.019732100049901,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC334,2024-07,2024-08,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,C_300,C_400,21,45,24,1013,967,-46,0.5217391304347826,-22,C_400,0.0194403708884672,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC335,2024-02,2024-03,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,C_110,C_430,6031,6193,162,142,18,-124,0.7654320987654321,38,C_110,0.0193907707113181,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC336,2024-11,2024-12,B3M1X,CLAREMONT PRIVATE HOSPITAL,C_100,C_110,154,75,-79,805,850,45,0.569620253164557,-34,C_100,0.0193636942987401,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC337,2025-08,2025-09,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,C_130,X06,1919,1805,-114,4,97,93,0.8157894736842105,-21,C_130,0.0193279633243418,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC338,2024-05,2024-06,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,C_120,X06,9407,9280,-127,390,639,249,0.5100401606425703,122,C_120,0.0192881019748282,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC339,2024-08,2024-09,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_110,C_300,5795,5632,-163,137,250,113,0.6932515337423313,-50,C_110,0.0191339931235011,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC340,2024-01,2024-02,RWJ,STOCKPORT NHS FOUNDATION TRUST,C_300,C_320,69,1,-68,4608,4684,76,0.8947368421052632,8,C_320,0.0190431326955554,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC341,2026-03,2026-04,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,C_120,X06,5303,5191,-112,296,478,182,0.6153846153846154,70,C_120,0.0190386177963479,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC342,2024-03,2024-04,NT490,SOUTHEND PRIVATE HOSPITAL,C_130,C_160,971,1087,116,107,0,-107,0.9224137931034484,9,C_130,0.0189167240147811,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC343,2024-03,2024-04,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_301,X06,962,1036,74,94,11,-83,0.891566265060241,-9,C_301,0.0188694641072193,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC344,2025-11,2025-12,NEY,PIONEER HEALTHCARE LIMITED,C_100,C_120,239,167,-72,10,56,46,0.6388888888888888,-26,C_100,0.0186747175448971,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC345,2025-09,2025-10,NT347,SPIRE FYLDE COAST HOSPITAL,C_100,C_400,545,472,-73,36,92,56,0.7671232876712328,-17,C_100,0.0186465658389805,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC346,2025-11,2025-12,RPA,MEDWAY NHS FOUNDATION TRUST,C_320,X04,3217,3145,-72,24,133,109,0.6605504587155964,37,C_320,0.0186186512338735,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC347,2024-09,2024-10,NVC16,RENACRES HOSPITAL,C_100,C_301,511,435,-76,122,236,114,0.6666666666666666,38,C_100,0.0184178129331821,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC348,2024-05,2024-06,AY1,MEDEFER,C_100,C_410,298,220,-78,35,150,115,0.6782608695652174,37,C_100,0.0184080353434278,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC349,2025-09,2025-10,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,C_120,X06,8283,8170,-113,349,544,195,0.5794871794871795,82,C_120,0.0184046881464035,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC350,2024-11,2024-12,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_140,C_301,63,25,-38,716,789,73,0.5205479452054794,35,C_301,0.0184045058264127,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC351,2025-10,2025-11,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_300,1146,1076,-70,15,56,41,0.5857142857142857,-29,C_100,0.0183595962987053,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC352,2025-09,2025-10,RKE,WHITTINGTON HEALTH NHS TRUST,C_110,C_300,1661,1817,156,310,0,-310,0.5032258064516129,-154,C_110,0.0181628086222112,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC353,2025-08,2025-09,NEY,PIONEER HEALTHCARE LIMITED,C_100,X05,306,235,-71,54,97,43,0.6056338028169014,-28,C_100,0.0180326619764813,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC354,2025-03,2025-04,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,C_130,C_430,2499,2393,-106,86,180,94,0.8867924528301887,-12,C_130,0.0180076413557375,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC355,2024-11,2024-12,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,C_120,X06,3444,3330,-114,114,188,74,0.6491228070175439,-40,C_120,0.0179984748660771,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC356,2024-08,2024-09,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,C_320,X02,1731,1657,-74,79,128,49,0.6621621621621622,-25,C_320,0.0179540183033937,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC357,2024-05,2024-06,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_400,C_502,152,110,-42,29,100,71,0.5915492957746479,29,C_400,0.0179367601086455,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
RC358,2024-03,2024-04,NT490,SOUTHEND PRIVATE HOSPITAL,C_100,C_160,12,88,76,107,0,-107,0.7102803738317757,-31,C_100,0.017914514764153,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes
