period,kind,part,code,p50,p50_lower_shift,p50_midpoint_shift,p75_lower_shift,p75_midpoint_shift,p92,p92_lower_shift,p92_midpoint_shift,p95_lower_shift,p95_midpoint_shift
2024-06,monthly,Part_2,C_100,14.996713388110198,-0.996713388110198,-0.4967133881101979,-0.5133614627285503,-0.0133614627285503,46.62157642220699,-0.6215764222069922,-0.1215764222069921,-0.6438282647584899,-0.1438282647584898
2024-06,monthly,Part_2,C_110,15.353610019646366,-0.353610019646366,0.1463899803536339,-0.8888242392897148,-0.3888242392897147,47.034881960713655,-0.0348819607136547,0.4651180392863452,-0.1595353928484471,0.3404646071515529
2024-06,monthly,Part_2,C_120,17.957843973492555,-0.9578439734925546,-0.4578439734925545,-0.7583759382138595,-0.2583759382138595,50.144181217555456,-0.144181217555456,0.355818782444544,-0.25259648127129,0.24740351872871
2024-06,monthly,Part_2,C_130,11.41541575307809,-0.41541575307809,0.08458424692191,-0.7878032409626989,-0.2878032409626989,39.78209689081707,-0.7820968908170727,-0.2820968908170727,-0.32013840830448,0.1798615916955199
2024-06,monthly,Part_2,C_301,13.616275129884798,-0.6162751298847979,-0.1162751298847979,-0.4361720067453625,0.0638279932546375,42.4475795706884,-0.4475795706883971,0.0524204293116028,-0.5692255434782538,-0.0692255434782538
2024-06,monthly,Part_2,C_320,14.057435363525942,-0.0574353635259416,0.4425646364740583,-0.8750497413450056,-0.3750497413450055,41.281671018276775,-0.281671018276775,0.218328981723225,-0.2446222222222047,0.2553777777777952
2024-06,monthly,Part_2,C_400,16.582995237255247,-0.5829952372552469,-0.0829952372552469,-0.6051401869158894,-0.1051401869158894,45.377021276595755,-0.3770212765957552,0.1229787234042447,-0.5242564441506801,-0.02425644415068
2024-07,monthly,Part_2,C_999,13.983266435858884,-0.9832664358588854,-0.4832664358588854,-0.8600007683704582,-0.3600007683704582,44.108175717852696,-0.1081757178526956,0.3918242821473043,-0.4181644436128238,0.0818355563871762
2024-07,monthly,Part_2,C_100,14.508549027016814,-0.508549027016814,-0.008549027016814,-0.3730006664445184,0.1269993335554815,46.35869884575027,-0.3586988457502684,0.1413011542497315,-0.6403759057970788,-0.1403759057970788
2024-07,monthly,Part_2,C_110,14.607564041643268,-0.6075640416432684,-0.1075640416432683,-0.3567614933159433,0.1432385066840567,46.31072625698325,-0.3107262569832514,0.1892737430167486,-0.7875225835591451,-0.287522583559145
2024-07,monthly,Part_2,C_120,18.272575022216145,-0.2725750222161451,0.2274249777838548,-0.5107115321070594,-0.0107115321070594,49.44659539082917,-0.4465953908291666,0.0534046091708333,-0.6572161741835032,-0.1572161741835032
2024-07,monthly,Part_2,C_130,11.584555106167846,-0.584555106167846,-0.084555106167846,-0.8976481251788968,-0.3976481251788968,39.4620956155561,-0.4620956155561018,0.0379043844438982,-0.5466568819308293,-0.0466568819308292
2024-07,monthly,Part_2,C_301,13.317516316810725,-0.3175163168107247,0.1824836831892753,-0.5157319856537335,-0.0157319856537334,41.535986577181205,-0.5359865771812053,-0.0359865771812053,-0.3415590863952147,0.1584409136047853
2024-07,monthly,Part_2,C_320,13.812559391827683,-0.8125593918276852,-0.3125593918276852,-0.647116875793035,-0.147116875793035,41.116428340342935,-0.1164283403429351,0.3835716596570648,-0.6807378807378726,-0.1807378807378725
2024-07,monthly,Part_2,C_400,16.050182149362477,-0.0501821493624774,0.4498178506375225,-0.36768130405855,0.1323186959414499,45.01439393939394,-0.0143939393939405,0.4856060606060595,-0.4160547396528713,0.0839452603471286
2024-08,monthly,Part_2,C_999,14.597603885797334,-0.5976038857973336,-0.0976038857973335,-0.4227098156356952,0.0772901843643047,44.37408003153953,-0.3740800315395276,0.1259199684604723,-0.2669083177498237,0.2330916822501763
2024-08,monthly,Part_2,C_100,15.020492186768973,-0.0204921867689709,0.4795078132310291,-0.8547686654417888,-0.3547686654417887,46.422693649685975,-0.422693649685975,0.077306350314025,-0.4424563017479173,0.0575436982520827
2024-08,monthly,Part_2,C_110,15.07149073187712,-0.0714907318771214,0.4285092681228786,-0.5828500767525142,-0.0828500767525142,46.406554872986895,-0.4065548729868951,0.0934451270131049,-0.4003945230911867,0.0996054769088132
2024-08,monthly,Part_2,C_120,18.68230407624445,-0.6823040762444457,-0.1823040762444456,-0.1936294416243669,0.3063705583756331,48.8712907744647,-0.8712907744646969,-0.3712907744646969,-0.9859075706901876,-0.4859075706901876
2024-08,monthly,Part_2,C_130,11.927441161742614,-0.927441161742614,-0.4274411617426139,-0.3861405769802708,0.1138594230197291,39.60890976514216,-0.6089097651421582,-0.1089097651421582,-0.7212410501193389,-0.2212410501193389
2024-08,monthly,Part_2,C_301,13.595075713790314,-0.5950757137903135,-0.0950757137903135,-0.7557846686604748,-0.2557846686604748,41.70839762611277,-0.7083976261127702,-0.2083976261127702,-0.4930138826690395,0.0069861173309604
2024-08,monthly,Part_2,C_320,14.577869861327644,-0.5778698613276436,-0.0778698613276436,-0.5024881003894421,-0.0024881003894421,41.71647900466564,-0.7164790046656435,-0.2164790046656435,-0.2592724978973848,0.2407275021026151
2024-08,monthly,Part_2,C_400,16.691972818008068,-0.6919728180080682,-0.1919728180080682,-0.1219153112731348,0.3780846887268652,45.88904552129222,-0.8890455212922177,-0.3890455212922177,-0.9345340383344264,-0.4345340383344265
2024-09,monthly,Part_2,C_999,14.404317951279683,-0.404317951279685,0.0956820487203149,-0.2932923096034585,0.2067076903965414,43.69890949472516,-0.6989094947251573,-0.1989094947251573,-0.4681925538398985,0.0318074461601014
2024-09,monthly,Part_2,C_100,14.669510916197922,-0.6695109161979218,-0.1695109161979218,-0.3581081081081088,0.1418918918918912,45.45168539325844,-0.4516853932584368,0.0483146067415631,-0.3099956445993044,0.1900043554006956
2024-09,monthly,Part_2,C_110,14.823143126092608,-0.8231431260926083,-0.3231431260926083,-0.0688071470514231,0.4311928529485769,45.68107788366744,-0.6810778836674416,-0.1810778836674416,-0.554440275171963,-0.054440275171963
2024-09,monthly,Part_2,C_120,18.62878682601445,-0.6287868260144513,-0.1287868260144513,-0.9399285714285704,-0.4399285714285703,47.41305831019437,-0.4130583101943728,0.0869416898056272,-0.8858093994778145,-0.3858093994778144
2024-09,monthly,Part_2,C_130,11.914200553544816,-0.9142005535448164,-0.4142005535448163,-0.1149530902408351,0.3850469097591649,38.1134082397004,-0.1134082397003979,0.386591760299602,-0.3030992416748859,0.1969007583251141
2024-09,monthly,Part_2,C_301,13.347799395542124,-0.3477993955421237,0.1522006044578763,-0.2158183632734527,0.2841816367265473,40.91338830584709,-0.9133883058470929,-0.4133883058470928,-0.8010901162790773,-0.3010901162790773
2024-09,monthly,Part_2,C_320,14.45035338734701,-0.4503533873470093,0.0496466126529906,-0.4288617886178869,0.071138211382113,41.48987512007685,-0.4898751200768529,0.010124879923147,-0.9083267248215634,-0.4083267248215634
2024-09,monthly,Part_2,C_400,16.182610210838124,-0.1826102108381242,0.3173897891618757,-0.8084811529933482,-0.3084811529933482,45.4926853707415,-0.4926853707414977,0.0073146292585022,-0.6126429051782125,-0.1126429051782125
2024-10,monthly,Part_2,C_999,14.22778882811205,-0.2277888281120503,0.2722111718879496,-0.8616346092858045,-0.3616346092858045,42.36446396439973,-0.3644639643997323,0.1355360356002677,-0.0690445042642409,0.4309554957357591
2024-10,monthly,Part_2,C_100,14.506725993377485,-0.5067259933774828,-0.0067259933774828,-0.7481769567331078,-0.2481769567331078,44.816700143472055,-0.8167001434720547,-0.3167001434720546,-0.7778837814397193,-0.2778837814397192
2024-10,monthly,Part_2,C_110,14.632733148661126,-0.6327331486611261,-0.132733148661126,-0.2572840598952552,0.2427159401047447,44.966145634769376,-0.9661456347693758,-0.4661456347693757,-0.0918671248568188,0.4081328751431812
2024-10,monthly,Part_2,C_120,18.60598259608412,-0.6059825960841181,-0.105982596084118,-0.2833759968494647,0.2166240031505353,47.17059148264984,-0.17059148264984,0.3294085173501599,-0.2562818791946384,0.2437181208053616
2024-10,monthly,Part_2,C_130,11.48654957110346,-0.4865495711034597,0.0134504288965402,-0.0093981101068187,0.4906018898931812,37.90205754141238,-0.9020575414123826,-0.4020575414123826,-0.5020586182833284,-0.0020586182833284
2024-10,monthly,Part_2,C_301,13.050909961685823,-0.0509099616858232,0.4490900383141767,-0.9133118826698592,-0.4133118826698592,39.67475000000001,-0.6747500000000102,-0.1747500000000101,-0.0286588350464924,0.4713411649535075
2024-10,monthly,Part_2,C_320,14.137328996460344,-0.1373289964603454,0.3626710035396545,-0.2053162564396125,0.2946837435603875,40.71349716446125,-0.713497164461252,-0.213497164461252,-0.9874338085539592,-0.4874338085539591
2024-10,monthly,Part_2,C_400,16.153043170559094,-0.1530431705590942,0.3469568294409058,-0.4244484738591723,0.0755515261408277,45.26408263649779,-0.2640826364977897,0.2359173635022102,-0.5065677966101632,-0.0065677966101631
2024-11,monthly,Part_2,C_999,13.997676015951132,-0.9976760159511322,-0.4976760159511322,-0.8280681325823238,-0.3280681325823238,42.23204572384471,-0.2320457238447133,0.2679542761552866,-0.6971043523610732,-0.1971043523610731
2024-11,monthly,Part_2,C_100,14.418891379661709,-0.4188913796617086,0.0811086203382913,-0.6454604096113528,-0.1454604096113527,43.65071382636657,-0.6507138263665695,-0.1507138263665695,-0.0908062930186588,0.4091937069813411
2024-11,monthly,Part_2,C_110,14.47732895613284,-0.4773289561328386,0.0226710438671613,-0.2739708561020038,0.2260291438979962,43.490273656445765,-0.4902736564457655,0.0097263435542345,-0.282356687898087,0.217643312101913
2024-11,monthly,Part_2,C_120,18.35284443447709,-0.3528444344770882,0.1471555655229117,-0.0122515252902957,0.4877484747097043,46.035366321442275,-0.0353663214422752,0.4646336785577247,-0.0764071541294058,0.4235928458705942
2024-11,monthly,Part_2,C_130,11.017477247695783,-0.0174772476957851,0.4825227523042148,-0.6867935915724779,-0.1867935915724778,37.766460422445064,-0.7664604224450642,-0.2664604224450642,-0.452217125382262,0.047782874617738
2024-11,monthly,Part_2,C_301,12.653426291165948,-0.6534262911659479,-0.1534262911659478,-0.598188194038574,-0.098188194038574,39.20549915966388,-0.20549915966388,0.29450084033612,-0.0094185487746187,0.4905814512253812
2024-11,monthly,Part_2,C_320,13.956825856246985,-0.9568258562469848,-0.4568258562469847,-0.1241629998086857,0.3758370001913143,40.93443837279904,-0.9344383727990432,-0.4344383727990433,-0.4599739243806908,0.0400260756193091
2024-11,monthly,Part_2,C_400,15.99740793707544,-0.9974079370754384,-0.4974079370754385,-0.2458568406205934,0.2541431593794065,43.99677803203662,-0.9967780320366232,-0.4967780320366231,-0.9738167938930928,-0.4738167938930928
2024-12,monthly,Part_2,C_999,14.213493830718049,-0.2134938307180469,0.286506169281953,-0.2634904843904735,0.2365095156095265,42.734958528912,-0.7349585289119958,-0.2349585289119957,-0.1780112238091931,0.3219887761908069
