period,sheet,row,percentile,official,computed,lower,difference
2026-04,Sub-ICB,286,0.92,43.1927272727273,43.19272727272728,43,-2.1316282072803006e-14
2026-04,Sub-ICB,287,0.5,8.0,8.0,7,0.0
2026-04,Sub-ICB,287,0.92,24.92,24.92,24,0.0
2026-04,Sub-ICB,288,0.5,12.6301369863014,12.63013698630137,12,-3.019806626980426e-14
2026-04,Sub-ICB,288,0.92,46.6344827586207,46.63448275862069,46,-7.105427357601002e-15
2026-04,Sub-ICB,289,0.5,11.5506912442396,11.550691244239632,11,3.197442310920451e-14
2026-04,Sub-ICB,289,0.92,37.9017142857143,37.9017142857143,37,0.0
2026-04,Sub-ICB,290,0.5,12.0,12.0,11,0.0
2026-04,Sub-ICB,290,0.92,37.2210309278351,37.22103092783506,37,-4.263256414560601e-14
2026-04,Sub-ICB,291,0.5,8.17687074829932,8.17687074829932,8,0.0
2026-04,Sub-ICB,291,0.92,27.1628571428571,27.162857142857145,27,4.618527782440651e-14
2026-04,Sub-ICB,292,0.5,10.7097701149425,10.709770114942529,10,2.842170943040401e-14
2026-04,Sub-ICB,292,0.92,34.98,34.980000000000004,34,7.105427357601002e-15
2026-04,Sub-ICB,293,0.5,9.65566037735849,9.65566037735849,9,0.0
2026-04,Sub-ICB,293,0.92,26.8704761904762,26.870476190476193,26,-7.105427357601002e-15
2026-04,Sub-ICB,294,0.5,8.02970297029703,8.029702970297029,8,-1.7763568394002505e-15
2026-04,Sub-ICB,294,0.92,23.5016666666667,23.501666666666676,23,-2.4868995751603507e-14
2026-04,Sub-ICB,295,0.5,5.89673913043478,5.896739130434782,5,2.6645352591003757e-15
2026-04,Sub-ICB,295,0.92,18.7725,18.772500000000008,18,7.105427357601002e-15
2026-04,Sub-ICB,296,0.5,14.4536585365854,14.453658536585365,14,-3.375077994860476e-14
2026-04,Sub-ICB,296,0.92,40.03533632287,40.03533632286996,40,-4.263256414560601e-14
2026-04,Sub-ICB,297,0.5,7.9421875,7.9421875,7,0.0
2026-04,Sub-ICB,297,0.92,26.6025899280576,26.60258992805757,26,-3.197442310920451e-14
2026-04,Sub-ICB,298,0.5,7.5,7.5,7,0.0
2026-04,Sub-ICB,298,0.92,25.56,25.560000000000002,25,3.552713678800501e-15
2026-04,Sub-ICB,299,0.5,8.38127853881278,8.381278538812785,8,5.329070518200751e-15
2026-04,Sub-ICB,299,0.92,28.004776119403,28.00477611940298,28,-2.1316282072803006e-14
2026-04,Sub-ICB,300,0.5,11.9975649350649,11.997564935064934,11,3.375077994860476e-14
2026-04,Sub-ICB,300,0.92,40.2943511450382,40.29435114503818,40,-2.1316282072803006e-14
2026-04,Sub-ICB,301,0.5,10.4234693877551,10.423469387755102,10,1.7763568394002505e-15
2026-04,Sub-ICB,301,0.92,43.576,43.57600000000002,43,2.1316282072803006e-14
2026-04,Sub-ICB,302,0.5,11.5759421393224,11.575942139322422,11,2.1316282072803006e-14
2026-04,Sub-ICB,302,0.92,38.2760898603522,38.27608986035216,38,-4.263256414560601e-14
2026-04,Sub-ICB,303,0.5,15.2341772151899,15.234177215189874,15,-2.6645352591003757e-14
2026-04,Sub-ICB,303,0.92,44.6855319148936,44.68553191489362,44,2.1316282072803006e-14
2026-04,Sub-ICB,304,0.5,14.3231292517007,14.32312925170068,14,-1.9539925233402755e-14
2026-04,Sub-ICB,304,0.92,41.3852173913044,41.38521739130435,41,-4.973799150320701e-14
2026-04,Sub-ICB,305,0.5,13.4841628959276,13.484162895927602,13,1.7763568394002505e-15
2026-04,Sub-ICB,305,0.92,42.744275862069,42.74427586206897,42,-3.552713678800501e-14
2026-04,Sub-ICB,306,0.5,12.9255136986301,12.925513698630137,12,3.730349362740526e-14
2026-04,Sub-ICB,306,0.92,40.1525490196079,40.152549019607854,40,-4.973799150320701e-14
2026-04,Sub-ICB,307,0.5,9.17723880597015,9.177238805970148,9,-1.7763568394002505e-15
2026-04,Sub-ICB,307,0.92,28.9134463276836,28.913446327683616,28,1.4210854715202004e-14
2026-04,Sub-ICB,308,0.5,12.5110062893082,12.511006289308176,12,-2.4868995751603507e-14
2026-04,Sub-ICB,308,0.92,34.6812121212121,34.681212121212134,34,3.552713678800501e-14
2026-04,Sub-ICB,309,0.5,14.1724137931034,14.172413793103448,14,4.796163466380676e-14
2026-04,Sub-ICB,309,0.92,41.9642105263158,41.964210526315796,41,-7.105427357601002e-15
2026-04,Sub-ICB,310,0.5,12.8307692307692,12.830769230769231,12,3.197442310920451e-14
2026-04,Sub-ICB,310,0.92,41.4685714285714,41.468571428571444,41,4.263256414560601e-14
2026-04,Sub-ICB,311,0.5,7.0,7.0,6,0.0
2026-04,Sub-ICB,311,0.92,18.64,18.64,18,0.0
2026-04,Sub-ICB,312,0.5,15.14,15.14,15,0.0
2026-04,Sub-ICB,312,0.92,43.4053333333333,43.405333333333346,43,4.263256414560601e-14
2026-04,Sub-ICB,313,0.5,9.71077283372365,9.710772833723654,9,3.552713678800501e-15
2026-04,Sub-ICB,313,0.92,30.26,30.26,30,0.0
2026-04,Sub-ICB,314,0.5,12.1783625730994,12.178362573099415,12,1.4210854715202004e-14
2026-04,Sub-ICB,314,0.92,33.2804761904762,33.280476190476186,33,-1.4210854715202004e-14
2026-04,Sub-ICB,315,0.5,11.2908745247148,11.290874524714829,11,2.842170943040401e-14
2026-04,Sub-ICB,315,0.92,35.4927536231884,35.492753623188406,35,7.105427357601002e-15
2026-04,Sub-ICB,316,0.5,9.28571428571429,9.285714285714286,9,-3.552713678800501e-15
2026-04,Sub-ICB,316,0.92,29.9460465116279,29.946046511627912,29,1.0658141036401503e-14
2026-04,Sub-ICB,317,0.5,13.5951086956522,13.595108695652174,13,-2.6645352591003757e-14
2026-04,Sub-ICB,317,0.92,34.9803174603175,34.980317460317465,34,-3.552713678800501e-14
2026-04,Sub-ICB,318,0.5,12.36,12.36,12,0.0
2026-04,Sub-ICB,318,0.92,37.3214814814815,37.32148148148149,37,-7.105427357601002e-15
2026-04,Sub-ICB,319,0.5,5.06,5.06,5,0.0
2026-04,Sub-ICB,319,0.92,14.9333333333333,14.933333333333337,14,3.730349362740526e-14
2026-04,Sub-ICB,320,0.5,13.1056701030928,13.105670103092784,13,-1.5987211554602254e-14
2026-04,Sub-ICB,320,0.92,42.7556043956044,42.7556043956044,42,0.0
2026-04,Sub-ICB,321,0.5,10.0695812807882,10.069581280788178,10,-2.1316282072803006e-14
2026-04,Sub-ICB,321,0.92,34.3628169014085,34.36281690140845,34,-4.973799150320701e-14
2026-04,Sub-ICB,322,0.5,10.3333333333333,10.333333333333334,10,3.375077994860476e-14
2026-04,Sub-ICB,322,0.92,28.36,28.36,28,0.0
2026-04,Sub-ICB,323,0.5,12.1075757575758,12.107575757575757,12,-4.263256414560601e-14
2026-04,Sub-ICB,323,0.92,39.3660869565217,39.36608695652174,39,4.263256414560601e-14
2026-04,Sub-ICB,324,0.5,11.7813725490196,11.781372549019608,11,7.105427357601002e-15
2026-04,Sub-ICB,324,0.92,38.2903225806452,38.29032258064516,38,-4.263256414560601e-14
2026-04,Sub-ICB,325,0.5,8.51515151515152,8.515151515151516,8,-3.552713678800501e-15
2026-04,Sub-ICB,325,0.92,35.5422222222222,35.542222222222236,35,3.552713678800501e-14
2026-04,Sub-ICB,326,0.5,11.7784922394678,11.77849223946785,11,4.973799150320701e-14
2026-04,Sub-ICB,326,0.92,37.8046005509642,37.80460055096419,37,-1.4210854715202004e-14
2026-04,Sub-ICB,327,0.5,13.5480591497227,13.548059149722736,13,3.552713678800501e-14
2026-04,Sub-ICB,327,0.92,39.8575483870968,39.85754838709678,39,-2.1316282072803006e-14
2026-04,Sub-ICB,328,0.5,12.5479302832244,12.547930283224401,12,1.7763568394002505e-15
2026-04,Sub-ICB,328,0.92,36.846779661017,36.84677966101695,36,-4.973799150320701e-14
2026-04,Sub-ICB,329,0.5,12.7577777777778,12.757777777777777,12,-2.3092638912203256e-14
2026-04,Sub-ICB,329,0.92,37.5421138211382,37.542113821138216,37,1.4210854715202004e-14
2026-04,Sub-ICB,330,0.5,14.1040076335878,14.104007633587786,14,-1.4210854715202004e-14
2026-04,Sub-ICB,330,0.92,42.2271232876712,42.22712328767123,42,3.552713678800501e-14
2026-04,Sub-ICB,331,0.5,8.72432113341204,8.724321133412042,8,1.7763568394002505e-15
2026-04,Sub-ICB,331,0.92,26.48,26.48000000000001,26,1.0658141036401503e-14
2026-04,Sub-ICB,332,0.5,11.4917763157895,11.491776315789474,11,-2.4868995751603507e-14
2026-04,Sub-ICB,332,0.92,36.3525925925926,36.352592592592586,36,-1.4210854715202004e-14
2026-04,Sub-ICB,333,0.5,11.2286821705426,11.228682170542635,11,3.552713678800501e-14
2026-04,Sub-ICB,333,0.92,36.9806896551724,36.98068965517241,36,1.4210854715202004e-14
2026-04,Sub-ICB,334,0.5,16.6216216216216,16.62162162162162,16,2.1316282072803006e-14
2026-04,Sub-ICB,334,0.92,47.6322580645161,47.63225806451613,47,2.842170943040401e-14
2026-04,Sub-ICB,335,0.5,9.5,9.5,9,0.0
2026-04,Sub-ICB,335,0.92,29.24,29.240000000000002,29,3.552713678800501e-15
2026-04,Sub-ICB,336,0.5,16.0588235294118,16.058823529411764,16,-3.552713678800501e-14
2026-04,Sub-ICB,336,0.92,45.66,45.66000000000001,45,1.4210854715202004e-14
2026-04,Sub-ICB,337,0.5,10.5379241516966,10.537924151696608,10,7.105427357601002e-15
2026-04,Sub-ICB,337,0.92,34.9278260869565,34.92782608695653,34,2.842170943040401e-14
2026-04,Sub-ICB,338,0.5,9.82471264367816,9.824712643678161,9,1.7763568394002505e-15
2026-04,Sub-ICB,338,0.92,27.3757798165138,27.37577981651377,27,-2.842170943040401e-14
2026-04,Sub-ICB,339,0.5,13.0047021943574,13.004702194357368,13,-3.197442310920451e-14
2026-04,Sub-ICB,339,0.92,42.165393258427,42.16539325842698,42,-2.1316282072803006e-14
2026-04,Sub-ICB,340,0.5,9.30487804878049,9.304878048780488,9,-1.7763568394002505e-15
2026-04,Sub-ICB,340,0.92,33.6022857142857,33.60228571428571,33,1.4210854715202004e-14
2026-04,Sub-ICB,341,0.5,13.8358974358974,13.835897435897436,13,3.730349362740526e-14
2026-04,Sub-ICB,341,0.92,41.5073684210526,41.50736842105263,41,3.552713678800501e-14
2026-04,Sub-ICB,342,0.5,8.37890625,8.37890625,8,0.0
2026-04,Sub-ICB,342,0.92,27.151,27.151,27,0.0
2026-04,Sub-ICB,343,0.5,6.0078125,6.0078125,6,0.0
2026-04,Sub-ICB,343,0.92,15.9784615384615,15.978461538461541,15,4.085620730620576e-14
2026-04,Sub-ICB,344,0.5,12.7091988130564,12.70919881305638,12,-1.9539925233402755e-14
2026-04,Sub-ICB,344,0.92,41.2123711340206,41.21237113402062,41,2.1316282072803006e-14
2026-04,Sub-ICB,345,0.5,9.92125,9.92125,9,0.0
2026-04,Sub-ICB,345,0.92,34.6444444444445,34.64444444444445,34,-4.973799150320701e-14
2026-04,Sub-ICB,346,0.5,10.5,10.5,10,0.0
2026-04,Sub-ICB,346,0.92,27.5,27.5,27,0.0
2026-04,Sub-ICB,347,0.5,12.6430317848411,12.643031784841076,12,-2.3092638912203256e-14
2026-04,Sub-ICB,347,0.92,40.9016513761468,40.901651376146795,40,-7.105427357601002e-15
2026-04,Sub-ICB,348,0.5,10.9294003868472,10.929400386847195,10,-5.329070518200751e-15
2026-04,Sub-ICB,348,0.92,37.2856375838926,37.28563758389263,37,2.842170943040401e-14
2026-04,Sub-ICB,349,0.5,9.4390243902439,9.439024390243903,9,3.552713678800501e-15
2026-04,Sub-ICB,349,0.92,31.228,31.22800000000001,31,7.105427357601002e-15
2026-04,Sub-ICB,350,0.5,11.4064294561423,11.406429456142327,11,2.6645352591003757e-14
2026-04,Sub-ICB,350,0.92,37.3732564237022,37.37325642370216,37,-4.263256414560601e-14
2026-04,Sub-ICB,351,0.5,13.6944444444444,13.694444444444445,13,4.440892098500626e-14
2026-04,Sub-ICB,351,0.92,41.0135714285714,41.01357142857143,41,2.842170943040401e-14
2026-04,Sub-ICB,352,0.5,12.8943661971831,12.894366197183098,12,-1.7763568394002505e-15
2026-04,Sub-ICB,352,0.92,36.85375,36.853750000000005,36,7.105427357601002e-15
2026-04,Sub-ICB,353,0.5,13.8584905660377,13.858490566037736,13,3.552713678800501e-14
2026-04,Sub-ICB,353,0.92,40.67,40.67000000000001,40,7.105427357601002e-15
2026-04,Sub-ICB,354,0.5,16.2185039370079,16.218503937007874,16,-2.4868995751603507e-14
2026-04,Sub-ICB,354,0.92,44.3761797752809,44.37617977528091,44,7.105427357601002e-15
2026-04,Sub-ICB,355,0.5,8.6481308411215,8.648130841121496,8,-3.552713678800501e-15
2026-04,Sub-ICB,355,0.92,27.6658285714286,27.665828571428573,27,-2.842170943040401e-14
2026-04,Sub-ICB,356,0.5,14.6297836938436,14.629783693843594,14,-5.329070518200751e-15
2026-04,Sub-ICB,356,0.92,39.0333884297521,39.03338842975207,39,-2.842170943040401e-14
2026-04,Sub-ICB,357,0.5,12.9466666666667,12.946666666666667,12,-3.197442310920451e-14
2026-04,Sub-ICB,357,0.92,36.3737931034483,36.37379310344828,36,-2.1316282072803006e-14
2026-04,Sub-ICB,358,0.5,17.9489795918367,17.948979591836736,17,3.552713678800501e-14
2026-04,Sub-ICB,358,0.92,44.7114893617021,44.711489361702135,44,3.552713678800501e-14
2026-04,Sub-ICB,359,0.5,8.40909090909091,8.409090909090908,8,-1.7763568394002505e-15
2026-04,Sub-ICB,359,0.92,27.07,27.070000000000007,27,7.105427357601002e-15
2026-04,Sub-ICB,360,0.5,16.1666666666667,16.166666666666668,16,-3.197442310920451e-14
2026-04,Sub-ICB,360,0.92,43.5866666666667,43.586666666666666,43,-3.552713678800501e-14
2026-04,Sub-ICB,361,0.5,10.5488215488215,10.548821548821548,10,4.796163466380676e-14
2026-04,Sub-ICB,361,0.92,29.499512195122,29.499512195121962,29,-3.907985046680551e-14
2026-04,Sub-ICB,362,0.5,12.5051724137931,12.505172413793103,12,3.552713678800501e-15
2026-04,Sub-ICB,362,0.92,37.1887323943662,37.188732394366205,37,7.105427357601002e-15
2026-04,Sub-ICB,363,0.5,10.6974595842956,10.697459584295611,10,1.0658141036401503e-14
2026-04,Sub-ICB,363,0.92,37.6044444444445,37.604444444444454,37,-4.973799150320701e-14
2026-04,Sub-ICB,364,0.5,10.8142144638404,10.814214463840399,10,-1.7763568394002505e-15
2026-04,Sub-ICB,364,0.92,33.1326666666667,33.13266666666668,33,-2.1316282072803006e-14
2026-04,Sub-ICB,365,0.5,12.2421383647799,12.242138364779874,12,-2.4868995751603507e-14
2026-04,Sub-ICB,365,0.92,32.3022950819672,32.302295081967216,32,1.4210854715202004e-14
2026-04,Sub-ICB,366,0.5,8.39051094890511,8.39051094890511,8,0.0
2026-04,Sub-ICB,366,0.92,24.644,24.644000000000005,24,7.105427357601002e-15
2026-04,Sub-ICB,367,0.5,7.55714285714286,7.557142857142857,7,-2.6645352591003757e-15
2026-04,Sub-ICB,367,0.92,27.08,27.08000000000001,27,1.0658141036401503e-14
2026-04,Sub-ICB,368,0.5,9.7381974248927,9.738197424892704,9,3.552713678800501e-15
2026-04,Sub-ICB,368,0.92,33.5179746835443,33.5179746835443,33,0.0
2026-04,Sub-ICB,369,0.5,9.83978397839784,9.83978397839784,9,0.0
2026-04,Sub-ICB,369,0.92,31.9617937219731,31.96179372197309,31,-7.105427357601002e-15
2026-04,Sub-ICB,370,0.5,9.5,9.5,9,0.0
2026-04,Sub-ICB,370,0.92,30.24,30.24000000000001,30,1.0658141036401503e-14
2026-04,Sub-ICB,371,0.5,11.197247706422,11.197247706422019,11,1.7763568394002505e-14
2026-04,Sub-ICB,371,0.92,32.9686075949367,32.968607594936714,32,1.4210854715202004e-14
2026-04,Sub-ICB,372,0.5,12.0497005988024,12.049700598802396,12,-3.552713678800501e-15
2026-04,Sub-ICB,372,0.92,37.8989147286822,37.89891472868218,37,-2.1316282072803006e-14
2026-04,Sub-ICB,373,0.5,8.45382585751979,8.453825857519789,8,-1.7763568394002505e-15
2026-04,Sub-ICB,373,0.92,29.6836363636364,29.68363636363637,29,-2.842170943040401e-14
2026-04,Sub-ICB,374,0.5,11.7065065763252,11.706506576325229,11,2.842170943040401e-14
2026-04,Sub-ICB,374,0.92,36.83045920642,36.83045920641999,36,-1.4210854715202004e-14
2026-04,Sub-ICB,375,0.5,8.84579439252336,8.845794392523365,8,5.329070518200751e-15
2026-04,Sub-ICB,375,0.92,34.0682352941177,34.06823529411766,34,-3.552713678800501e-14
2026-04,Sub-ICB,376,0.5,10.5654761904762,10.56547619047619,10,-1.0658141036401503e-14
2026-04,Sub-ICB,376,0.92,37.628,37.62800000000002,37,2.1316282072803006e-14
2026-04,Sub-ICB,377,0.5,17.4755555555556,17.475555555555555,17,-4.618527782440651e-14
2026-04,Sub-ICB,377,0.92,45.7291428571429,45.72914285714287,45,-2.842170943040401e-14
2026-04,Sub-ICB,378,0.5,14.8134920634921,14.813492063492063,14,-3.730349362740526e-14
2026-04,Sub-ICB,378,0.92,39.5037037037037,39.5037037037037,39,0.0
2026-04,Sub-ICB,379,0.5,9.32964601769912,9.329646017699115,9,-5.329070518200751e-15
2026-04,Sub-ICB,379,0.92,29.6127659574468,29.61276595744681,29,1.0658141036401503e-14
2026-04,Sub-ICB,380,0.5,13.8341836734694,13.834183673469388,13,-1.2434497875801753e-14
2026-04,Sub-ICB,380,0.92,41.2392592592593,41.23925925925926,41,-3.552713678800501e-14
2026-04,Sub-ICB,381,0.5,10.5,10.5,10,0.0
2026-04,Sub-ICB,381,0.92,36.36,36.36,36,0.0
2026-04,Sub-ICB,382,0.5,11.5882352941176,11.588235294117647,11,4.618527782440651e-14
2026-04,Sub-ICB,382,0.92,34.3927272727273,34.39272727272727,34,-2.842170943040401e-14
2026-04,Sub-ICB,384,0.5,9.11111111111111,9.11111111111111,9,0.0
2026-04,Sub-ICB,384,0.92,17.1685714285714,17.16857142857143,17,2.842170943040401e-14
2026-04,Sub-ICB,385,0.5,9.69288389513109,9.692883895131086,9,-3.552713678800501e-15
2026-04,Sub-ICB,385,0.92,24.8244897959184,24.824489795918378,24,-2.1316282072803006e-14
2026-04,Sub-ICB,386,0.5,10.953125,10.953125,10,0.0
2026-04,Sub-ICB,386,0.92,32.719,32.71900000000001,32,7.105427357601002e-15
2026-04,Sub-ICB,387,0.5,12.2191358024691,12.219135802469136,12,3.552713678800501e-14
2026-04,Sub-ICB,387,0.92,40.7080701754386,40.70807017543861,40,7.105427357601002e-15
2026-04,Sub-ICB,388,0.5,12.1285714285714,12.128571428571428,12,2.842170943040401e-14
2026-04,Sub-ICB,388,0.92,35.5333333333333,35.53333333333334,35,3.552713678800501e-14
2026-04,Sub-ICB,389,0.5,10.912037037037,10.912037037037036,10,3.552713678800501e-14
2026-04,Sub-ICB,389,0.92,30.728,30.728000000000005,30,3.552713678800501e-15
2026-04,Sub-ICB,390,0.5,8.4921875,8.4921875,8,0.0
2026-04,Sub-ICB,390,0.92,25.5425,25.542500000000004,25,3.552713678800501e-15
2026-04,Sub-ICB,391,0.5,10.7173913043478,10.717391304347826,10,2.6645352591003757e-14
2026-04,Sub-ICB,391,0.92,24.676,24.676,24,0.0
2026-04,Sub-ICB,392,0.5,14.8239130434783,14.82391304347826,14,-3.907985046680551e-14
2026-04,Sub-ICB,392,0.92,43.5559090909091,43.55590909090909,43,-7.105427357601002e-15
2026-04,Sub-ICB,393,0.5,8.98455598455599,8.984555984555985,8,-5.329070518200751e-15
2026-04,Sub-ICB,393,0.92,29.1306666666667,29.13066666666667,29,-2.842170943040401e-14
2026-04,Sub-ICB,394,0.5,4.5,4.5,4,0.0
2026-04,Sub-ICB,394,0.92,23.08,23.080000000000002,23,3.552713678800501e-15
2026-04,Sub-ICB,395,0.5,11.2786885245902,11.278688524590164,11,-3.552713678800501e-14
2026-04,Sub-ICB,395,0.92,31.962,31.96200000000001,31,1.0658141036401503e-14
2026-04,Sub-ICB,396,0.5,12.5681818181818,12.568181818181818,12,1.7763568394002505e-14
2026-04,Sub-ICB,396,0.92,40.9336170212766,40.933617021276596,40,-7.105427357601002e-15
2026-04,Sub-ICB,397,0.5,8.92222222222222,8.922222222222222,8,1.7763568394002505e-15
2026-04,Sub-ICB,397,0.92,17.9333333333333,17.933333333333337,17,3.552713678800501e-14
2026-04,Sub-ICB,398,0.5,12.0121913097843,12.012191309784308,12,8.881784197001252e-15
2026-04,Sub-ICB,398,0.92,38.808,38.808000000000014,38,1.4210854715202004e-14
2026-04,Sub-ICB,399,0.5,9.70588235294118,9.705882352941176,9,-3.552713678800501e-15
2026-04,Sub-ICB,399,0.92,37.6133333333333,37.613333333333344,37,4.263256414560601e-14
2026-04,Sub-ICB,400,0.5,8.30167597765363,8.30167597765363,8,0.0
2026-04,Sub-ICB,400,0.92,30.7626666666667,30.76266666666667,30,-2.842170943040401e-14
2026-04,Sub-ICB,401,0.5,14.2772277227723,14.277227722772277,14,-2.3092638912203256e-14
2026-04,Sub-ICB,401,0.92,38.3381443298969,38.33814432989692,38,2.1316282072803006e-14
2026-04,Sub-ICB,402,0.5,13.6190476190476,13.619047619047619,13,1.7763568394002505e-14
2026-04,Sub-ICB,402,0.92,33.9883870967742,33.9883870967742,33,0.0
2026-04,Sub-ICB,403,0.5,7.87592592592593,7.875925925925926,7,-4.440892098500626e-15
2026-04,Sub-ICB,403,0.92,25.379512195122,25.37951219512196,25,-3.907985046680551e-14
2026-04,Sub-ICB,404,0.5,12.3346153846154,12.334615384615384,12,-1.5987211554602254e-14
2026-04,Sub-ICB,404,0.92,31.0738461538462,31.073846153846155,31,-4.618527782440651e-14
2026-04,Sub-ICB,405,0.5,8.28571428571429,8.285714285714286,8,-3.552713678800501e-15
2026-04,Sub-ICB,405,0.92,29.62,29.620000000000005,29,3.552713678800501e-15
2026-04,Sub-ICB,406,0.5,11.5,11.5,11,0.0
2026-04,Sub-ICB,406,0.92,38.48,38.480000000000004,38,7.105427357601002e-15
2026-04,Sub-ICB,407,0.5,8.0,8.0,7,0.0
2026-04,Sub-ICB,407,0.92,16.6533333333333,16.653333333333332,16,3.197442310920451e-14
2026-04,Sub-ICB,408,0.5,7.92424242424242,7.924242424242424,7,3.552713678800501e-15
2026-04,Sub-ICB,408,0.92,18.2133333333333,18.21333333333334,18,3.907985046680551e-14
2026-04,Sub-ICB,409,0.5,7.5484375,7.5484375,7,0.0
2026-04,Sub-ICB,409,0.92,21.3308108108108,21.330810810810807,21,7.105427357601002e-15
2026-04,Sub-ICB,410,0.5,10.6598101265823,10.659810126582279,10,-2.1316282072803006e-14
2026-04,Sub-ICB,410,0.92,30.3372727272727,30.33727272727273,30,2.842170943040401e-14
2026-04,Sub-ICB,411,0.5,10.7889908256881,10.788990825688073,10,-2.6645352591003757e-14
2026-04,Sub-ICB,411,0.92,32.4728205128205,32.47282051282051,32,1.4210854715202004e-14
2026-04,Sub-ICB,412,0.5,8.44285714285714,8.442857142857143,8,3.552713678800501e-15
2026-04,Sub-ICB,412,0.92,21.1415384615385,21.141538461538474,21,-2.4868995751603507e-14
2026-04,Sub-ICB,413,0.5,9.88135593220339,9.88135593220339,9,0.0
2026-04,Sub-ICB,413,0.92,31.7755555555556,31.775555555555556,31,-4.263256414560601e-14
2026-04,Sub-ICB,414,0.5,11.4677419354839,11.46774193548387,11,-3.019806626980426e-14
2026-04,Sub-ICB,414,0.92,32.6566666666667,32.65666666666667,32,-2.842170943040401e-14
2026-04,Sub-ICB,415,0.5,6.64285714285714,6.642857142857143,6,3.552713678800501e-15
2026-04,Sub-ICB,415,0.92,19.9542857142857,19.954285714285714,19,1.4210854715202004e-14
2026-04,Sub-ICB,416,0.5,10.7638888888889,10.76388888888889,10,-1.0658141036401503e-14
2026-04,Sub-ICB,416,0.92,33.8287719298246,33.828771929824555,33,-4.263256414560601e-14
2026-04,Sub-ICB,417,0.5,6.79094412331407,6.790944123314065,6,-4.440892098500626e-15
2026-04,Sub-ICB,417,0.92,27.3791780821918,27.379178082191785,27,-1.4210854715202004e-14
2026-04,Sub-ICB,419,0.5,10.6477272727273,10.647727272727273,10,-2.6645352591003757e-14
2026-04,Sub-ICB,419,0.92,34.196,34.196000000000005,34,7.105427357601002e-15
2026-04,Sub-ICB,420,0.5,8.95559845559846,8.955598455598455,8,-5.329070518200751e-15
2026-04,Sub-ICB,420,0.92,31.4115942028986,31.41159420289856,31,-3.907985046680551e-14
2026-04,Sub-ICB,421,0.5,7.18181818181818,7.181818181818182,7,1.7763568394002505e-15
2026-04,Sub-ICB,421,0.92,16.7082352941177,16.708235294117653,16,-4.618527782440651e-14
2026-04,Sub-ICB,422,0.5,10.0216647662486,10.021664766248575,10,-2.4868995751603507e-14
2026-04,Sub-ICB,422,0.92,31.9690733056708,31.969073305670815,31,1.4210854715202004e-14
2026-04,Sub-ICB,423,0.5,10.8762376237624,10.876237623762377,10,-2.3092638912203256e-14
2026-04,Sub-ICB,423,0.92,36.3180952380953,36.31809523809525,36,-4.973799150320701e-14
2026-04,Sub-ICB,424,0.5,12.2444444444444,12.244444444444444,12,4.440892098500626e-14
2026-04,Sub-ICB,424,0.92,33.4285714285714,33.42857142857143,33,2.842170943040401e-14
2026-04,Sub-ICB,425,0.5,16.0617283950617,16.061728395061728,16,2.842170943040401e-14
2026-04,Sub-ICB,425,0.92,44.948085106383,44.94808510638299,44,-7.105427357601002e-15
2026-04,Sub-ICB,426,0.5,9.26315789473684,9.263157894736842,9,1.7763568394002505e-15
2026-04,Sub-ICB,426,0.92,31.5647058823529,31.56470588235295,31,4.973799150320701e-14
2026-04,Sub-ICB,427,0.5,7.41620111731844,7.416201117318436,7,-4.440892098500626e-15
2026-04,Sub-ICB,427,0.92,29.7809523809524,29.780952380952392,29,-7.105427357601002e-15
2026-04,Sub-ICB,428,0.5,10.5053191489362,10.50531914893617,10,-3.019806626980426e-14
2026-04,Sub-ICB,428,0.92,31.4815384615385,31.48153846153846,31,-3.907985046680551e-14
2026-04,Sub-ICB,429,0.5,18.15,18.15,18,0.0
2026-04,Sub-ICB,429,0.92,47.0,47.0,46,0.0
2026-04,Sub-ICB,430,0.5,11.0,11.0,10,0.0
2026-04,Sub-ICB,430,0.92,38.2533333333333,38.25333333333333,38,2.842170943040401e-14
2026-04,Sub-ICB,431,0.5,19.3571428571429,19.357142857142858,19,-4.263256414560601e-14
2026-04,Sub-ICB,431,0.92,43.16,43.16,43,0.0
2026-04,Sub-ICB,432,0.5,9.5,9.5,9,0.0
2026-04,Sub-ICB,432,0.92,33.24,33.24,33,0.0
2026-04,Sub-ICB,433,0.5,4.97101449275362,4.971014492753623,4,2.6645352591003757e-15
2026-04,Sub-ICB,433,0.92,20.6304761904762,20.63047619047619,20,-1.0658141036401503e-14
2026-04,Sub-ICB,434,0.5,12.6336633663366,12.633663366336634,12,3.375077994860476e-14
2026-04,Sub-ICB,434,0.92,38.872,38.872,38,0.0
2026-04,Sub-ICB,435,0.5,5.97222222222222,5.972222222222222,5,2.6645352591003757e-15
2026-04,Sub-ICB,435,0.92,22.015737704918,22.015737704918035,22,3.552713678800501e-14
2026-04,Sub-ICB,436,0.5,9.85869565217391,9.858695652173914,9,3.552713678800501e-15
2026-04,Sub-ICB,436,0.92,29.1575,29.157500000000006,29,7.105427357601002e-15
2026-04,Sub-ICB,437,0.5,9.72131147540984,9.721311475409836,9,-3.552713678800501e-15
2026-04,Sub-ICB,437,0.92,30.8557142857143,30.85571428571429,30,-1.0658141036401503e-14
2026-04,Sub-ICB,438,0.5,6.11320754716981,6.113207547169812,6,1.7763568394002505e-15
2026-04,Sub-ICB,438,0.92,17.8711111111111,17.871111111111116,17,1.4210854715202004e-14
