period,kind,part,code,total,within18_count,middle_count,over52_count,within18_share,middle_share,over52_share,open_count,closed_share,band_count,first_release,p50,p50_band_lower,p50_midpoint,p50_lower_shift,p50_midpoint_shift,p75,p75_band_lower,p75_midpoint,p75_lower_shift,p75_midpoint_shift,p92,p92_band_lower,p92_midpoint,p92_lower_shift,p92_midpoint_shift,p95,p95_band_lower,p95_midpoint,p95_lower_shift,p95_midpoint_shift,gap_weeks,date,period_raw,specialty_code,total_waiting,waiting_0_18w,waiting_18_52w,waiting_52w_plus,pct_within_18w,pct_over_52w,specialty_name,count_difference,percentage_difference_after_rounding,middle_count_difference
2024-10,monthly,Part_2,C_110,855660,497788,323243,34629,0.5817591099268401,0.3777703760839586,0.0404705139892013,27,0.9999684454105604,105,False,14.632733148661126,14,14.5,-0.6327331486611261,-0.132733148661126,27.257284059895255,27,27.5,-0.2572840598952552,0.2427159401047447,44.966145634769376,44,44.5,-0.9661456347693758,-0.4661456347693757,50.09186712485682,50,50.5,-0.0918671248568188,0.4081328751431812,26.966145634769376,2024-10-01,RTT-October-2024,C_110,855660.0,497788.0,323243.0,34629.0,58.18,4.05,Trauma & Orthopaedics,0.0,0.0,0.0
2024-10,monthly,Part_2,C_120,637647,310467,298068,29112,0.4868947866139102,0.4674498586208356,0.0456553547652541,2,0.9999968634683454,105,False,18.60598259608412,18,18.5,-0.6059825960841181,-0.105982596084118,32.283375996849465,32,32.5,-0.2833759968494647,0.2166240031505353,47.17059148264984,47,47.5,-0.17059148264984,0.3294085173501599,51.25628187919464,51,51.5,-0.2562818791946384,0.2437181208053616,29.17059148264984,2024-10-01,RTT-October-2024,C_120,637647.0,310467.0,298068.0,29112.0,48.69,4.57,ENT,0.0,0.0,0.0
2024-10,monthly,Part_2,C_130,593842,392659,190267,10916,0.6612179670686815,0.3204000390676307,0.0183819938636876,8,0.999986528403178,105,False,11.48654957110346,11,11.5,-0.4865495711034597,0.0134504288965402,23.00939811010682,23,23.5,-0.0093981101068187,0.4906018898931812,37.90205754141238,37,37.5,-0.9020575414123826,-0.4020575414123826,42.50205861828333,42,42.5,-0.5020586182833284,-0.0020586182833284,19.902057541412383,2024-10-01,RTT-October-2024,C_130,593842.0,392659.0,190267.0,10916.0,66.12,1.84,Ophthalmology,0.0,0.0,0.0
2024-10,monthly,Part_2,C_301,392609,243903,140759,7947,0.6212363954978108,0.3585220919540815,0.0202415125481076,3,0.99999235880991,105,False,13.050909961685823,13,13.5,-0.0509099616858232,0.4490900383141767,24.91331188266986,24,24.5,-0.9133118826698592,-0.4133118826698592,39.67475000000001,39,39.5,-0.6747500000000102,-0.1747500000000101,45.02865883504649,45,45.5,-0.0286588350464924,0.4713411649535075,21.67475000000001,2024-10-01,RTT-October-2024,C_301,392609.0,243903.0,140759.0,7947.0,62.12,2.02,Gastroenterology,0.0,0.0,0.0
2024-10,monthly,Part_2,C_320,412017,245532,157291,9194,0.5959268670952897,0.3817585196727319,0.0223146132319782,2,0.9999951458313612,105,False,14.137328996460344,14,14.5,-0.1373289964603454,0.3626710035396545,26.205316256439612,26,26.5,-0.2053162564396125,0.2946837435603875,40.71349716446125,40,40.5,-0.713497164461252,-0.213497164461252,45.98743380855396,45,45.5,-0.9874338085539592,-0.4874338085539591,22.713497164461252,2024-10-01,RTT-October-2024,C_320,412017.0,245532.0,157291.0,9194.0,59.59,2.23,Cardiology,0.0,0.0,0.0
2024-10,monthly,Part_2,C_400,234414,127401,98515,8498,0.5434871637359543,0.420260735280316,0.0362521009837296,1,0.9999957340431884,105,False,16.153043170559094,16,16.5,-0.1530431705590942,0.3469568294409058,29.424448473859172,29,29.5,-0.4244484738591723,0.0755515261408277,45.26408263649779,45,45.5,-0.2640826364977897,0.2359173635022102,49.50656779661016,49,49.5,-0.5065677966101632,-0.0065677966101631,27.26408263649779,2024-10-01,RTT-October-2024,C_400,234414.0,127401.0,98515.0,8498.0,54.35,3.63,Neurology,0.0,0.0,0.0
2024-11,monthly,Part_2,C_100,409066,237867,156502,14697,0.5814880728293234,0.3825837395432522,0.0359281876274244,9,0.9999779986603629,105,False,14.418891379661709,14,14.5,-0.4188913796617086,0.0811086203382913,27.645460409611353,27,27.5,-0.6454604096113528,-0.1454604096113527,43.65071382636657,43,43.5,-0.6507138263665695,-0.1507138263665695,49.09080629301866,49,49.5,-0.0908062930186588,0.4091937069813411,25.65071382636657,2024-11-01,RTT-November-2024,C_100,409066.0,237867.0,156502.0,14697.0,58.15,3.59,General Surgery,0.0,0.0,0.0
2024-11,monthly,Part_2,C_110,853875,497556,324334,31985,0.582703557312253,0.3798377982725809,0.0374586444151661,27,0.9999683794466404,105,False,14.47732895613284,14,14.5,-0.4773289561328386,0.0226710438671613,27.273970856102004,27,27.5,-0.2739708561020038,0.2260291438979962,43.490273656445765,43,43.5,-0.4902736564457655,0.0097263435542345,49.28235668789809,49,49.5,-0.282356687898087,0.217643312101913,25.490273656445765,2024-11-01,RTT-November-2024,C_110,853875.0,497556.0,324334.0,31985.0,58.27,3.75,Trauma & Orthopaedics,0.0,0.0,0.0
2024-11,monthly,Part_2,C_120,633270,311915,293203,28152,0.4925466230833609,0.4629984051036682,0.0444549718129707,4,0.9999936835788842,105,False,18.35284443447709,18,18.5,-0.3528444344770882,0.1471555655229117,32.012251525290296,32,32.5,-0.0122515252902957,0.4877484747097043,46.035366321442275,46,46.5,-0.0353663214422752,0.4646336785577247,51.076407154129406,51,51.5,-0.0764071541294058,0.4235928458705942,28.035366321442275,2024-11-01,RTT-November-2024,C_120,633270.0,311915.0,293203.0,28152.0,49.25,4.45,ENT,0.0,0.0,0.0
2024-11,monthly,Part_2,C_130,583645,388707,184994,9944,0.6659990233789376,0.316963222506832,0.0170377541142303,10,0.9999828662971498,105,False,11.017477247695783,11,11.5,-0.0174772476957851,0.4825227523042148,22.68679359157248,22,22.5,-0.6867935915724779,-0.1867935915724778,37.766460422445064,37,37.5,-0.7664604224450642,-0.2664604224450642,42.45221712538226,42,42.5,-0.452217125382262,0.047782874617738,19.766460422445064,2024-11-01,RTT-November-2024,C_130,583645.0,388707.0,184994.0,9944.0,66.6,1.7,Ophthalmology,0.0,0.0,0.0
2024-11,monthly,Part_2,C_301,392808,246015,139158,7635,0.6262983442292418,0.3542646789271094,0.0194369768436488,4,0.999989816908006,105,False,12.653426291165948,12,12.5,-0.6534262911659479,-0.1534262911659478,24.598188194038578,24,24.5,-0.598188194038574,-0.098188194038574,39.20549915966388,39,39.5,-0.20549915966388,0.29450084033612,44.00941854877462,44,44.5,-0.0094185487746187,0.4905814512253812,21.20549915966388,2024-11-01,RTT-November-2024,C_301,392808.0,246015.0,139158.0,7635.0,62.63,1.94,Gastroenterology,0.0,0.0,0.0
2024-11,monthly,Part_2,C_320,411612,244919,157039,9654,0.5950239545980195,0.3815219187001351,0.0234541267018454,5,0.9999878526379212,105,False,13.956825856246985,13,13.5,-0.9568258562469848,-0.4568258562469847,26.12416299980869,26,26.5,-0.1241629998086857,0.3758370001913143,40.93443837279904,40,40.5,-0.9344383727990432,-0.4344383727990433,45.45997392438069,45,45.5,-0.4599739243806908,0.0400260756193091,22.934438372799043,2024-11-01,RTT-November-2024,C_320,411612.0,244919.0,157039.0,9654.0,59.5,2.35,Cardiology,0.0,0.0,0.0
2024-11,monthly,Part_2,C_400,234563,127977,98503,8083,0.5455975580121332,0.4199426166957278,0.034459825292139,1,0.999995736753026,105,False,15.99740793707544,15,15.5,-0.9974079370754384,-0.4974079370754385,29.245856840620593,29,29.5,-0.2458568406205934,0.2541431593794065,43.99677803203662,43,43.5,-0.9967780320366232,-0.4967780320366231,48.97381679389309,48,48.5,-0.9738167938930928,-0.4738167938930928,25.996778032036623,2024-11-01,RTT-November-2024,C_400,234563.0,127977.0,98503.0,8083.0,54.56,3.45,Neurology,0.0,0.0,0.0
2024-12,monthly,Part_2,C_100,407980,235553,158689,13738,0.5773640864748272,0.3889626942497181,0.0336732192754546,8,0.9999803911956467,105,False,14.673089958361576,14,14.5,-0.6730899583615759,-0.1730899583615759,28.115846634852723,28,28.5,-0.1158466348527227,0.3841533651472772,44.211935266352,44,44.5,-0.2119352663520004,0.2880647336479995,48.73251895534962,48,48.5,-0.7325189553496188,-0.2325189553496187,26.211935266352,2024-12-01,RTT-December-2024,C_100,407980.0,235553.0,158689.0,13738.0,57.74,3.37,General Surgery,0.0,0.0,0.0
2024-12,monthly,Part_2,C_110,853202,489190,334808,29204,0.5733577745949963,0.3924135198932961,0.0342287055117076,30,0.9999648383384006,105,False,14.999468391441102,14,14.5,-0.999468391441102,-0.499468391441102,27.9327136408844,27,27.5,-0.9327136408844012,-0.4327136408844012,43.98933333333335,43,43.5,-0.9893333333333488,-0.4893333333333487,48.74529932112732,48,48.5,-0.7452993211273196,-0.2452993211273195,25.98933333333335,2024-12-01,RTT-December-2024,C_110,853202.0,489190.0,334808.0,29204.0,57.34,3.42,Trauma & Orthopaedics,0.0,0.0,0.0
2024-12,monthly,Part_2,C_120,633387,311845,295393,26149,0.4923451223343706,0.4663704812381687,0.0412843964274606,5,0.9999921059320764,105,False,18.48866156016932,18,18.5,-0.4886615601693194,0.0113384398306806,32.72213168187744,32,32.5,-0.7221316818774426,-0.2221316818774426,46.786944868532665,46,46.5,-0.7869448685326645,-0.2869448685326645,50.51019859813085,50,50.5,-0.5101985981308488,-0.0101985981308487,28.786944868532665,2024-12-01,RTT-December-2024,C_120,633387.0,311845.0,295393.0,26149.0,49.23,4.13,ENT,0.0,0.0,0.0
2024-12,monthly,Part_2,C_130,589336,393427,186423,9486,0.6675767304220342,0.3163271885647576,0.016096081013208,5,0.9999915158754936,105,False,11.515309010446147,11,11.5,-0.5153090104461491,-0.015309010446149,22.98599956587801,22,22.5,-0.9859995658780109,-0.4859995658780107,38.18894339622641,38,38.5,-0.1889433962264135,0.3110566037735864,43.26764802093554,43,43.5,-0.2676480209355389,0.232351979064461,20.188943396226417,2024-12-01,RTT-December-2024,C_130,589336.0,393427.0,186423.0,9486.0,66.76,1.61,Ophthalmology,0.0,0.0,0.0
2024-12,monthly,Part_2,C_301,396642,248013,141594,7035,0.625281740209055,0.3569818627376828,0.0177363970532621,13,0.999967224852638,105,False,13.031474175035868,13,13.5,-0.0314741750358678,0.4685258249641322,24.837942639742465,24,24.5,-0.8379426397424652,-0.3379426397424652,39.24645294725957,39,39.5,-0.24645294725957,0.25354705274043,43.99953723180478,43,43.5,-0.99953723180478,-0.4995372318047799,21.24645294725957,2024-12-01,RTT-December-2024,C_301,396642.0,248013.0,141594.0,7035.0,62.53,1.77,Gastroenterology,0.0,0.0,0.0
2024-12,monthly,Part_2,C_320,412953,247292,156842,8819,0.5988381244354685,0.3798059343315099,0.0213559412330216,2,0.9999951568338286,105,False,13.93204676351758,13,13.5,-0.9320467635175796,-0.4320467635175795,26.398262548262547,26,26.5,-0.3982625482625472,0.1017374517374527,41.30746144721234,41,41.5,-0.30746144721234,0.1925385527876599,45.6573950976319,45,45.5,-0.6573950976318983,-0.1573950976318983,23.30746144721234,2024-12-01,RTT-December-2024,C_320,412953.0,247292.0,156842.0,8819.0,59.88,2.14,Cardiology,0.0,0.0,0.0
2024-12,monthly,Part_2,C_400,233555,126510,99960,7085,0.5416711267153347,0.4279934062640491,0.0303354670206161,0,1.0,105,False,16.206053653370986,16,16.5,-0.2060536533709864,0.2939463466290135,29.71144729503625,29,29.5,-0.7114472950362511,-0.2114472950362511,44.452558782849245,44,44.5,-0.4525587828492448,0.0474412171507552,48.28669871794872,48,48.5,-0.2866987179487168,0.2133012820512831,26.452558782849245,2024-12-01,RTT-December-2024,C_400,233555.0,126510.0,99960.0,7085.0,54.17,3.03,Neurology,0.0,0.0,0.0
2025-01,monthly,Part_2,C_100,406921,234847,158945,13129,0.5771316791219917,0.3906040730264596,0.0322642478515485,7,0.9999827976437689,105,False,14.810965630114566,14,14.5,-0.8109656301145662,-0.3109656301145662,28.188733482066244,28,28.5,-0.1887334820662438,0.3112665179337561,43.92909176470589,43,43.5,-0.9290917647058876,-0.4290917647058876,48.652568567696974,48,48.5,-0.6525685676969744,-0.1525685676969743,25.929091764705888,2025-01-01,RTT-January-2025,C_100,406921.0,234847.0,158945.0,13129.0,57.71,3.23,General Surgery,0.0,0.0,0.0
2025-01,monthly,Part_2,C_110,847963,479617,339895,28451,0.5656107636771888,0.4008370648247624,0.0335521714980488,29,0.9999658003945928,105,False,15.491516966067865,15,15.5,-0.4915169660678646,0.0084830339321353,28.178149213195944,28,28.5,-0.1781492131959439,0.3218507868040561,43.57782845810612,43,43.5,-0.5778284581061186,-0.0778284581061186,48.6232374567474,48,48.5,-0.6232374567473968,-0.1232374567473968,25.57782845810612,2025-01-01,RTT-January-2025,C_110,847963.0,479617.0,339895.0,28451.0,56.56,3.36,Trauma & Orthopaedics,0.0,0.0,0.0
2025-01,monthly,Part_2,C_120,637631,315556,295431,26644,0.4948881092669585,0.4633259675266729,0.0417859232063685,7,0.9999890218637424,105,False,18.241820609837525,18,18.5,-0.241820609837525,0.2581793901624749,32.754363397901535,32,32.5,-0.7543633979015354,-0.2543633979015354,47.11574659071293,47,47.5,-0.1157465907129307,0.3842534092870693,50.83201521789254,50,50.5,-0.8320152178925397,-0.3320152178925397,29.11574659071293,2025-01-01,RTT-January-2025,C_120,637631.0,315556.0,295431.0,26644.0,49.49,4.18,ENT,0.0,0.0,0.0
2025-01,monthly,Part_2,C_130,579892,387020,183671,9201,0.6674001365771558,0.3167331158215667,0.0158667476012774,2,0.9999965510819256,105,False,11.642398175976783,11,11.5,-0.6423981759767852,-0.1423981759767851,22.664212463844333,22,22.5,-0.6642124638443327,-0.1642124638443327,38.3648923246825,38,38.5,-0.3648923246825006,0.1351076753174993,43.027328029948535,43,43.5,-0.027328029948535,0.472671970051465,20.3648923246825,2025-01-01,RTT-January-2025,C_130,579892.0,387020.0,183671.0,9201.0,66.74,1.59,Ophthalmology,0.0,0.0,0.0
2025-01,monthly,Part_2,C_301,395862,247323,141442,7097,0.6247707534443822,0.3573012817598052,0.0179279647958126,3,0.9999924216014672,105,False,13.193898367952524,13,13.5,-0.1938983679525225,0.3061016320474774,24.745361635220124,24,24.5,-0.7453616352201244,-0.2453616352201244,39.26130796670631,39,39.5,-0.2613079667063118,0.2386920332936881,43.86111878453036,43,43.5,-0.8611187845303618,-0.3611187845303618,21.261307966706312,2025-01-01,RTT-January-2025,C_301,395862.0,247323.0,141442.0,7097.0,62.48,1.79,Gastroenterology,0.0,0.0,0.0
2025-01,monthly,Part_2,C_320,415196,250129,156241,8826,0.6024359579572057,0.3763066118170695,0.0212574302257247,2,0.9999951829979096,105,False,14.118392687764077,14,14.5,-0.1183926877640768,0.3816073122359231,26.184533997199317,26,26.5,-0.1845339971993169,0.315466002800683,40.93338993329291,40,40.5,-0.933389933292908,-0.4333899332929078,45.7166938110749,45,45.5,-0.7166938110748973,-0.2166938110748972,22.933389933292908,2025-01-01,RTT-January-2025,C_320,415196.0,250129.0,156241.0,8826.0,60.24,2.13,Cardiology,0.0,0.0,0.0
2025-01,monthly,Part_2,C_400,232985,125291,100422,7272,0.5377642337489538,0.4310234564456939,0.0312123098053522,0,1.0,105,False,16.48519076305221,16,16.5,-0.4851907630522092,0.0148092369477907,29.923718128327263,29,29.5,-0.9237181283272626,-0.4237181283272626,44.682905138339926,44,44.5,-0.682905138339926,-0.182905138339926,48.63057218895542,48,48.5,-0.6305721889554192,-0.1305721889554192,26.68290513833993,2025-01-01,RTT-January-2025,C_400,232985.0,125291.0,100422.0,7272.0,53.78,3.12,Neurology,0.0,0.0,0.0
2025-02,monthly,Part_2,C_100,407640,237157,157824,12659,0.5817804925915023,0.3871651457168089,0.0310543616916887,31,0.999923952507114,105,False,14.474484256243214,14,14.5,-0.4744842562432136,0.0255157437567863,27.780745967741936,27,27.5,-0.7807459677419359,-0.2807459677419359,43.48347931138628,43,43.5,-0.483479311386283,0.016520688613717,48.15142718916304,48,48.5,-0.1514271891630372,0.3485728108369628,25.483479311386283,2025-02-01,RTT-February-2025,C_100,407640.0,237157.0,157824.0,12659.0,58.18,3.11,General Surgery,0.0,0.0,0.0
2025-02,monthly,Part_2,C_110,841700,473041,342011,26648,0.5620066532018534,0.4063336105500772,0.0316597362480693,20,0.9999762385648092,105,False,15.460467021712413,15,15.5,-0.4604670217124127,0.0395329782875872,28.005246065450912,28,28.5,-0.0052460654509118,0.4947539345490881,43.30513376717281,43,43.5,-0.305133767172812,0.1948662328271879,48.02681507715659,48,48.5,-0.0268150771565913,0.4731849228434086,25.305133767172812,2025-02-01,RTT-February-2025,C_110,841700.0,473041.0,342011.0,26648.0,56.2,3.17,Trauma & Orthopaedics,0.0,0.0,0.0
2025-02,monthly,Part_2,C_120,634084,318084,289610,26390,0.5016433153966983,0.4567375931264627,0.041619091476839,7,0.9999889604531892,105,False,17.92566169651138,17,17.5,-0.92566169651138,-0.4256616965113799,32.35353535353536,32,32.5,-0.3535353535353565,0.1464646464646435,46.525471836137534,46,46.5,-0.5254718361375339,-0.0254718361375339,50.75982551799344,50,50.5,-0.7598255179934412,-0.2598255179934412,28.525471836137537,2025-02-01,RTT-February-2025,C_120,634084.0,318084.0,289610.0,26390.0,50.16,4.16,ENT,0.0,0.0,0.0
2025-02,monthly,Part_2,C_130,582395,392636,180533,9226,0.6741747439452606,0.3099837738991577,0.0158414821555816,2,0.9999965659045836,105,False,11.284269536311903,11,11.5,-0.2842695363119052,0.2157304636880948,22.023135765486252,22,22.5,-0.023135765486252,0.4768642345137479,38.0458394160584,38,38.5,-0.0458394160583992,0.4541605839416007,43.04410871545703,43,43.5,-0.0441087154570283,0.4558912845429717,20.0458394160584,2025-02-01,RTT-February-2025,C_130,582395.0,392636.0,180533.0,9226.0,67.42,1.58,Ophthalmology,0.0,0.0,0.0
2025-02,monthly,Part_2,C_301,394200,246268,141490,6442,0.624728564180619,0.3589294774226281,0.0163419583967529,2,0.9999949264332826,105,False,13.18221941992434,13,13.5,-0.1822194199243387,0.3177805800756612,24.34764857099652,24,24.5,-0.3476485709965224,0.1523514290034775,38.88021944529107,38,38.5,-0.8802194452910683,-0.3802194452910683,43.54646544876886,43,43.5,-0.5464654487688634,-0.0464654487688633,20.88021944529107,2025-02-01,RTT-February-2025,C_301,394200.0,246268.0,141490.0,6442.0,62.47,1.63,Gastroenterology,0.0,0.0,0.0
2025-02,monthly,Part_2,C_320,411581,248491,154918,8172,0.6037475004920052,0.3763973555630605,0.0198551439449342,3,0.999992711033794,105,False,14.00744384468048,14,14.5,-0.0074438446804805,0.4925561553195194,25.57365969146174,25,25.5,-0.5736596914617387,-0.0736596914617386,40.498370986920335,40,40.5,-0.4983709869203352,0.0016290130796647,44.92593550955412,44,44.5,-0.9259355095541224,-0.4259355095541224,22.498370986920335,2025-02-01,RTT-February-2025,C_320,411581.0,248491.0,154918.0,8172.0,60.37,1.99,Cardiology,0.0,0.0,0.0
2025-02,monthly,Part_2,C_400,229775,123341,99211,7223,0.5367903383744967,0.4317745620715917,0.0314350995539114,0,1.0,105,False,16.467739068610026,16,16.5,-0.467739068610026,0.0322609313899739,29.76106521097669,29,29.5,-0.7610652109766889,-0.2610652109766889,44.13791398912506,44,44.5,-0.1379139891250602,0.3620860108749397,48.4887339055794,48,48.5,-0.4887339055794015,0.0112660944205984,26.13791398912506,2025-02-01,RTT-February-2025,C_400,229775.0,123341.0,99211.0,7223.0,53.68,3.14,Neurology,0.0,0.0,0.0
2025-03,monthly,Part_2,C_100,403986,238183,154420,11383,0.5895823122583456,0.3822409687464417,0.0281767189952127,16,0.999960394667142,105,False,14.097513357994243,14,14.5,-0.0975133579942451,0.4024866420057549,27.117395104895103,27,27.5,-0.117395104895106,0.3826048951048939,42.796450597860286,42,42.5,-0.7964505978602858,-0.2964505978602858,47.473353293413155,47,47.5,-0.4733532934131546,0.0266467065868454,24.79645059786029,2025-03-01,RTT-March-2025,C_100,403986.0,238183.0,154420.0,11383.0,58.96,2.82,General Surgery,0.0,0.0,0.0
2025-03,monthly,Part_2,C_110,843066,478393,341038,23635,0.5674443044791274,0.404521116970676,0.0280345785501965,21,0.9999750909181488,105,False,15.26111346815632,15,15.5,-0.261113468156319,0.238886531843681,27.46722904680454,27,27.5,-0.4672290468045403,0.0327709531954596,42.77578839690196,42,42.5,-0.7757883969019588,-0.2757883969019588,47.43290709290709,47,47.5,-0.4329070929070866,0.0670929070929133,24.77578839690196,2025-03-01,RTT-March-2025,C_110,843066.0,478393.0,341038.0,23635.0,56.74,2.8,Trauma & Orthopaedics,0.0,0.0,0.0
2025-03,monthly,Part_2,C_120,637737,324966,287664,25107,0.5095611513837208,0.4510699551696075,0.0393688934466715,5,0.9999921597774633,105,False,17.577179113792386,17,17.5,-0.5771791137923863,-0.0771791137923862,31.595051132213296,31,31.5,-0.5950511322132961,-0.095051132213296,46.2527509142625,46,46.5,-0.2527509142624993,0.2472490857375007,50.09519082001032,50,50.5,-0.0951908200103233,0.4048091799896767,28.2527509142625,2025-03-01,RTT-March-2025,C_120,637737.0,324966.0,287664.0,25107.0,50.96,3.94,ENT,0.0,0.0,0.0
2025-03,monthly,Part_2,C_130,586084,399949,177650,8485,0.6824090062175387,0.3031135468635895,0.0144774469188716,6,0.9999897625596332,105,False,9.90406079316077,9,9.5,-0.9040607931607704,-0.4040607931607702,21.674324179933755,21,21.5,-0.6743241799337554,-0.1743241799337553,37.550567047943545,37,37.5,-0.5505670479435452,-0.0505670479435451,42.543086916176904,42,42.5,-0.5430869161769039,-0.0430869161769038,19.550567047943545,2025-03-01,RTT-March-2025,C_130,586084.0,399949.0,177650.0,8485.0,68.24,1.45,Ophthalmology,0.0,0.0,0.0
2025-03,monthly,Part_2,C_301,395202,247353,141540,6309,0.6258900511637087,0.3581459607997935,0.0159639880364977,6,0.9999848178905976,105,False,12.362864385297843,12,12.5,-0.3628643852978452,0.1371356147021547,24.5066229985444,24,24.5,-0.5066229985443975,-0.0066229985443975,38.86851944792974,38,38.5,-0.8685194479297422,-0.3685194479297422,43.32355309511825,43,43.5,-0.3235530951182497,0.1764469048817503,20.868519447929742,2025-03-01,RTT-March-2025,C_301,395202.0,247353.0,141540.0,6309.0,62.59,1.6,Gastroenterology,0.0,0.0,0.0
2025-03,monthly,Part_2,C_320,415194,252962,154383,7849,0.6092621762356875,0.3718334079972254,0.0189044157670871,4,0.9999903659494116,105,False,13.651520327980869,13,13.5,-0.651520327980867,-0.151520327980867,25.298280423280424,25,25.5,-0.2982804232804241,0.2017195767195758,40.156622167028885,40,40.5,-0.1566221670288854,0.3433778329711145,44.67947368421052,44,44.5,-0.6794736842105209,-0.1794736842105209,22.156622167028885,2025-03-01,RTT-March-2025,C_320,415194.0,252962.0,154383.0,7849.0,60.93,1.89,Cardiology,0.0,0.0,0.0
2025-03,monthly,Part_2,C_400,226120,122232,97643,6245,0.5405625331682292,0.4318193879356094,0.0276180788961613,1,0.999995577569432,105,False,16.3364519611371,16,16.5,-0.3364519611371008,0.1635480388628991,29.013250883392224,29,29.5,-0.0132508833922244,0.4867491166077755,43.756881275841714,43,43.5,-0.7568812758417138,-0.2568812758417138,47.79256360078278,47,47.5,-0.7925636007827777,-0.2925636007827776,25.75688127584171,2025-03-01,RTT-March-2025,C_400,226120.0,122232.0,97643.0,6245.0,54.06,2.76,Neurology,0.0,0.0,0.0
