date,period_raw,specialty_code,total_waiting,waiting_0_18w,waiting_18_52w,waiting_52w_plus,pct_within_18w,pct_over_52w,specialty_name
2025-10-01,RTT-October-2025,C_160,104469.0,59973.0,40233.0,4263.0,57.41,4.08,
2025-10-01,RTT-October-2025,C_170,9077.0,6376.0,2559.0,142.0,70.24,1.56,
2025-10-01,RTT-October-2025,C_300,34833.0,24165.0,10427.0,241.0,69.37,0.69,
2025-10-01,RTT-October-2025,C_140,317188.0,161623.0,142894.0,12671.0,50.95,3.99,
2025-11-01,RTT-November-2025,C_400,216244.0,124101.0,87360.0,4783.0,57.39,2.21,Neurology
2025-11-01,RTT-November-2025,C_410,118214.0,78877.0,38349.0,988.0,66.72,0.84,
2025-11-01,RTT-November-2025,C_430,25871.0,21175.0,4595.0,101.0,81.85,0.39,
2025-11-01,RTT-November-2025,C_502,563359.0,323702.0,223109.0,16548.0,57.46,2.94,
2025-11-01,RTT-November-2025,C_999,7159010.0,4412862.0,2592027.0,154121.0,61.64,2.15,
2025-11-01,RTT-November-2025,X03,2779.0,1972.0,805.0,2.0,70.96,0.07,
2025-11-01,RTT-November-2025,X04,315702.0,193106.0,116851.0,5745.0,61.17,1.82,
2025-11-01,RTT-November-2025,X05,477953.0,300594.0,166971.0,10388.0,62.89,2.17,
2025-11-01,RTT-November-2025,X06,152218.0,113568.0,36912.0,1738.0,74.61,1.14,
2025-11-01,RTT-November-2025,C_340,184413.0,123694.0,59014.0,1705.0,67.07,0.92,
2025-11-01,RTT-November-2025,X02,616151.0,406139.0,201960.0,8052.0,65.92,1.31,
2025-11-01,RTT-November-2025,C_330,414017.0,255769.0,149822.0,8426.0,61.78,2.04,
2025-11-01,RTT-November-2025,C_320,383624.0,241441.0,136653.0,5530.0,62.94,1.44,Cardiology
2025-11-01,RTT-November-2025,C_301,375368.0,243220.0,126323.0,5825.0,64.8,1.55,Gastroenterology
2025-11-01,RTT-November-2025,C_300,34233.0,23397.0,10622.0,214.0,68.35,0.63,
2025-11-01,RTT-November-2025,C_170,9032.0,6414.0,2471.0,147.0,71.01,1.63,
2025-11-01,RTT-November-2025,C_160,105054.0,59861.0,41251.0,3942.0,56.98,3.75,
2025-11-01,RTT-November-2025,C_150,54383.0,32924.0,20356.0,1103.0,60.54,2.03,
2025-11-01,RTT-November-2025,C_140,313766.0,162066.0,140057.0,11643.0,51.65,3.71,
2025-11-01,RTT-November-2025,C_130,597880.0,422995.0,169249.0,5636.0,70.75,0.94,Ophthalmology
2025-11-01,RTT-November-2025,C_120,588429.0,305981.0,264086.0,18362.0,52.0,3.12,ENT
2025-11-01,RTT-November-2025,C_110,845411.0,500392.0,320045.0,24974.0,59.19,2.95,Trauma & Orthopaedics
2025-11-01,RTT-November-2025,C_101,383637.0,238991.0,136057.0,8589.0,62.3,2.24,
2025-11-01,RTT-November-2025,C_100,381272.0,232483.0,139109.0,9680.0,60.98,2.54,General Surgery
2025-12-01,RTT-December-2025,C_400,219866.0,125405.0,90319.0,4142.0,57.04,1.88,Neurology
2025-12-01,RTT-December-2025,C_410,117622.0,78526.0,38228.0,868.0,66.76,0.74,
2025-12-01,RTT-December-2025,C_430,26691.0,21597.0,4968.0,126.0,80.91,0.47,
2025-12-01,RTT-December-2025,C_502,570739.0,326873.0,228653.0,15213.0,57.27,2.67,
2025-12-01,RTT-December-2025,C_999,7199624.0,4424207.0,2636706.0,138711.0,61.45,1.93,
2025-12-01,RTT-December-2025,X06,152523.0,114350.0,36620.0,1553.0,74.97,1.02,
2025-12-01,RTT-December-2025,X03,2775.0,2034.0,737.0,4.0,73.3,0.14,
2025-12-01,RTT-December-2025,X04,316447.0,197605.0,113720.0,5122.0,62.44,1.62,
2025-12-01,RTT-December-2025,X05,479810.0,299232.0,171435.0,9143.0,62.36,1.91,
2025-12-01,RTT-December-2025,C_340,184436.0,125039.0,58027.0,1370.0,67.8,0.74,
2025-12-01,RTT-December-2025,X02,620008.0,409572.0,203397.0,7039.0,66.06,1.14,
2025-12-01,RTT-December-2025,C_330,404954.0,242384.0,155483.0,7087.0,59.85,1.75,
2025-12-01,RTT-December-2025,C_320,386709.0,244374.0,137331.0,5004.0,63.19,1.29,Cardiology
2025-12-01,RTT-December-2025,C_301,381239.0,246799.0,129324.0,5116.0,64.74,1.34,Gastroenterology
2025-12-01,RTT-December-2025,C_101,390402.0,245396.0,136956.0,8050.0,62.86,2.06,
2025-12-01,RTT-December-2025,C_110,844356.0,494157.0,327253.0,22946.0,58.52,2.72,Trauma & Orthopaedics
2025-12-01,RTT-December-2025,C_120,589602.0,309289.0,264157.0,16156.0,52.46,2.74,ENT
2025-12-01,RTT-December-2025,C_130,601191.0,422184.0,174041.0,4966.0,70.22,0.83,Ophthalmology
2025-12-01,RTT-December-2025,C_100,385548.0,231583.0,144745.0,9220.0,60.07,2.39,General Surgery
2025-12-01,RTT-December-2025,C_150,58455.0,35322.0,22032.0,1101.0,60.43,1.88,
2025-12-01,RTT-December-2025,C_160,104240.0,57634.0,43040.0,3566.0,55.29,3.42,
2025-12-01,RTT-December-2025,C_170,9122.0,6567.0,2432.0,123.0,71.99,1.35,
2025-12-01,RTT-December-2025,C_300,34971.0,23698.0,11039.0,234.0,67.76,0.67,
2025-12-01,RTT-December-2025,C_140,317918.0,164587.0,142769.0,10562.0,51.77,3.32,
2026-01-01,RTT-January-2026,C_400,216423.0,123462.0,89335.0,3626.0,57.05,1.68,Neurology
2026-01-01,RTT-January-2026,X06,150913.0,111509.0,37618.0,1786.0,73.89,1.18,
2026-01-01,RTT-January-2026,X05,481591.0,299560.0,172881.0,9150.0,62.2,1.9,
2026-01-01,RTT-January-2026,X04,314575.0,199237.0,110452.0,4886.0,63.34,1.55,
2026-01-01,RTT-January-2026,X03,2969.0,2287.0,680.0,2.0,77.03,0.07,
2026-01-01,RTT-January-2026,X02,616287.0,407365.0,202292.0,6630.0,66.1,1.08,
2026-01-01,RTT-January-2026,C_999,7155958.0,4395958.0,2626140.0,133860.0,61.43,1.87,
2026-01-01,RTT-January-2026,C_502,565134.0,321282.0,229187.0,14665.0,56.85,2.59,
2026-01-01,RTT-January-2026,C_430,26332.0,20891.0,5298.0,143.0,79.34,0.54,
2026-01-01,RTT-January-2026,C_410,115918.0,76815.0,38247.0,856.0,66.27,0.74,
2026-01-01,RTT-January-2026,C_340,184826.0,128265.0,55258.0,1303.0,69.4,0.7,
2026-01-01,RTT-January-2026,C_330,396171.0,236768.0,153093.0,6310.0,59.76,1.59,
2026-01-01,RTT-January-2026,C_100,386068.0,229920.0,147206.0,8942.0,59.55,2.32,General Surgery
2026-01-01,RTT-January-2026,C_320,383680.0,245067.0,134041.0,4572.0,63.87,1.19,Cardiology
2026-01-01,RTT-January-2026,C_101,389052.0,244485.0,136728.0,7839.0,62.84,2.01,
2026-01-01,RTT-January-2026,C_110,836764.0,484588.0,329908.0,22268.0,57.91,2.66,Trauma & Orthopaedics
2026-01-01,RTT-January-2026,C_130,596635.0,415835.0,175605.0,5195.0,69.7,0.87,Ophthalmology
2026-01-01,RTT-January-2026,C_140,317724.0,166598.0,141141.0,9985.0,52.43,3.14,
2026-01-01,RTT-January-2026,C_120,587673.0,313528.0,258060.0,16085.0,53.35,2.74,ENT
2026-01-01,RTT-January-2026,C_160,103068.0,55941.0,43728.0,3399.0,54.28,3.3,
2026-01-01,RTT-January-2026,C_170,9041.0,6457.0,2454.0,130.0,71.42,1.44,
2026-01-01,RTT-January-2026,C_300,34818.0,23195.0,11325.0,298.0,66.62,0.86,
2026-01-01,RTT-January-2026,C_301,383007.0,248354.0,129910.0,4743.0,64.84,1.24,Gastroenterology
2026-01-01,RTT-January-2026,C_150,57289.0,34549.0,21693.0,1047.0,60.31,1.83,
2026-02-01,RTT-February-2026,C_502,564193.0,326747.0,224354.0,13092.0,57.91,2.32,
2026-02-01,RTT-February-2026,C_400,213567.0,123044.0,87679.0,2844.0,57.61,1.33,Neurology
2026-02-01,RTT-February-2026,C_410,113997.0,76751.0,36471.0,775.0,67.33,0.68,
2026-02-01,RTT-February-2026,C_430,26508.0,21325.0,5015.0,168.0,80.45,0.63,
2026-02-01,RTT-February-2026,X06,152866.0,114363.0,36762.0,1741.0,74.81,1.14,
2026-02-01,RTT-February-2026,C_340,184441.0,132294.0,51135.0,1012.0,71.73,0.55,
2026-02-01,RTT-February-2026,X02,622846.0,420065.0,196861.0,5920.0,67.44,0.95,
2026-02-01,RTT-February-2026,X03,3028.0,2432.0,594.0,2.0,80.32,0.07,
2026-02-01,RTT-February-2026,X04,315129.0,204088.0,106392.0,4649.0,64.76,1.48,
2026-02-01,RTT-February-2026,X05,474835.0,301538.0,165408.0,7889.0,63.5,1.66,
2026-02-01,RTT-February-2026,C_999,7124952.0,4456261.0,2547820.0,120871.0,62.54,1.7,
2026-02-01,RTT-February-2026,C_330,380657.0,233188.0,142188.0,5281.0,61.26,1.39,
2026-02-01,RTT-February-2026,C_140,322205.0,172654.0,140454.0,9097.0,53.59,2.82,
2026-02-01,RTT-February-2026,C_301,378852.0,249708.0,125169.0,3975.0,65.91,1.05,Gastroenterology
2026-02-01,RTT-February-2026,C_100,384999.0,232154.0,144653.0,8192.0,60.3,2.13,General Surgery
2026-02-01,RTT-February-2026,C_101,385949.0,246524.0,132626.0,6799.0,63.87,1.76,
2026-02-01,RTT-February-2026,C_110,829478.0,480436.0,328743.0,20299.0,57.92,2.45,Trauma & Orthopaedics
2026-02-01,RTT-February-2026,C_120,586374.0,323252.0,247678.0,15444.0,55.13,2.63,ENT
2026-02-01,RTT-February-2026,C_320,381409.0,251158.0,126112.0,4139.0,65.85,1.09,Cardiology
2026-02-01,RTT-February-2026,C_150,55893.0,33760.0,21219.0,914.0,60.4,1.64,
2026-02-01,RTT-February-2026,C_160,102692.0,56251.0,43426.0,3015.0,54.78,2.94,
2026-02-01,RTT-February-2026,C_170,9056.0,6488.0,2418.0,150.0,71.64,1.66,
2026-02-01,RTT-February-2026,C_300,35394.0,24102.0,10960.0,332.0,68.1,0.94,
2026-02-01,RTT-February-2026,C_130,600584.0,423939.0,171503.0,5142.0,70.59,0.86,Ophthalmology
2026-03-01,RTT-March-2026,C_400,205988.0,124959.0,79045.0,1984.0,60.66,0.96,Neurology
2026-03-01,RTT-March-2026,X06,152444.0,117597.0,33568.0,1279.0,77.14,0.84,
2026-03-01,RTT-March-2026,X05,466144.0,308003.0,152529.0,5612.0,66.07,1.2,
2026-03-01,RTT-March-2026,X04,314879.0,213157.0,97887.0,3835.0,67.69,1.22,
2026-03-01,RTT-March-2026,X03,3165.0,2590.0,572.0,3.0,81.83,0.09,
2026-03-01,RTT-March-2026,X02,612400.0,432590.0,175938.0,3872.0,70.64,0.63,
2026-03-01,RTT-March-2026,C_999,7014835.0,4580320.0,2341908.0,92607.0,65.29,1.32,
2026-03-01,RTT-March-2026,C_502,554370.0,337314.0,207066.0,9990.0,60.85,1.8,
2026-03-01,RTT-March-2026,C_430,26002.0,21529.0,4317.0,156.0,82.8,0.6,
2026-03-01,RTT-March-2026,C_410,112126.0,78859.0,32514.0,753.0,70.33,0.67,
2026-03-01,RTT-March-2026,C_340,183209.0,137484.0,45122.0,603.0,75.04,0.33,
2026-03-01,RTT-March-2026,C_330,371498.0,241635.0,126213.0,3650.0,65.04,0.98,
2026-03-01,RTT-March-2026,C_100,376204.0,236728.0,133561.0,5915.0,62.93,1.57,General Surgery
2026-03-01,RTT-March-2026,C_320,374433.0,259367.0,112185.0,2881.0,69.27,0.77,Cardiology
2026-03-01,RTT-March-2026,C_101,377265.0,250029.0,122144.0,5092.0,66.27,1.35,
2026-03-01,RTT-March-2026,C_110,818003.0,485558.0,316115.0,16330.0,59.36,2.0,Trauma & Orthopaedics
2026-03-01,RTT-March-2026,C_130,602030.0,438207.0,159429.0,4394.0,72.79,0.73,Ophthalmology
2026-03-01,RTT-March-2026,C_140,319889.0,177707.0,135104.0,7078.0,55.55,2.21,
2026-03-01,RTT-March-2026,C_120,579154.0,338334.0,228246.0,12574.0,58.42,2.17,ENT
2026-03-01,RTT-March-2026,C_160,100357.0,56911.0,41020.0,2426.0,56.71,2.42,
2026-03-01,RTT-March-2026,C_170,8879.0,6535.0,2229.0,115.0,73.6,1.3,
2026-03-01,RTT-March-2026,C_300,34644.0,25107.0,9131.0,406.0,72.47,1.17,
2026-03-01,RTT-March-2026,C_301,366257.0,255655.0,107701.0,2901.0,69.8,0.79,Gastroenterology
2026-03-01,RTT-March-2026,C_150,55495.0,34465.0,20272.0,758.0,62.1,1.37,
2026-04-01,RTT-April-2026,X06,158855.0,120971.0,36493.0,1391.0,76.15,0.88,
2026-04-01,RTT-April-2026,C_400,206659.0,124314.0,80396.0,1949.0,60.15,0.94,Neurology
2026-04-01,RTT-April-2026,C_410,115224.0,80194.0,34094.0,936.0,69.6,0.81,
2026-04-01,RTT-April-2026,C_430,26474.0,21804.0,4511.0,159.0,82.36,0.6,
2026-04-01,RTT-April-2026,C_502,563494.0,339060.0,213783.0,10651.0,60.17,1.89,
2026-04-01,RTT-April-2026,C_340,187683.0,140291.0,46804.0,588.0,74.75,0.31,
2026-04-01,RTT-April-2026,X02,618974.0,435986.0,178787.0,4201.0,70.44,0.68,
2026-04-01,RTT-April-2026,X03,3040.0,2409.0,628.0,3.0,79.24,0.1,
2026-04-01,RTT-April-2026,X04,319213.0,215815.0,99291.0,4107.0,67.61,1.29,
2026-04-01,RTT-April-2026,X05,464243.0,304172.0,154083.0,5988.0,65.52,1.29,
2026-04-01,RTT-April-2026,C_999,7093502.0,4607182.0,2388932.0,97388.0,64.95,1.37,
2026-04-01,RTT-April-2026,C_330,379705.0,249616.0,125881.0,4208.0,65.74,1.11,
2026-04-01,RTT-April-2026,C_150,56456.0,35106.0,20526.0,824.0,62.18,1.46,
2026-04-01,RTT-April-2026,C_301,371537.0,256351.0,112018.0,3168.0,69.0,0.85,Gastroenterology
2026-04-01,RTT-April-2026,C_300,35221.0,25196.0,9529.0,496.0,71.54,1.41,
2026-04-01,RTT-April-2026,C_170,8849.0,6387.0,2326.0,136.0,72.18,1.54,
2026-04-01,RTT-April-2026,C_160,101458.0,57502.0,41373.0,2583.0,56.68,2.55,
2026-04-01,RTT-April-2026,C_140,320804.0,176242.0,137130.0,7432.0,54.94,2.32,
2026-04-01,RTT-April-2026,C_130,610708.0,446604.0,159572.0,4532.0,73.13,0.74,Ophthalmology
2026-04-01,RTT-April-2026,C_120,588278.0,342859.0,232657.0,12762.0,58.28,2.17,ENT
2026-04-01,RTT-April-2026,C_110,819951.0,483984.0,319127.0,16840.0,59.03,2.05,Trauma & Orthopaedics
2026-04-01,RTT-April-2026,C_101,377509.0,244898.0,127473.0,5138.0,64.87,1.36,
2026-04-01,RTT-April-2026,C_100,381808.0,239298.0,136112.0,6398.0,62.67,1.68,General Surgery
2026-04-01,RTT-April-2026,C_320,377359.0,258123.0,116338.0,2898.0,68.4,0.77,Cardiology
2026-05-01,RTT-May-2026,C_340,190661.0,142835.0,47160.0,666.0,74.92,0.35,
2026-05-01,RTT-May-2026,C_400,207581.0,127025.0,78654.0,1902.0,61.19,0.92,Neurology
2026-05-01,RTT-May-2026,C_410,117953.0,83131.0,33715.0,1107.0,70.48,0.94,
2026-05-01,RTT-May-2026,C_430,26528.0,21959.0,4434.0,135.0,82.78,0.51,
2026-05-01,RTT-May-2026,X04,322761.0,220516.0,98097.0,4148.0,68.32,1.29,
2026-05-01,RTT-May-2026,C_999,7153655.0,4689601.0,2361713.0,102341.0,65.56,1.43,
2026-05-01,RTT-May-2026,X02,622548.0,441172.0,176645.0,4731.0,70.87,0.76,
2026-05-01,RTT-May-2026,X03,3411.0,2797.0,605.0,9.0,82.0,0.26,
2026-05-01,RTT-May-2026,C_330,384201.0,258118.0,121673.0,4410.0,67.18,1.15,
2026-05-01,RTT-May-2026,C_502,571683.0,347947.0,212558.0,11178.0,60.86,1.96,
2026-05-01,RTT-May-2026,C_320,378421.0,258469.0,117103.0,2849.0,68.3,0.75,Cardiology
2026-05-01,RTT-May-2026,C_150,56612.0,35054.0,20557.0,1001.0,61.92,1.77,
2026-05-01,RTT-May-2026,C_300,35365.0,25468.0,9435.0,462.0,72.01,1.31,
2026-05-01,RTT-May-2026,C_170,8921.0,6422.0,2340.0,159.0,71.99,1.78,
2026-05-01,RTT-May-2026,C_160,102390.0,59516.0,40065.0,2809.0,58.13,2.74,
2026-05-01,RTT-May-2026,C_140,321311.0,177993.0,135904.0,7414.0,55.4,2.31,
2026-05-01,RTT-May-2026,C_130,624531.0,462702.0,157081.0,4748.0,74.09,0.76,Ophthalmology
2026-05-01,RTT-May-2026,C_120,594331.0,350147.0,231502.0,12682.0,58.91,2.13,ENT
2026-05-01,RTT-May-2026,C_110,827960.0,497410.0,312261.0,18289.0,60.08,2.21,Trauma & Orthopaedics
2026-05-01,RTT-May-2026,C_101,378077.0,244660.0,128300.0,5117.0,64.71,1.35,
2026-05-01,RTT-May-2026,C_100,381497.0,239233.0,135174.0,7090.0,62.71,1.86,General Surgery
2026-05-01,RTT-May-2026,X05,467527.0,309009.0,151923.0,6595.0,66.09,1.41,
2026-05-01,RTT-May-2026,C_301,370047.0,255472.0,111247.0,3328.0,69.04,0.9,Gastroenterology
2026-05-01,RTT-May-2026,X06,159338.0,122546.0,35280.0,1512.0,76.91,0.95,
