period_raw,specialty_code,specialty_name,total_waiting,waiting_0_18w,waiting_18_52w,waiting_52w_plus,date,pct_within_18w,pct_over_52w
RTT-August-2025,C_502,Gynaecology Service,575444.0,323933.0,233178.0,18333.0,2025-08-01,56.29,3.19
RTT-August-2025,C_999,Total,7312356.0,4458454.0,2665200.0,188702.0,2025-08-01,60.97,2.58
RTT-August-2025,C_100,General Surgery Service,395490.0,241613.0,142507.0,11370.0,2025-08-01,61.09,2.87
RTT-August-2025,C_170,Cardiothoracic Surgery Service,9073.0,6295.0,2623.0,155.0,2025-08-01,69.38,1.71
RTT-August-2025,C_410,Rheumatology Service,123777.0,83141.0,39243.0,1393.0,2025-08-01,67.17,1.13
RTT-August-2025,C_120,Ear Nose and Throat Service,623636.0,312981.0,284501.0,26154.0,2025-08-01,50.19,4.19
RTT-August-2025,C_340,Respiratory Medicine Service,196465.0,128988.0,64878.0,2599.0,2025-08-01,65.65,1.32
RTT-August-2025,X02,Other - Medical Services,639710.0,423625.0,205350.0,10735.0,2025-08-01,66.22,1.68
RTT-August-2025,C_430,Elderly Medicine Service,25895.0,21645.0,4213.0,37.0,2025-08-01,83.59,0.14
RTT-August-2025,C_400,Neurology Service,219135.0,122715.0,89720.0,6700.0,2025-08-01,56.0,3.06
RTT-August-2025,C_160,Plastic Surgery Service,102301.0,59251.0,38849.0,4201.0,2025-08-01,57.92,4.11
RTT-August-2025,C_150,Neurosurgical Service,57492.0,34173.0,21834.0,1485.0,2025-08-01,59.44,2.58
RTT-August-2025,X04,Other - Paediatric Services,327767.0,198758.0,120854.0,8155.0,2025-08-01,60.64,2.49
RTT-August-2025,X03,Other - Mental Health Services,2752.0,1948.0,802.0,2.0,2025-08-01,70.78,0.07
RTT-August-2025,X06,Other - Other Services,150226.0,111242.0,36721.0,2263.0,2025-08-01,74.05,1.51
RTT-August-2025,C_301,Gastroenterology Service,377569.0,241754.0,128863.0,6952.0,2025-08-01,64.03,1.84
RTT-August-2025,C_320,Cardiology Service,386717.0,236366.0,143425.0,6926.0,2025-08-01,61.12,1.79
RTT-August-2025,C_130,Ophthalmology Service,587377.0,410068.0,169210.0,8099.0,2025-08-01,69.81,1.38
RTT-August-2025,C_330,Dermatology Service,439693.0,282299.0,146916.0,10478.0,2025-08-01,64.2,2.38
RTT-August-2025,C_110,Trauma and Orthopaedic Service,856471.0,504071.0,325607.0,26793.0,2025-08-01,58.85,3.13
RTT-August-2025,X05,Other - Surgical Services,474866.0,297419.0,164794.0,12653.0,2025-08-01,62.63,2.66
RTT-September-2025,C_140,Oral Surgery Service,318417.0,162163.0,143434.0,12820.0,2025-09-01,50.93,4.03
RTT-September-2025,C_330,Dermatology Service,436209.0,279158.0,147410.0,9641.0,2025-09-01,64.0,2.21
RTT-September-2025,X04,Other - Paediatric Services,321000.0,195500.0,118379.0,7121.0,2025-09-01,60.9,2.22
RTT-September-2025,X02,Other - Medical Services,635537.0,423954.0,201780.0,9803.0,2025-09-01,66.71,1.54
RTT-September-2025,C_100,General Surgery Service,393730.0,243483.0,139321.0,10926.0,2025-09-01,61.84,2.77
RTT-September-2025,C_130,Ophthalmology Service,589819.0,416582.0,166129.0,7108.0,2025-09-01,70.63,1.21
RTT-September-2025,C_101,Urology Service,388133.0,238155.0,140763.0,9215.0,2025-09-01,61.36,2.37
RTT-September-2025,C_999,Total,7296893.0,4505684.0,2612677.0,178532.0,2025-09-01,61.75,2.45
RTT-September-2025,C_430,Elderly Medicine Service,26027.0,21893.0,4108.0,26.0,2025-09-01,84.12,0.1
RTT-September-2025,X06,Other - Other Services,150541.0,112734.0,35783.0,2024.0,2025-09-01,74.89,1.34
RTT-September-2025,C_400,Neurology Service,219221.0,125336.0,88091.0,5794.0,2025-09-01,57.17,2.64
RTT-September-2025,C_340,Respiratory Medicine Service,191905.0,127596.0,62114.0,2195.0,2025-09-01,66.49,1.14
RTT-September-2025,C_170,Cardiothoracic Surgery Service,9024.0,6322.0,2543.0,159.0,2025-09-01,70.06,1.76
RTT-September-2025,X03,Other - Mental Health Services,2662.0,1790.0,871.0,1.0,2025-09-01,67.24,0.04
RTT-September-2025,C_160,Plastic Surgery Service,104001.0,61083.0,38732.0,4186.0,2025-09-01,58.73,4.02
RTT-September-2025,X05,Other - Surgical Services,475473.0,301035.0,162258.0,12180.0,2025-09-01,63.31,2.56
RTT-September-2025,C_150,Neurosurgical Service,57571.0,35061.0,21060.0,1450.0,2025-09-01,60.9,2.52
RTT-September-2025,C_502,Gynaecology Service,575642.0,328733.0,228521.0,18388.0,2025-09-01,57.11,3.19
RTT-September-2025,C_320,Cardiology Service,388454.0,242334.0,139232.0,6888.0,2025-09-01,62.38,1.77
RTT-September-2025,C_110,Trauma and Orthopaedic Service,860865.0,514085.0,320190.0,26590.0,2025-09-01,59.72,3.09
RTT-September-2025,C_300,General Internal Medicine Service,33263.0,22912.0,10030.0,321.0,2025-09-01,68.88,0.97
RTT-September-2025,C_120,Ear Nose and Throat Service,617531.0,316223.0,277471.0,23837.0,2025-09-01,51.21,3.86
RTT-September-2025,C_410,Rheumatology Service,122269.0,82445.0,38579.0,1245.0,2025-09-01,67.43,1.02
RTT-September-2025,C_301,Gastroenterology Service,379599.0,247107.0,125878.0,6614.0,2025-09-01,65.1,1.74
RTT-October-2025,C_400,Neurology Service,221595.0,127668.0,88512.0,5415.0,2025-10-01,57.61,2.44
RTT-October-2025,C_140,Oral Surgery Service,317188.0,161623.0,142894.0,12671.0,2025-10-01,50.95,3.99
RTT-October-2025,C_120,Ear Nose and Throat Service,613974.0,314759.0,277179.0,22036.0,2025-10-01,51.27,3.59
RTT-October-2025,X03,Other - Mental Health Services,2891.0,2040.0,849.0,2.0,2025-10-01,70.56,0.07
RTT-October-2025,X04,Other - Paediatric Services,319175.0,194393.0,118459.0,6323.0,2025-10-01,60.9,1.98
RTT-October-2025,X06,Other - Other Services,153683.0,115151.0,36617.0,1915.0,2025-10-01,74.93,1.25
RTT-October-2025,C_999,Total,7304189.0,4506981.0,2626449.0,170759.0,2025-10-01,61.7,2.34
RTT-October-2025,C_301,Gastroenterology Service,382448.0,249914.0,126253.0,6281.0,2025-10-01,65.35,1.64
RTT-October-2025,C_100,General Surgery Service,391493.0,239706.0,141573.0,10214.0,2025-10-01,61.23,2.61
RTT-October-2025,C_150,Neurosurgical Service,57349.0,35294.0,20901.0,1154.0,2025-10-01,61.54,2.01
RTT-October-2025,C_340,Respiratory Medicine Service,188514.0,125810.0,60652.0,2052.0,2025-10-01,66.74,1.09
RTT-October-2025,C_170,Cardiothoracic Surgery Service,9077.0,6376.0,2559.0,142.0,2025-10-01,70.24,1.56
RTT-October-2025,C_430,Elderly Medicine Service,26082.0,21822.0,4199.0,61.0,2025-10-01,83.67,0.23
RTT-October-2025,C_130,Ophthalmology Service,598593.0,424765.0,167483.0,6345.0,2025-10-01,70.96,1.06
RTT-October-2025,C_502,Gynaecology Service,576162.0,330765.0,227329.0,18068.0,2025-10-01,57.41,3.14
RTT-October-2025,C_110,Trauma and Orthopaedic Service,858898.0,509729.0,322728.0,26441.0,2025-10-01,59.35,3.08
RTT-October-2025,C_101,Urology Service,389088.0,240659.0,139433.0,8996.0,2025-10-01,61.85,2.31
RTT-October-2025,C_410,Rheumatology Service,121183.0,80963.0,39102.0,1118.0,2025-10-01,66.81,0.92
RTT-October-2025,X05,Other - Surgical Services,481945.0,304508.0,165946.0,11491.0,2025-10-01,63.18,2.38
RTT-October-2025,C_160,Plastic Surgery Service,104469.0,59973.0,40233.0,4263.0,2025-10-01,57.41,4.08
RTT-October-2025,C_320,Cardiology Service,387527.0,243128.0,137874.0,6525.0,2025-10-01,62.74,1.68
RTT-October-2025,X02,Other - Medical Services,634279.0,420804.0,204010.0,9465.0,2025-10-01,66.34,1.49
RTT-October-2025,C_330,Dermatology Service,433743.0,272966.0,151237.0,9540.0,2025-10-01,62.93,2.2
RTT-October-2025,C_300,General Internal Medicine Service,34833.0,24165.0,10427.0,241.0,2025-10-01,69.37,0.69
RTT-November-2025,C_110,Trauma and Orthopaedic Service,845411.0,500392.0,320045.0,24974.0,2025-11-01,59.19,2.95
RTT-November-2025,X05,Other - Surgical Services,477953.0,300594.0,166971.0,10388.0,2025-11-01,62.89,2.17
RTT-November-2025,C_140,Oral Surgery Service,313766.0,162066.0,140057.0,11643.0,2025-11-01,51.65,3.71
RTT-November-2025,C_160,Plastic Surgery Service,105054.0,59861.0,41251.0,3942.0,2025-11-01,56.98,3.75
RTT-November-2025,C_130,Ophthalmology Service,597880.0,422995.0,169249.0,5636.0,2025-11-01,70.75,0.94
RTT-November-2025,C_340,Respiratory Medicine Service,184413.0,123694.0,59014.0,1705.0,2025-11-01,67.07,0.92
RTT-November-2025,C_330,Dermatology Service,414017.0,255769.0,149822.0,8426.0,2025-11-01,61.78,2.04
RTT-November-2025,C_430,Elderly Medicine Service,25871.0,21175.0,4595.0,101.0,2025-11-01,81.85,0.39
RTT-November-2025,X03,Other - Mental Health Services,2779.0,1972.0,805.0,2.0,2025-11-01,70.96,0.07
RTT-November-2025,C_100,General Surgery Service,381272.0,232483.0,139109.0,9680.0,2025-11-01,60.98,2.54
RTT-November-2025,C_150,Neurosurgical Service,54383.0,32924.0,20356.0,1103.0,2025-11-01,60.54,2.03
RTT-November-2025,C_999,Total,7159010.0,4412862.0,2592027.0,154121.0,2025-11-01,61.64,2.15
RTT-November-2025,C_170,Cardiothoracic Surgery Service,9032.0,6414.0,2471.0,147.0,2025-11-01,71.01,1.63
RTT-November-2025,C_101,Urology Service,383637.0,238991.0,136057.0,8589.0,2025-11-01,62.3,2.24
RTT-November-2025,C_320,Cardiology Service,383624.0,241441.0,136653.0,5530.0,2025-11-01,62.94,1.44
RTT-November-2025,C_300,General Internal Medicine Service,34233.0,23397.0,10622.0,214.0,2025-11-01,68.35,0.63
RTT-November-2025,C_502,Gynaecology Service,563359.0,323702.0,223109.0,16548.0,2025-11-01,57.46,2.94
RTT-November-2025,C_301,Gastroenterology Service,375368.0,243220.0,126323.0,5825.0,2025-11-01,64.8,1.55
RTT-November-2025,C_410,Rheumatology Service,118214.0,78877.0,38349.0,988.0,2025-11-01,66.72,0.84
RTT-November-2025,X04,Other - Paediatric Services,315702.0,193106.0,116851.0,5745.0,2025-11-01,61.17,1.82
RTT-November-2025,X06,Other - Other Services,152218.0,113568.0,36912.0,1738.0,2025-11-01,74.61,1.14
RTT-November-2025,C_120,Ear Nose and Throat Service,588429.0,305981.0,264086.0,18362.0,2025-11-01,52.0,3.12
RTT-November-2025,X02,Other - Medical Services,616151.0,406139.0,201960.0,8052.0,2025-11-01,65.92,1.31
RTT-November-2025,C_400,Neurology Service,216244.0,124101.0,87360.0,4783.0,2025-11-01,57.39,2.21
RTT-December-2025,X03,Other - Mental Health Services,2775.0,2034.0,737.0,4.0,2025-12-01,73.3,0.14
RTT-December-2025,C_101,Urology Service,390402.0,245396.0,136956.0,8050.0,2025-12-01,62.86,2.06
RTT-December-2025,C_300,General Internal Medicine Service,34971.0,23698.0,11039.0,234.0,2025-12-01,67.76,0.67
RTT-December-2025,C_410,Rheumatology Service,117622.0,78526.0,38228.0,868.0,2025-12-01,66.76,0.74
RTT-December-2025,C_502,Gynaecology Service,570739.0,326873.0,228653.0,15213.0,2025-12-01,57.27,2.67
RTT-December-2025,C_110,Trauma and Orthopaedic Service,844356.0,494157.0,327253.0,22946.0,2025-12-01,58.52,2.72
RTT-December-2025,X04,Other - Paediatric Services,316447.0,197605.0,113720.0,5122.0,2025-12-01,62.44,1.62
RTT-December-2025,C_330,Dermatology Service,404954.0,242384.0,155483.0,7087.0,2025-12-01,59.85,1.75
RTT-December-2025,C_301,Gastroenterology Service,381239.0,246799.0,129324.0,5116.0,2025-12-01,64.74,1.34
RTT-December-2025,C_160,Plastic Surgery Service,104240.0,57634.0,43040.0,3566.0,2025-12-01,55.29,3.42
RTT-December-2025,C_140,Oral Surgery Service,317918.0,164587.0,142769.0,10562.0,2025-12-01,51.77,3.32
RTT-December-2025,X02,Other - Medical Services,620008.0,409572.0,203397.0,7039.0,2025-12-01,66.06,1.14
RTT-December-2025,C_430,Elderly Medicine Service,26691.0,21597.0,4968.0,126.0,2025-12-01,80.91,0.47
RTT-December-2025,C_170,Cardiothoracic Surgery Service,9122.0,6567.0,2432.0,123.0,2025-12-01,71.99,1.35
RTT-December-2025,C_130,Ophthalmology Service,601191.0,422184.0,174041.0,4966.0,2025-12-01,70.22,0.83
RTT-December-2025,C_150,Neurosurgical Service,58455.0,35322.0,22032.0,1101.0,2025-12-01,60.43,1.88
RTT-December-2025,X05,Other - Surgical Services,479810.0,299232.0,171435.0,9143.0,2025-12-01,62.36,1.91
RTT-December-2025,C_320,Cardiology Service,386709.0,244374.0,137331.0,5004.0,2025-12-01,63.19,1.29
RTT-December-2025,C_340,Respiratory Medicine Service,184436.0,125039.0,58027.0,1370.0,2025-12-01,67.8,0.74
RTT-December-2025,C_400,Neurology Service,219866.0,125405.0,90319.0,4142.0,2025-12-01,57.04,1.88
RTT-December-2025,X06,Other - Other Services,152523.0,114350.0,36620.0,1553.0,2025-12-01,74.97,1.02
RTT-December-2025,C_999,Total,7199624.0,4424207.0,2636706.0,138711.0,2025-12-01,61.45,1.93
RTT-December-2025,C_120,Ear Nose and Throat Service,589602.0,309289.0,264157.0,16156.0,2025-12-01,52.46,2.74
RTT-December-2025,C_100,General Surgery Service,385548.0,231583.0,144745.0,9220.0,2025-12-01,60.07,2.39
RTT-January-2026,C_300,General Internal Medicine Service,34818.0,23195.0,11325.0,298.0,2026-01-01,66.62,0.86
RTT-January-2026,C_999,Total,7155958.0,4395958.0,2626140.0,133860.0,2026-01-01,61.43,1.87
RTT-January-2026,C_100,General Surgery Service,386068.0,229920.0,147206.0,8942.0,2026-01-01,59.55,2.32
RTT-January-2026,C_330,Dermatology Service,396171.0,236768.0,153093.0,6310.0,2026-01-01,59.76,1.59
RTT-January-2026,C_160,Plastic Surgery Service,103068.0,55941.0,43728.0,3399.0,2026-01-01,54.28,3.3
RTT-January-2026,C_320,Cardiology Service,383680.0,245067.0,134041.0,4572.0,2026-01-01,63.87,1.19
RTT-January-2026,X02,Other - Medical Services,616287.0,407365.0,202292.0,6630.0,2026-01-01,66.1,1.08
RTT-January-2026,C_150,Neurosurgical Service,57289.0,34549.0,21693.0,1047.0,2026-01-01,60.31,1.83
RTT-January-2026,C_140,Oral Surgery Service,317724.0,166598.0,141141.0,9985.0,2026-01-01,52.43,3.14
RTT-January-2026,X06,Other - Other Services,150913.0,111509.0,37618.0,1786.0,2026-01-01,73.89,1.18
RTT-January-2026,C_430,Elderly Medicine Service,26332.0,20891.0,5298.0,143.0,2026-01-01,79.34,0.54
RTT-January-2026,C_502,Gynaecology Service,565134.0,321282.0,229187.0,14665.0,2026-01-01,56.85,2.59
RTT-January-2026,C_110,Trauma and Orthopaedic Service,836764.0,484588.0,329908.0,22268.0,2026-01-01,57.91,2.66
RTT-January-2026,C_130,Ophthalmology Service,596635.0,415835.0,175605.0,5195.0,2026-01-01,69.7,0.87
RTT-January-2026,C_400,Neurology Service,216423.0,123462.0,89335.0,3626.0,2026-01-01,57.05,1.68
RTT-January-2026,C_101,Urology Service,389052.0,244485.0,136728.0,7839.0,2026-01-01,62.84,2.01
RTT-January-2026,C_410,Rheumatology Service,115918.0,76815.0,38247.0,856.0,2026-01-01,66.27,0.74
RTT-January-2026,C_120,Ear Nose and Throat Service,587673.0,313528.0,258060.0,16085.0,2026-01-01,53.35,2.74
RTT-January-2026,C_170,Cardiothoracic Surgery Service,9041.0,6457.0,2454.0,130.0,2026-01-01,71.42,1.44
RTT-January-2026,X03,Other - Mental Health Services,2969.0,2287.0,680.0,2.0,2026-01-01,77.03,0.07
RTT-January-2026,X04,Other - Paediatric Services,314575.0,199237.0,110452.0,4886.0,2026-01-01,63.34,1.55
RTT-January-2026,C_301,Gastroenterology Service,383007.0,248354.0,129910.0,4743.0,2026-01-01,64.84,1.24
RTT-January-2026,X05,Other - Surgical Services,481591.0,299560.0,172881.0,9150.0,2026-01-01,62.2,1.9
RTT-January-2026,C_340,Respiratory Medicine Service,184826.0,128265.0,55258.0,1303.0,2026-01-01,69.4,0.7
RTT-February-2026,X04,Other - Paediatric Services,315129.0,204088.0,106392.0,4649.0,2026-02-01,64.76,1.48
RTT-February-2026,C_170,Cardiothoracic Surgery Service,9056.0,6488.0,2418.0,150.0,2026-02-01,71.64,1.66
RTT-February-2026,C_120,Ear Nose and Throat Service,586374.0,323252.0,247678.0,15444.0,2026-02-01,55.13,2.63
RTT-February-2026,C_301,Gastroenterology Service,378852.0,249708.0,125169.0,3975.0,2026-02-01,65.91,1.05
RTT-February-2026,C_150,Neurosurgical Service,55893.0,33760.0,21219.0,914.0,2026-02-01,60.4,1.64
RTT-February-2026,C_400,Neurology Service,213567.0,123044.0,87679.0,2844.0,2026-02-01,57.61,1.33
RTT-February-2026,C_160,Plastic Surgery Service,102692.0,56251.0,43426.0,3015.0,2026-02-01,54.78,2.94
RTT-February-2026,X02,Other - Medical Services,622846.0,420065.0,196861.0,5920.0,2026-02-01,67.44,0.95
RTT-February-2026,X06,Other - Other Services,152866.0,114363.0,36762.0,1741.0,2026-02-01,74.81,1.14
RTT-February-2026,C_999,Total,7124952.0,4456261.0,2547820.0,120871.0,2026-02-01,62.54,1.7
RTT-February-2026,C_430,Elderly Medicine Service,26508.0,21325.0,5015.0,168.0,2026-02-01,80.45,0.63
RTT-February-2026,C_140,Oral Surgery Service,322205.0,172654.0,140454.0,9097.0,2026-02-01,53.59,2.82
RTT-February-2026,C_410,Rheumatology Service,113997.0,76751.0,36471.0,775.0,2026-02-01,67.33,0.68
RTT-February-2026,C_130,Ophthalmology Service,600584.0,423939.0,171503.0,5142.0,2026-02-01,70.59,0.86
RTT-February-2026,X05,Other - Surgical Services,474835.0,301538.0,165408.0,7889.0,2026-02-01,63.5,1.66
RTT-February-2026,C_110,Trauma and Orthopaedic Service,829478.0,480436.0,328743.0,20299.0,2026-02-01,57.92,2.45
RTT-February-2026,X03,Other - Mental Health Services,3028.0,2432.0,594.0,2.0,2026-02-01,80.32,0.07
RTT-February-2026,C_340,Respiratory Medicine Service,184441.0,132294.0,51135.0,1012.0,2026-02-01,71.73,0.55
RTT-February-2026,C_101,Urology Service,385949.0,246524.0,132626.0,6799.0,2026-02-01,63.87,1.76
RTT-February-2026,C_502,Gynaecology Service,564193.0,326747.0,224354.0,13092.0,2026-02-01,57.91,2.32
RTT-February-2026,C_300,General Internal Medicine Service,35394.0,24102.0,10960.0,332.0,2026-02-01,68.1,0.94
RTT-February-2026,C_100,General Surgery Service,384999.0,232154.0,144653.0,8192.0,2026-02-01,60.3,2.13
RTT-February-2026,C_320,Cardiology Service,381409.0,251158.0,126112.0,4139.0,2026-02-01,65.85,1.09
RTT-February-2026,C_330,Dermatology Service,380657.0,233188.0,142188.0,5281.0,2026-02-01,61.26,1.39
RTT-March-2026,C_330,Dermatology Service,371498.0,241635.0,126213.0,3650.0,2026-03-01,65.04,0.98
RTT-March-2026,C_110,Trauma and Orthopaedic Service,818003.0,485558.0,316115.0,16330.0,2026-03-01,59.36,2.0
RTT-March-2026,C_400,Neurology Service,205988.0,124959.0,79045.0,1984.0,2026-03-01,60.66,0.96
RTT-March-2026,C_140,Oral Surgery Service,319889.0,177707.0,135104.0,7078.0,2026-03-01,55.55,2.21
RTT-March-2026,X04,Other - Paediatric Services,314879.0,213157.0,97887.0,3835.0,2026-03-01,67.69,1.22
RTT-March-2026,X03,Other - Mental Health Services,3165.0,2590.0,572.0,3.0,2026-03-01,81.83,0.09
RTT-March-2026,C_410,Rheumatology Service,112126.0,78859.0,32514.0,753.0,2026-03-01,70.33,0.67
RTT-March-2026,X05,Other - Surgical Services,466144.0,308003.0,152529.0,5612.0,2026-03-01,66.07,1.2
RTT-March-2026,C_301,Gastroenterology Service,366257.0,255655.0,107701.0,2901.0,2026-03-01,69.8,0.79
RTT-March-2026,C_101,Urology Service,377265.0,250029.0,122144.0,5092.0,2026-03-01,66.27,1.35
RTT-March-2026,X06,Other - Other Services,152444.0,117597.0,33568.0,1279.0,2026-03-01,77.14,0.84
RTT-March-2026,C_320,Cardiology Service,374433.0,259367.0,112185.0,2881.0,2026-03-01,69.27,0.77
RTT-March-2026,C_430,Elderly Medicine Service,26002.0,21529.0,4317.0,156.0,2026-03-01,82.8,0.6
RTT-March-2026,C_170,Cardiothoracic Surgery Service,8879.0,6535.0,2229.0,115.0,2026-03-01,73.6,1.3
RTT-March-2026,C_150,Neurosurgical Service,55495.0,34465.0,20272.0,758.0,2026-03-01,62.1,1.37
RTT-March-2026,C_130,Ophthalmology Service,602030.0,438207.0,159429.0,4394.0,2026-03-01,72.79,0.73
RTT-March-2026,C_100,General Surgery Service,376204.0,236728.0,133561.0,5915.0,2026-03-01,62.93,1.57
RTT-March-2026,C_340,Respiratory Medicine Service,183209.0,137484.0,45122.0,603.0,2026-03-01,75.04,0.33
RTT-March-2026,X02,Other - Medical Services,612400.0,432590.0,175938.0,3872.0,2026-03-01,70.64,0.63
RTT-March-2026,C_160,Plastic Surgery Service,100357.0,56911.0,41020.0,2426.0,2026-03-01,56.71,2.42
RTT-March-2026,C_502,Gynaecology Service,554370.0,337314.0,207066.0,9990.0,2026-03-01,60.85,1.8
RTT-March-2026,C_120,Ear Nose and Throat Service,579154.0,338334.0,228246.0,12574.0,2026-03-01,58.42,2.17
RTT-March-2026,C_300,General Internal Medicine Service,34644.0,25107.0,9131.0,406.0,2026-03-01,72.47,1.17
RTT-March-2026,C_999,Total,7014835.0,4580320.0,2341908.0,92607.0,2026-03-01,65.29,1.32
RTT-April-2026,C_999,Total,7093502.0,4607182.0,2388932.0,97388.0,2026-04-01,64.95,1.37
RTT-April-2026,C_301,Gastroenterology Service,371537.0,256351.0,112018.0,3168.0,2026-04-01,69.0,0.85
RTT-April-2026,C_320,Cardiology Service,377359.0,258123.0,116338.0,2898.0,2026-04-01,68.4,0.77
RTT-April-2026,X05,Other - Surgical Services,464243.0,304172.0,154083.0,5988.0,2026-04-01,65.52,1.29
RTT-April-2026,C_410,Rheumatology Service,115224.0,80194.0,34094.0,936.0,2026-04-01,69.6,0.81
RTT-April-2026,C_100,General Surgery Service,381808.0,239298.0,136112.0,6398.0,2026-04-01,62.67,1.68
RTT-April-2026,C_101,Urology Service,377509.0,244898.0,127473.0,5138.0,2026-04-01,64.87,1.36
RTT-April-2026,C_400,Neurology Service,206659.0,124314.0,80396.0,1949.0,2026-04-01,60.15,0.94
RTT-April-2026,C_430,Elderly Medicine Service,26474.0,21804.0,4511.0,159.0,2026-04-01,82.36,0.6
RTT-April-2026,C_502,Gynaecology Service,563494.0,339060.0,213783.0,10651.0,2026-04-01,60.17,1.89
RTT-April-2026,C_340,Respiratory Medicine Service,187683.0,140291.0,46804.0,588.0,2026-04-01,74.75,0.31
RTT-April-2026,C_170,Cardiothoracic Surgery Service,8849.0,6387.0,2326.0,136.0,2026-04-01,72.18,1.54
RTT-April-2026,X03,Other - Mental Health Services,3040.0,2409.0,628.0,3.0,2026-04-01,79.24,0.1
RTT-April-2026,X06,Other - Other Services,158855.0,120971.0,36493.0,1391.0,2026-04-01,76.15,0.88
RTT-April-2026,X04,Other - Paediatric Services,319213.0,215815.0,99291.0,4107.0,2026-04-01,67.61,1.29
RTT-April-2026,C_140,Oral Surgery Service,320804.0,176242.0,137130.0,7432.0,2026-04-01,54.94,2.32
RTT-April-2026,C_300,General Internal Medicine Service,35221.0,25196.0,9529.0,496.0,2026-04-01,71.54,1.41
RTT-April-2026,C_120,Ear Nose and Throat Service,588278.0,342859.0,232657.0,12762.0,2026-04-01,58.28,2.17
RTT-April-2026,X02,Other - Medical Services,618974.0,435986.0,178787.0,4201.0,2026-04-01,70.44,0.68
RTT-April-2026,C_150,Neurosurgical Service,56456.0,35106.0,20526.0,824.0,2026-04-01,62.18,1.46
RTT-April-2026,C_160,Plastic Surgery Service,101458.0,57502.0,41373.0,2583.0,2026-04-01,56.68,2.55
RTT-April-2026,C_330,Dermatology Service,379705.0,249616.0,125881.0,4208.0,2026-04-01,65.74,1.11
RTT-April-2026,C_110,Trauma and Orthopaedic Service,819951.0,483984.0,319127.0,16840.0,2026-04-01,59.03,2.05
RTT-April-2026,C_130,Ophthalmology Service,610708.0,446604.0,159572.0,4532.0,2026-04-01,73.13,0.74
RTT-May-2026,C_300,General Internal Medicine Service,35365.0,25468.0,9435.0,462.0,2026-05-01,72.01,1.31
RTT-May-2026,X04,Other - Paediatric Services,322761.0,220516.0,98097.0,4148.0,2026-05-01,68.32,1.29
RTT-May-2026,C_140,Oral Surgery Service,321311.0,177993.0,135904.0,7414.0,2026-05-01,55.4,2.31
RTT-May-2026,X06,Other - Other Services,159338.0,122546.0,35280.0,1512.0,2026-05-01,76.91,0.95
RTT-May-2026,C_502,Gynaecology Service,571683.0,347947.0,212558.0,11178.0,2026-05-01,60.86,1.96
RTT-May-2026,C_160,Plastic Surgery Service,102390.0,59516.0,40065.0,2809.0,2026-05-01,58.13,2.74
RTT-May-2026,C_330,Dermatology Service,384201.0,258118.0,121673.0,4410.0,2026-05-01,67.18,1.15
RTT-May-2026,C_999,Total,7153655.0,4689601.0,2361713.0,102341.0,2026-05-01,65.56,1.43
RTT-May-2026,X02,Other - Medical Services,622548.0,441172.0,176645.0,4731.0,2026-05-01,70.87,0.76
RTT-May-2026,C_410,Rheumatology Service,117953.0,83131.0,33715.0,1107.0,2026-05-01,70.48,0.94
RTT-May-2026,C_400,Neurology Service,207581.0,127025.0,78654.0,1902.0,2026-05-01,61.19,0.92
RTT-May-2026,C_301,Gastroenterology Service,370047.0,255472.0,111247.0,3328.0,2026-05-01,69.04,0.9
RTT-May-2026,C_170,Cardiothoracic Surgery Service,8921.0,6422.0,2340.0,159.0,2026-05-01,71.99,1.78
RTT-May-2026,C_120,Ear Nose and Throat Service,594331.0,350147.0,231502.0,12682.0,2026-05-01,58.91,2.13
RTT-May-2026,C_101,Urology Service,378077.0,244660.0,128300.0,5117.0,2026-05-01,64.71,1.35
RTT-May-2026,C_320,Cardiology Service,378421.0,258469.0,117103.0,2849.0,2026-05-01,68.3,0.75
RTT-May-2026,C_430,Elderly Medicine Service,26528.0,21959.0,4434.0,135.0,2026-05-01,82.78,0.51
RTT-May-2026,C_150,Neurosurgical Service,56612.0,35054.0,20557.0,1001.0,2026-05-01,61.92,1.77
RTT-May-2026,C_110,Trauma and Orthopaedic Service,827960.0,497410.0,312261.0,18289.0,2026-05-01,60.08,2.21
RTT-May-2026,C_100,General Surgery Service,381497.0,239233.0,135174.0,7090.0,2026-05-01,62.71,1.86
RTT-May-2026,X05,Other - Surgical Services,467527.0,309009.0,151923.0,6595.0,2026-05-01,66.09,1.41
RTT-May-2026,C_130,Ophthalmology Service,624531.0,462702.0,157081.0,4748.0,2026-05-01,74.09,0.76
RTT-May-2026,X03,Other - Mental Health Services,3411.0,2797.0,605.0,9.0,2026-05-01,82.0,0.26
RTT-May-2026,C_340,Respiratory Medicine Service,190661.0,142835.0,47160.0,666.0,2026-05-01,74.92,0.35
