specialty_code,specialty,provider_code,from_period,to_period,from_total,to_total,relative_change,material_event,opposite_siblings,sibling_details,opposite_material_sibling
C_130,Ophthalmology,J3X4C,2024-02,2024-03,0.0,21.0,inf,False,,,False
C_130,Ophthalmology,J3X4C,2024-04,2024-05,11.0,77.0,6.0,False,,,False
C_130,Ophthalmology,J3X4C,2024-11,2024-12,81.0,164.0,1.0246913580246915,False,,,False
C_130,Ophthalmology,J3X4C,2025-07,2025-08,113.0,187.0,0.6548672566371682,False,,,False
C_130,Ophthalmology,J7V1N,2024-11,2024-12,151.0,231.0,0.5298013245033113,False,,,False
C_130,Ophthalmology,J7V1N,2025-07,2025-08,141.0,236.0,0.6737588652482269,False,,,False
C_130,Ophthalmology,K3V9U,2025-11,2025-12,0.0,3.0,inf,False,,,False
C_130,Ophthalmology,K3V9U,2025-12,2026-01,3.0,5.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,K7J9E,2025-11,2025-12,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,K7J9E,2025-12,2026-01,1.0,14.0,13.0,False,,,False
C_130,Ophthalmology,K9J3O,2024-08,2024-09,0.0,101.0,inf,False,,,False
C_130,Ophthalmology,K9J3O,2024-09,2024-10,101.0,47.0,-0.5346534653465347,False,,,False
C_130,Ophthalmology,K9J3O,2024-10,2024-11,47.0,86.0,0.8297872340425532,False,,,False
C_130,Ophthalmology,K9J3O,2025-02,2025-03,95.0,143.0,0.5052631578947369,False,,,False
C_130,Ophthalmology,K9J3O,2025-11,2025-12,174.0,267.0,0.5344827586206896,False,,,False
C_130,Ophthalmology,L4R3R,2024-09,2024-10,341.0,617.0,0.8093841642228738,True,,,False
C_130,Ophthalmology,L6O7H,2024-11,2024-12,322.0,487.0,0.5124223602484472,False,,,False
C_130,Ophthalmology,L6O7H,2024-12,2025-01,487.0,229.0,-0.5297741273100616,False,,,False
C_130,Ophthalmology,L6O7H,2026-01,2026-02,493.0,756.0,0.5334685598377282,True,,,False
C_130,Ophthalmology,L9D3Z,2024-03,2024-04,81.0,31.0,-0.6172839506172839,False,,,False
C_130,Ophthalmology,L9D3Z,2024-07,2024-08,20.0,85.0,3.25,False,,,False
C_130,Ophthalmology,L9D3Z,2024-11,2024-12,114.0,190.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,L9D3Z,2025-12,2026-01,146.0,222.0,0.5205479452054794,False,,,False
C_130,Ophthalmology,L9D3Z,2026-01,2026-02,222.0,334.0,0.5045045045045045,False,,,False
C_130,Ophthalmology,M0N7E,2024-08,2024-09,85.0,176.0,1.0705882352941176,False,,,False
C_130,Ophthalmology,M0N7E,2024-11,2024-12,202.0,325.0,0.6089108910891089,False,,,False
C_130,Ophthalmology,M0N7E,2025-11,2025-12,119.0,180.0,0.5126050420168067,False,,,False
C_130,Ophthalmology,M2O7D,2026-02,2026-03,0.0,339.0,inf,False,,,False
C_130,Ophthalmology,M2Y6D,2025-01,2025-02,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,M2Y6D,2025-02,2025-03,1.0,5.0,4.0,False,,,False
C_130,Ophthalmology,M2Y6D,2025-04,2025-05,5.0,2.0,-0.6,False,C_110,C_110 191->280 (+46.6%),False
C_130,Ophthalmology,M2Y6D,2025-06,2025-07,3.0,7.0,1.3333333333333333,False,,,False
C_130,Ophthalmology,M2Y6D,2025-10,2025-11,3.0,5.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,M2Y6D,2026-01,2026-02,5.0,9.0,0.8,False,,,False
C_130,Ophthalmology,M3R0W,2024-11,2024-12,86.0,182.0,1.1162790697674418,False,,,False
C_130,Ophthalmology,M5E1S,2024-11,2024-12,140.0,237.0,0.6928571428571428,False,,,False
C_130,Ophthalmology,M5E1S,2025-07,2025-08,118.0,190.0,0.6101694915254238,False,,,False
C_130,Ophthalmology,M6L9D,2025-07,2025-08,0.0,16.0,inf,False,,,False
C_130,Ophthalmology,M6L9D,2025-12,2026-01,19.0,33.0,0.7368421052631579,False,,,False
C_130,Ophthalmology,M6L9D,2026-01,2026-02,33.0,8.0,-0.7575757575757576,False,,,False
C_130,Ophthalmology,M6L9D,2026-03,2026-04,6.0,23.0,2.8333333333333335,False,,,False
C_130,Ophthalmology,N1L8R,2025-12,2026-01,0.0,8.0,inf,False,,,False
C_130,Ophthalmology,N1M9Z,2025-10,2025-11,0.0,5.0,inf,False,,,False
C_130,Ophthalmology,N1M9Z,2025-12,2026-01,6.0,49.0,7.166666666666667,False,,,False
C_130,Ophthalmology,N1M9Z,2026-04,2026-05,49.0,75.0,0.5306122448979592,False,,,False
C_130,Ophthalmology,N1N0Y,2025-04,2025-05,0.0,20.0,inf,False,,,False
C_130,Ophthalmology,N1N0Y,2025-05,2025-06,20.0,40.0,1.0,False,,,False
C_130,Ophthalmology,N1N0Y,2025-07,2025-08,50.0,77.0,0.54,False,,,False
C_130,Ophthalmology,N6Z0R,2024-01,2024-02,12.0,3.0,-0.75,False,,,False
C_130,Ophthalmology,N6Z0R,2024-02,2024-03,3.0,5.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,N6Z0R,2024-03,2024-04,5.0,13.0,1.6,False,,,False
C_130,Ophthalmology,N6Z0R,2024-07,2024-08,11.0,17.0,0.5454545454545454,False,,,False
C_130,Ophthalmology,N6Z0R,2024-08,2024-09,17.0,30.0,0.7647058823529411,False,,,False
C_130,Ophthalmology,N8R1N,2024-06,2024-07,0.0,55.0,inf,False,,,False
C_130,Ophthalmology,N8R1N,2024-11,2024-12,142.0,219.0,0.5422535211267606,False,,,False
C_130,Ophthalmology,N8Z8E,2025-12,2026-01,0.0,5.0,inf,False,,,False
C_130,Ophthalmology,N8Z8E,2026-04,2026-05,3.0,1.0,-0.6666666666666666,False,,,False
C_130,Ophthalmology,NEQ,2024-03,2024-04,880.0,266.0,-0.6977272727272728,True,C_301,C_301 456->482 (+5.7%),False
C_130,Ophthalmology,NEY,2024-01,2024-02,1.0,0.0,-1.0,False,C_400|X06,C_400 333->336 (+0.9%); X06 110->135 (+22.7%),False
C_130,Ophthalmology,NEY,2024-02,2024-03,0.0,3.0,inf,False,C_110|C_150|C_400|X06,C_110 239->167 (-30.1%); C_150 159->156 (-1.9%); C_400 336->296 (-11.9%); X06 135->14 (-89.6%),False
C_130,Ophthalmology,NEY,2024-03,2024-04,3.0,644.0,213.66666666666666,True,C_100|C_140|C_301|C_400|C_502|X05,C_100 478->415 (-13.2%); C_140 7->6 (-14.3%); C_301 1->0 (-100.0%); C_400 296->255 (-13.9%); C_502 928->894 (-3.7%); X05 168->165 (-1.8%),False
C_130,Ophthalmology,NEY,2024-06,2024-07,504.0,71.0,-0.8591269841269841,True,,,False
C_130,Ophthalmology,NEY,2024-07,2024-08,71.0,208.0,1.9295774647887325,False,C_100|C_110|C_400|C_502,C_100 279->242 (-13.3%); C_110 333->280 (-15.9%); C_400 288->270 (-6.2%); C_502 835->777 (-6.9%),False
C_130,Ophthalmology,NEY,2024-09,2024-10,204.0,48.0,-0.7647058823529411,False,C_100|C_110|C_150|C_400|X02|X04|X05,C_100 238->247 (+3.8%); C_110 122->197 (+61.5%); C_150 0->102 (+inf%); C_400 272->317 (+16.5%); X02 71->129 (+81.7%); X04 0->5 (+inf%); X05 154->157 (+1.9%),False
C_130,Ophthalmology,NEY,2024-10,2024-11,48.0,177.0,2.6875,False,C_400|X02|X04|X06,C_400 317->304 (-4.1%); X02 129->126 (-2.3%); X04 5->3 (-40.0%); X06 74->73 (-1.4%),False
C_130,Ophthalmology,NEY,2025-01,2025-02,90.0,136.0,0.5111111111111111,False,C_100|C_101|C_110|C_150|X02|X04|X06,C_100 472->424 (-10.2%); C_101 12->8 (-33.3%); C_110 280->191 (-31.8%); C_150 139->82 (-41.0%); X02 107->69 (-35.5%); X04 21->3 (-85.7%); X06 70->54 (-22.9%),False
C_130,Ophthalmology,NEY,2025-04,2025-05,95.0,24.0,-0.7473684210526316,False,C_110,C_110 100->154 (+54.0%),False
C_130,Ophthalmology,NEY,2025-07,2025-08,27.0,4.0,-0.8518518518518519,False,C_100|X06,C_100 304->306 (+0.7%); X06 31->53 (+71.0%),False
C_130,Ophthalmology,NEY,2025-10,2025-11,3.0,1.0,-0.6666666666666666,False,C_150,C_150 74->93 (+25.7%),False
C_130,Ophthalmology,NEY,2025-11,2025-12,1.0,2.0,1.0,False,C_100|C_400|C_502|X05,C_100 239->167 (-30.1%); C_400 53->47 (-11.3%); C_502 298->286 (-4.0%); X05 94->62 (-34.0%),False
C_130,Ophthalmology,NEY,2025-12,2026-01,2.0,0.0,-1.0,False,C_140|C_150|C_502|X06,C_140 0->1 (+inf%); C_150 97->107 (+10.3%); C_502 286->292 (+2.1%); X06 19->36 (+89.5%),False
C_130,Ophthalmology,NID,2026-04,2026-05,0.0,91.0,inf,False,,,False
C_130,Ophthalmology,NNH,2024-11,2024-12,0.0,4917.0,inf,True,,,False
C_130,Ophthalmology,NNH,2026-02,2026-03,7868.0,0.0,-1.0,True,,,False
C_130,Ophthalmology,NNH02,2026-02,2026-03,0.0,634.0,inf,True,,,False
C_130,Ophthalmology,NNH03,2026-02,2026-03,0.0,859.0,inf,True,,,False
C_130,Ophthalmology,NNH04,2026-02,2026-03,0.0,814.0,inf,True,,,False
C_130,Ophthalmology,NNH05,2026-02,2026-03,0.0,682.0,inf,True,,,False
C_130,Ophthalmology,NNH06,2026-02,2026-03,0.0,647.0,inf,True,,,False
C_130,Ophthalmology,NNH07,2026-02,2026-03,0.0,874.0,inf,True,,,False
C_130,Ophthalmology,NPG01,2024-07,2024-08,121.0,188.0,0.5537190082644629,False,,,False
C_130,Ophthalmology,NPG02,2024-02,2024-03,83.0,168.0,1.0240963855421688,False,,,False
C_130,Ophthalmology,NPG06,2024-11,2024-12,184.0,300.0,0.6304347826086957,False,,,False
C_130,Ophthalmology,NPG06,2026-01,2026-02,276.0,454.0,0.644927536231884,False,,,False
C_130,Ophthalmology,NPG07,2025-03,2025-04,143.0,360.0,1.5174825174825175,False,,,False
C_130,Ophthalmology,NPG08,2025-08,2025-09,153.0,255.0,0.6666666666666666,False,,,False
C_130,Ophthalmology,NPG10,2024-12,2025-01,213.0,94.0,-0.5586854460093896,False,,,False
C_130,Ophthalmology,NPG11,2024-02,2024-03,156.0,235.0,0.5064102564102564,False,,,False
C_130,Ophthalmology,NPG11,2025-08,2025-09,325.0,523.0,0.6092307692307692,True,,,False
C_130,Ophthalmology,NPG13,2024-04,2024-05,82.0,145.0,0.7682926829268293,False,,,False
C_130,Ophthalmology,NPG15,2024-02,2024-03,109.0,173.0,0.5871559633027523,False,,,False
C_130,Ophthalmology,NPG15,2024-11,2024-12,155.0,294.0,0.896774193548387,False,,,False
C_130,Ophthalmology,NPG15,2025-11,2025-12,124.0,188.0,0.5161290322580645,False,,,False
C_130,Ophthalmology,NPG16,2024-11,2024-12,328.0,493.0,0.5030487804878049,False,,,False
C_130,Ophthalmology,NPG16,2024-12,2025-01,493.0,234.0,-0.5253549695740365,False,,,False
C_130,Ophthalmology,NPG17,2026-01,2026-02,173.0,273.0,0.5780346820809249,False,,,False
C_130,Ophthalmology,NPG18,2024-11,2024-12,165.0,312.0,0.8909090909090909,False,,,False
C_130,Ophthalmology,NPG18,2026-03,2026-04,327.0,493.0,0.5076452599388379,False,,,False
C_130,Ophthalmology,NPG20,2024-11,2024-12,243.0,373.0,0.5349794238683128,False,,,False
C_130,Ophthalmology,NPG21,2024-11,2024-12,186.0,292.0,0.5698924731182796,False,,,False
C_130,Ophthalmology,NPG22,2024-11,2024-12,138.0,222.0,0.6086956521739131,False,,,False
C_130,Ophthalmology,NPG22,2025-02,2025-03,126.0,195.0,0.5476190476190477,False,,,False
C_130,Ophthalmology,NPG23,2026-01,2026-02,215.0,395.0,0.8372093023255814,False,,,False
C_130,Ophthalmology,NT205,2024-10,2024-11,0.0,41.0,inf,False,,,False
C_130,Ophthalmology,NT205,2025-02,2025-03,26.0,11.0,-0.5769230769230769,False,C_160,C_160 111->119 (+7.2%),False
C_130,Ophthalmology,NT205,2025-11,2025-12,1.0,0.0,-1.0,False,C_101|C_160,C_101 243->257 (+5.8%); C_160 189->202 (+6.9%),False
C_130,Ophthalmology,NT212,2024-01,2024-02,0.0,1.0,inf,False,C_100|C_110,C_100 26->24 (-7.7%); C_110 365->358 (-1.9%),False
C_130,Ophthalmology,NT212,2024-04,2024-05,1.0,0.0,-1.0,False,C_100,C_100 25->30 (+20.0%),False
C_130,Ophthalmology,NT218,2024-12,2025-01,0.0,8.0,inf,False,C_100,C_100 33->14 (-57.6%),False
C_130,Ophthalmology,NT218,2025-04,2025-05,7.0,2.0,-0.7142857142857143,False,C_100|C_110,C_100 18->21 (+16.7%); C_110 353->369 (+4.5%),False
C_130,Ophthalmology,NT218,2025-05,2025-06,2.0,7.0,2.5,False,C_110,C_110 369->343 (-7.0%),False
C_130,Ophthalmology,NT218,2025-06,2025-07,7.0,1.0,-0.8571428571428571,False,C_100|C_110,C_100 32->38 (+18.8%); C_110 343->358 (+4.4%),False
C_130,Ophthalmology,NT218,2025-08,2025-09,1.0,2.0,1.0,False,,,False
C_130,Ophthalmology,NT218,2025-10,2025-11,2.0,6.0,2.0,False,C_110,C_110 383->380 (-0.8%),False
C_130,Ophthalmology,NT218,2025-11,2025-12,6.0,1.0,-0.8333333333333334,False,C_100,C_100 59->61 (+3.4%),False
C_130,Ophthalmology,NT218,2025-12,2026-01,1.0,12.0,11.0,False,C_100,C_100 61->60 (-1.6%),False
C_130,Ophthalmology,NT218,2026-01,2026-02,12.0,20.0,0.6666666666666666,False,C_110,C_110 383->360 (-6.0%),False
C_130,Ophthalmology,NT230,2025-01,2025-02,0.0,21.0,inf,False,C_110,C_110 1354->1276 (-5.8%),False
C_130,Ophthalmology,NT230,2025-02,2025-03,21.0,36.0,0.7142857142857143,False,C_100|C_110,C_100 14->11 (-21.4%); C_110 1276->1109 (-13.1%),False
C_130,Ophthalmology,NT230,2025-03,2025-04,36.0,70.0,0.9444444444444444,False,,,False
C_130,Ophthalmology,NT235,2025-10,2025-11,162.0,246.0,0.5185185185185185,False,,,False
C_130,Ophthalmology,NT347,2024-02,2024-03,0.0,1.0,inf,False,C_100|C_101|C_110|C_120|C_400|C_502|X05,C_100 393->335 (-14.8%); C_101 249->172 (-30.9%); C_110 1589->1344 (-15.4%); C_120 356->242 (-32.0%); C_400 7->0 (-100.0%); C_502 397->257 (-35.3%); X05 53->47 (-11.3%),False
C_130,Ophthalmology,NT347,2024-06,2024-07,1.0,0.0,-1.0,False,C_100|C_110|C_120|C_301|C_320|X05,C_100 362->392 (+8.3%); C_110 1461->1632 (+11.7%); C_120 193->195 (+1.0%); C_301 1->4 (+300.0%); C_320 3->4 (+33.3%); X05 28->73 (+160.7%),False
C_130,Ophthalmology,NT350,2024-07,2024-08,0.0,1.0,inf,False,C_100|C_110|C_150|C_160,C_100 313->261 (-16.6%); C_110 885->814 (-8.0%); C_150 101->93 (-7.9%); C_160 19->11 (-42.1%),False
C_130,Ophthalmology,NT350,2024-10,2024-11,1.0,0.0,-1.0,False,C_101|C_110|C_150|C_160|X05,C_101 65->67 (+3.1%); C_110 819->874 (+6.7%); C_150 81->90 (+11.1%); C_160 10->14 (+40.0%); X05 0->2 (+inf%),False
C_130,Ophthalmology,NT351,2024-03,2024-04,1.0,0.0,-1.0,False,C_101|C_120|C_320|C_502|X05,C_101 109->145 (+33.0%); C_120 88->116 (+31.8%); C_320 51->65 (+27.5%); C_502 32->43 (+34.4%); X05 582->598 (+2.7%),False
C_130,Ophthalmology,NT351,2024-06,2024-07,0.0,1.0,inf,False,C_100|C_120|C_150|C_320|C_400|C_502,C_100 649->493 (-24.0%); C_120 146->143 (-2.1%); C_150 313->223 (-28.8%); C_320 79->58 (-26.6%); C_400 110->98 (-10.9%); C_502 100->80 (-20.0%),False
C_130,Ophthalmology,NT351,2024-09,2024-10,1.0,0.0,-1.0,False,C_110|C_120|C_150|C_160|C_320|C_330|C_400|X05,C_110 948->1008 (+6.3%); C_120 143->156 (+9.1%); C_150 248->295 (+19.0%); C_160 80->122 (+52.5%); C_320 59->334 (+466.1%); C_330 167->193 (+15.6%); C_400 154->182 (+18.2%); X05 455->499 (+9.7%),False
C_130,Ophthalmology,NT351,2025-09,2025-10,0.0,1.0,inf,False,,,False
C_130,Ophthalmology,NT351,2025-11,2025-12,1.0,0.0,-1.0,False,C_100|C_320|C_400,C_100 431->461 (+7.0%); C_320 37->48 (+29.7%); C_400 95->104 (+9.5%),False
C_130,Ophthalmology,NT408,2025-03,2025-04,45.0,229.0,4.088888888888889,False,C_100|C_101|C_301,C_100 103->93 (-9.7%); C_101 9->8 (-11.1%); C_301 19->10 (-47.4%),False
C_130,Ophthalmology,NT411,2024-11,2024-12,22.0,38.0,0.7272727272727273,False,C_101|C_400|C_502|X06,C_101 226->182 (-19.5%); C_400 6->1 (-83.3%); C_502 275->232 (-15.6%); X06 10->6 (-40.0%),False
C_130,Ophthalmology,NT412,2024-05,2024-06,11.0,25.0,1.2727272727272727,False,C_110,C_110 690->590 (-14.5%),False
C_130,Ophthalmology,NT412,2025-03,2025-04,10.0,20.0,1.0,False,C_100|C_120|C_301|X06,C_100 905->744 (-17.8%); C_120 73->59 (-19.2%); C_301 90->88 (-2.2%); X06 22->18 (-18.2%),False
C_130,Ophthalmology,NT416,2025-03,2025-04,154.0,404.0,1.6233766233766234,False,C_110|X06,C_110 257->248 (-3.5%); X06 20->15 (-25.0%),False
C_130,Ophthalmology,NT416,2025-06,2025-07,589.0,141.0,-0.7606112054329371,True,C_100|C_101|C_502|X06,C_100 297->310 (+4.4%); C_101 44->74 (+68.2%); C_502 144->163 (+13.2%); X06 10->17 (+70.0%),False
C_130,Ophthalmology,NT417,2025-03,2025-04,61.0,194.0,2.180327868852459,False,C_101|C_110|C_301|C_502|X06,C_101 19->10 (-47.4%); C_110 812->776 (-4.4%); C_301 39->38 (-2.6%); C_502 61->47 (-23.0%); X06 3->1 (-66.7%),False
C_130,Ophthalmology,NT420,2024-01,2024-02,1.0,0.0,-1.0,False,,,False
C_130,Ophthalmology,NT422,2024-12,2025-01,11.0,17.0,0.5454545454545454,False,C_100|C_101|C_301|C_502,C_100 1120->1113 (-0.6%); C_101 290->225 (-22.4%); C_301 137->131 (-4.4%); C_502 925->847 (-8.4%),False
C_130,Ophthalmology,NT422,2025-06,2025-07,19.0,30.0,0.5789473684210527,False,C_100|C_301|C_502|X06,C_100 1010->969 (-4.1%); C_301 153->136 (-11.1%); C_502 367->323 (-12.0%); X06 259->232 (-10.4%),False
C_130,Ophthalmology,NT427,2024-09,2024-10,0.0,1.0,inf,False,C_120|C_150|C_301|X06,C_120 1->0 (-100.0%); C_150 2->1 (-50.0%); C_301 54->44 (-18.5%); X06 10->5 (-50.0%),False
C_130,Ophthalmology,NT427,2024-11,2024-12,1.0,0.0,-1.0,False,C_100|C_110|C_502|X06,C_100 165->172 (+4.2%); C_110 633->655 (+3.5%); C_502 158->174 (+10.1%); X06 6->7 (+16.7%),False
C_130,Ophthalmology,NT431,2024-04,2024-05,13.0,5.0,-0.6153846153846154,False,C_301,C_301 53->54 (+1.9%),False
C_130,Ophthalmology,NT431,2024-05,2024-06,5.0,2.0,-0.6,False,C_110|X06,C_110 75->84 (+12.0%); X06 3->5 (+66.7%),False
C_130,Ophthalmology,NT431,2024-07,2024-08,2.0,0.0,-1.0,False,C_110,C_110 80->86 (+7.5%),False
C_130,Ophthalmology,NT431,2024-09,2024-10,0.0,1.0,inf,False,C_100|C_110|X06,C_100 36->33 (-8.3%); C_110 86->79 (-8.1%); X06 1->0 (-100.0%),False
C_130,Ophthalmology,NT431,2024-11,2024-12,1.0,2.0,1.0,False,C_100|C_110|C_301,C_100 39->35 (-10.3%); C_110 68->66 (-2.9%); C_301 26->22 (-15.4%),False
C_130,Ophthalmology,NT431,2025-02,2025-03,1.0,2.0,1.0,False,C_100|C_301|X06,C_100 34->21 (-38.2%); C_301 25->19 (-24.0%); X06 1->0 (-100.0%),False
C_130,Ophthalmology,NT431,2025-03,2025-04,2.0,6.0,2.0,False,,,False
C_130,Ophthalmology,NT431,2025-04,2025-05,6.0,1.0,-0.8333333333333334,False,X06,X06 0->1 (+inf%),False
C_130,Ophthalmology,NT431,2025-05,2025-06,1.0,2.0,1.0,False,C_100|C_110|C_301|X06,C_100 19->18 (-5.3%); C_110 49->48 (-2.0%); C_301 17->14 (-17.6%); X06 1->0 (-100.0%),False
C_130,Ophthalmology,NT431,2025-06,2025-07,2.0,0.0,-1.0,False,C_100|C_110,C_100 18->21 (+16.7%); C_110 48->59 (+22.9%),False
C_130,Ophthalmology,NT431,2025-07,2025-08,0.0,6.0,inf,False,,,False
C_130,Ophthalmology,NT431,2026-04,2026-05,1.0,2.0,1.0,False,C_301|X06,C_301 33->31 (-6.1%); X06 2->1 (-50.0%),False
C_130,Ophthalmology,NT433,2024-01,2024-02,4.0,11.0,1.75,False,C_100|C_101|C_110|C_301|X06,C_100 20->18 (-10.0%); C_101 1->0 (-100.0%); C_110 317->310 (-2.2%); C_301 1->0 (-100.0%); X06 45->44 (-2.2%),False
C_130,Ophthalmology,NT433,2024-12,2025-01,10.0,3.0,-0.7,False,C_100,C_100 19->23 (+21.1%),False
C_130,Ophthalmology,NT433,2025-01,2025-02,3.0,0.0,-1.0,False,C_110|X06,C_110 265->266 (+0.4%); X06 57->64 (+12.3%),False
C_130,Ophthalmology,NT436,2024-02,2024-03,31.0,55.0,0.7741935483870968,False,C_150|C_301|C_502,C_150 3->0 (-100.0%); C_301 250->243 (-2.8%); C_502 275->265 (-3.6%),False
C_130,Ophthalmology,NT437,2024-08,2024-09,1.0,0.0,-1.0,False,C_110|X06,C_110 361->367 (+1.7%); X06 168->170 (+1.2%),False
C_130,Ophthalmology,NT441,2025-01,2025-02,0.0,1.0,inf,False,C_301|C_502,C_301 11->2 (-81.8%); C_502 618->602 (-2.6%),False
C_130,Ophthalmology,NT441,2025-02,2025-03,1.0,0.0,-1.0,False,C_100|C_110|C_330|C_502,C_100 595->609 (+2.4%); C_110 1889->1925 (+1.9%); C_330 0->1 (+inf%); C_502 602->702 (+16.6%),False
C_130,Ophthalmology,NT446,2024-02,2024-03,16.0,25.0,0.5625,False,C_100|C_502,C_100 62->61 (-1.6%); C_502 1->0 (-100.0%),False
C_130,Ophthalmology,NT446,2025-11,2025-12,16.0,25.0,0.5625,False,C_110,C_110 478->450 (-5.9%),False
C_130,Ophthalmology,NT490,2025-03,2025-04,511.0,1137.0,1.2250489236790607,True,C_100|C_110|X06,C_100 4->3 (-25.0%); C_110 114->104 (-8.8%); X06 65->48 (-26.2%),False
C_130,Ophthalmology,NTP11,2024-08,2024-09,536.0,260.0,-0.5149253731343284,True,C_101|C_120|C_140|C_301|C_502,C_101 900->1058 (+17.6%); C_120 891->893 (+0.2%); C_140 3245->3978 (+22.6%); C_301 348->354 (+1.7%); C_502 876->915 (+4.5%),True
C_130,Ophthalmology,NTP11,2025-12,2026-01,113.0,177.0,0.5663716814159292,False,C_100|C_101|C_301,C_100 570->558 (-2.1%); C_101 560->541 (-3.4%); C_301 288->269 (-6.6%),False
C_130,Ophthalmology,NTP13,2024-01,2024-02,99.0,155.0,0.5656565656565656,False,C_100|C_110,C_100 34->29 (-14.7%); C_110 1317->1302 (-1.1%),False
C_130,Ophthalmology,NTP15,2025-06,2025-07,87.0,35.0,-0.5977011494252874,False,C_100|C_110,C_100 948->1077 (+13.6%); C_110 2776->2933 (+5.7%),False
C_130,Ophthalmology,NTP15,2025-07,2025-08,35.0,58.0,0.6571428571428571,False,C_101|C_120|C_301,C_101 252->234 (-7.1%); C_120 138->135 (-2.2%); C_301 203->168 (-17.2%),False
C_130,Ophthalmology,NTP15,2026-03,2026-04,86.0,14.0,-0.8372093023255814,False,C_100|C_101|C_110,C_100 746->807 (+8.2%); C_101 260->262 (+0.8%); C_110 2206->2246 (+1.8%),False
C_130,Ophthalmology,NTP15,2026-04,2026-05,14.0,127.0,8.071428571428571,False,C_100|C_301|C_502,C_100 807->804 (-0.4%); C_301 139->126 (-9.4%); C_502 948->924 (-2.5%),False
C_130,Ophthalmology,NTPAE,2025-07,2025-08,2431.0,318.0,-0.8691896338955163,True,,,False
C_130,Ophthalmology,NTPAE,2025-09,2025-10,389.0,1822.0,3.683804627249357,True,,,False
C_130,Ophthalmology,NTPH5,2024-10,2024-11,74.0,35.0,-0.527027027027027,False,C_100,C_100 51->52 (+2.0%),False
C_130,Ophthalmology,NTPH5,2024-11,2024-12,35.0,59.0,0.6857142857142857,False,C_100|C_110,C_100 52->37 (-28.8%); C_110 1587->1517 (-4.4%),False
C_130,Ophthalmology,NTPH5,2025-07,2025-08,78.0,123.0,0.5769230769230769,False,C_100|C_301,C_100 118->112 (-5.1%); C_301 121->105 (-13.2%),False
C_130,Ophthalmology,NTPH5,2025-08,2025-09,123.0,50.0,-0.5934959349593496,False,C_110|C_301,C_110 1966->2016 (+2.5%); C_301 105->126 (+20.0%),False
C_130,Ophthalmology,NTPH5,2025-11,2025-12,30.0,65.0,1.1666666666666667,False,C_100|C_110,C_100 78->71 (-9.0%); C_110 1614->1579 (-2.2%),False
C_130,Ophthalmology,NTPH5,2026-02,2026-03,58.0,101.0,0.7413793103448276,False,C_100|C_110,C_100 77->76 (-1.3%); C_110 1395->1253 (-10.2%),False
C_130,Ophthalmology,NTPH5,2026-03,2026-04,101.0,40.0,-0.6039603960396039,False,C_110|C_301,C_110 1253->1338 (+6.8%); C_301 141->151 (+7.1%),False
C_130,Ophthalmology,NTPH5,2026-04,2026-05,40.0,67.0,0.675,False,C_110|C_301,C_110 1338->1317 (-1.6%); C_301 151->117 (-22.5%),False
C_130,Ophthalmology,NVC02,2024-03,2024-04,21.0,34.0,0.6190476190476191,False,C_101|C_110|C_502,C_101 254->245 (-3.5%); C_110 558->548 (-1.8%); C_502 159->132 (-17.0%),False
C_130,Ophthalmology,NVC02,2025-03,2025-04,21.0,79.0,2.761904761904762,False,C_100|C_301|C_502,C_100 138->106 (-23.2%); C_301 45->38 (-15.6%); C_502 91->84 (-7.7%),False
C_130,Ophthalmology,NVC02,2025-06,2025-07,23.0,38.0,0.6521739130434783,False,C_301|C_502,C_301 25->6 (-76.0%); C_502 71->56 (-21.1%),False
C_130,Ophthalmology,NVC02,2025-09,2025-10,33.0,52.0,0.5757575757575758,False,C_100|C_110|C_300|C_301|C_502,C_100 82->76 (-7.3%); C_110 704->687 (-2.4%); C_300 2->1 (-50.0%); C_301 2->1 (-50.0%); C_502 63->46 (-27.0%),False
C_130,Ophthalmology,NVC02,2025-12,2026-01,34.0,68.0,1.0,False,C_100|C_101|C_110|C_160|C_301|X06,C_100 95->81 (-14.7%); C_101 235->198 (-15.7%); C_110 718->595 (-17.1%); C_160 1->0 (-100.0%); C_301 1->0 (-100.0%); X06 1->0 (-100.0%),False
C_130,Ophthalmology,NVC02,2026-02,2026-03,43.0,19.0,-0.5581395348837209,False,C_100|C_101|C_110,C_100 104->157 (+51.0%); C_101 213->253 (+18.8%); C_110 580->597 (+2.9%),False
C_130,Ophthalmology,NVC02,2026-03,2026-04,19.0,37.0,0.9473684210526315,False,C_101,C_101 253->231 (-8.7%),False
C_130,Ophthalmology,NVC02,2026-04,2026-05,37.0,59.0,0.5945945945945946,False,C_100|C_160|C_301,C_100 162->154 (-4.9%); C_160 2->1 (-50.0%); C_301 1->0 (-100.0%),False
C_130,Ophthalmology,NVC12,2024-09,2024-10,3.0,1.0,-0.6666666666666666,False,,,False
