specialty_code,specialty,floor,provider_code,provider_name,months_in_bottom_decile,months_in_top_decile,mean_pct,panel
C_120,"Ear, Nose and Throat",500,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,13,0,40.49041749097841,moving
C_120,"Ear, Nose and Throat",500,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,4,0,45.68705557534758,moving
C_120,"Ear, Nose and Throat",500,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,6,0,47.34576223894126,moving
C_120,"Ear, Nose and Throat",500,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,1,0,49.61692258345779,moving
C_120,"Ear, Nose and Throat",500,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,0,5,66.3385589530778,moving
C_120,"Ear, Nose and Throat",500,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4,0,47.24935622100258,moving
C_120,"Ear, Nose and Throat",500,A4M8P,BUCKSHAW HOSPITAL,0,16,72.87946050146621,moving
C_120,"Ear, Nose and Throat",500,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,0,6,81.22928282704927,moving
C_120,"Ear, Nose and Throat",500,NVC20,THE YORKSHIRE CLINIC,0,4,65.75553505888287,moving
C_120,"Ear, Nose and Throat",500,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1,1,56.713171361294854,moving
C_120,"Ear, Nose and Throat",500,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,5,0,46.497434132145976,moving
C_120,"Ear, Nose and Throat",500,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,13,0,41.316906716951465,moving
C_120,"Ear, Nose and Throat",500,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,1,0,49.2385492506034,moving
C_120,"Ear, Nose and Throat",500,NT411,CLEMENTINE CHURCHILL HOSPITAL,0,9,97.39560298262596,moving
C_120,"Ear, Nose and Throat",500,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,20,0,37.13267960910025,moving
C_120,"Ear, Nose and Throat",500,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11,0,41.579012736011705,moving
C_120,"Ear, Nose and Throat",500,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,22,0,37.51543519399525,moving
C_120,"Ear, Nose and Throat",500,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,7,0,44.530083963176715,moving
C_120,"Ear, Nose and Throat",500,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,8,0,43.492286406256255,moving
C_120,"Ear, Nose and Throat",500,NV1,INHEALTH LIMITED,0,18,91.27109500402693,moving
C_120,"Ear, Nose and Throat",500,RCF,AIREDALE NHS FOUNDATION TRUST,0,10,65.74240173642403,moving
C_120,"Ear, Nose and Throat",500,NLG,COMMUNITAS CLINICS,0,5,65.8715604329651,moving
C_120,"Ear, Nose and Throat",500,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,1,0,46.82796114136285,moving
C_120,"Ear, Nose and Throat",500,RNZ,SALISBURY NHS FOUNDATION TRUST,0,7,63.987580989411676,moving
C_120,"Ear, Nose and Throat",500,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,0,2,63.795894715757164,moving
C_120,"Ear, Nose and Throat",500,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,6,0,49.88905912703415,moving
C_120,"Ear, Nose and Throat",500,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,0,7,67.09886664152295,moving
C_120,"Ear, Nose and Throat",500,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,6,0,45.130773482219055,moving
C_120,"Ear, Nose and Throat",500,S3H9L,THE HAMPTONS HOSPITAL LTD,0,5,69.43903124162136,moving
C_120,"Ear, Nose and Throat",500,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,0,11,68.00527981447819,moving
C_120,"Ear, Nose and Throat",500,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,2,0,48.69937735427404,moving
C_120,"Ear, Nose and Throat",500,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10,0,43.588834014180826,moving
C_120,"Ear, Nose and Throat",500,RKE,WHITTINGTON HEALTH NHS TRUST,0,3,59.498354200466196,moving
C_120,"Ear, Nose and Throat",500,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4,0,49.05680396942186,moving
C_120,"Ear, Nose and Throat",500,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,1,0,49.15768530148035,moving
C_120,"Ear, Nose and Throat",500,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,3,0,47.300846575536696,moving
C_120,"Ear, Nose and Throat",500,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,0,11,65.74395428597026,moving
C_120,"Ear, Nose and Throat",500,RJ6,CROYDON HEALTH SERVICES NHS TRUST,7,0,50.86968931779247,moving
C_120,"Ear, Nose and Throat",500,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,0,9,64.90144981531708,moving
C_120,"Ear, Nose and Throat",500,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,1,0,44.45080288161377,moving
C_120,"Ear, Nose and Throat",500,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,0,1,59.43106554495315,moving
C_120,"Ear, Nose and Throat",500,G3Z1Q,SULIS HOSPITAL BATH (FOXCOTE AVENUE),0,3,63.757050896084166,moving
C_120,"Ear, Nose and Throat",500,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2,0,52.097014206072856,moving
C_120,"Ear, Nose and Throat",500,R1H,BARTS HEALTH NHS TRUST,3,0,47.26148580046534,moving
C_120,"Ear, Nose and Throat",500,DXN,MODALITY LLP,2,0,0.0,moving
C_120,"Ear, Nose and Throat",500,H4I8B,NUFFIELD HEALTH THE HOLLY HOSPITAL,0,2,94.41174808245448,moving
C_120,"Ear, Nose and Throat",500,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,1,0,48.01604127086769,moving
C_110,Trauma and Orthopaedics,500,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,13,0,44.76074353409608,moving
C_110,Trauma and Orthopaedics,500,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,18,0,43.71914987555434,moving
C_110,Trauma and Orthopaedics,500,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,21,0,43.319114439057,moving
C_110,Trauma and Orthopaedics,500,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,24,0,40.33630956101979,moving
C_110,Trauma and Orthopaedics,500,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20,0,45.67487974571602,moving
C_110,Trauma and Orthopaedics,500,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,28,0,39.74354052504425,moving
C_110,Trauma and Orthopaedics,500,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,26,0,41.63943352478161,moving
C_110,Trauma and Orthopaedics,500,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,12,0,45.73762793117186,moving
C_110,Trauma and Orthopaedics,500,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,19,0,44.93273590107053,moving
C_110,Trauma and Orthopaedics,500,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9,0,47.33030965088664,moving
C_110,Trauma and Orthopaedics,500,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,16,0,43.867102072141385,moving
C_110,Trauma and Orthopaedics,500,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,25,0,43.65912545099092,moving
C_110,Trauma and Orthopaedics,500,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,21,0,43.8713479554983,moving
C_110,Trauma and Orthopaedics,500,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6,0,47.22545444866393,moving
C_110,Trauma and Orthopaedics,500,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,19,0,44.09109227725971,moving
C_110,Trauma and Orthopaedics,500,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,15,0,46.266662411179574,moving
C_110,Trauma and Orthopaedics,500,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,27,0,43.52569223038343,moving
C_110,Trauma and Orthopaedics,500,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1,0,54.939939672047586,moving
C_110,Trauma and Orthopaedics,500,NVC40,WOODTHORPE HOSPITAL,10,0,59.14068229191768,moving
C_110,Trauma and Orthopaedics,500,NTP15,PRACTICE PLUS GROUP HOSPITAL - ILFORD,1,0,62.53229441260619,moving
C_110,Trauma and Orthopaedics,500,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,3,0,50.91678230665719,moving
C_110,Trauma and Orthopaedics,500,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,11,0,47.80995292049609,moving
C_110,Trauma and Orthopaedics,500,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8,0,47.87578285380957,moving
C_110,Trauma and Orthopaedics,500,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,29,99.87535569095154,moving
C_110,Trauma and Orthopaedics,500,AXG,WILTSHIRE HEALTH & CARE,0,2,98.41376180333236,moving
C_110,Trauma and Orthopaedics,500,NLX,SIRONA CARE & HEALTH,0,15,84.16075793535083,moving
C_110,Trauma and Orthopaedics,500,RKL,WEST LONDON NHS TRUST,0,5,99.32118281599683,moving
C_110,Trauma and Orthopaedics,500,NT312,SPIRE ALEXANDRA HOSPITAL,0,1,89.99092936912459,moving
C_110,Trauma and Orthopaedics,500,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,0,29,91.44572953915173,moving
C_110,Trauma and Orthopaedics,500,NQT5K,ST MARTINS HOSPITAL,0,13,86.39366816225251,moving
C_110,Trauma and Orthopaedics,500,NLF06,OLDHAM INTEGRATED CARE CENTRE,0,1,96.85039370078741,moving
C_110,Trauma and Orthopaedics,500,NT316,SPIRE HARPENDEN HOSPITAL,0,5,91.88541991223364,moving
C_110,Trauma and Orthopaedics,500,RY3,NORFOLK COMMUNITY HEALTH AND CARE NHS TRUST,0,2,95.20793772373551,moving
C_110,Trauma and Orthopaedics,500,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,0,29,95.85537391190867,moving
C_110,Trauma and Orthopaedics,500,NL8,LOCALA COMMUNITY PARTNERSHIPS CIC,0,15,86.1876342202402,moving
C_110,Trauma and Orthopaedics,500,NT339,SPIRE REGENCY HOSPITAL,0,28,95.76826142340573,moving
C_110,Trauma and Orthopaedics,500,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,0,21,87.99268281244643,moving
C_110,Trauma and Orthopaedics,500,ADP02,KIMS HOSPITAL (NEWNHAM COURT),0,29,86.97745156380212,moving
C_110,Trauma and Orthopaedics,500,NNE,DORKING HEALTHCARE LIMITED (DHC),0,21,85.01656191555495,moving
C_110,Trauma and Orthopaedics,500,NT350,SPIRE METHLEY PARK HOSPITAL,0,15,82.69726660844476,moving
C_110,Trauma and Orthopaedics,500,NT337,SPIRE LIVERPOOL HOSPITAL,0,16,83.87274668120087,moving
C_110,Trauma and Orthopaedics,500,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,0,28,84.67720567969128,moving
C_110,Trauma and Orthopaedics,500,NVC16,RENACRES HOSPITAL,2,7,70.59006262880722,moving
C_110,Trauma and Orthopaedics,500,NT403,BEARDWOOD HOSPITAL,0,11,80.07906411589727,moving
C_110,Trauma and Orthopaedics,500,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,0,3,72.85599554095354,moving
C_110,Trauma and Orthopaedics,500,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,0,15,82.01187869982873,moving
C_110,Trauma and Orthopaedics,500,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,20,0,40.47807941676996,moving
C_110,Trauma and Orthopaedics,500,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,17,0,46.14891297811015,moving
C_110,Trauma and Orthopaedics,500,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,0,25,97.99658820516103,moving
C_110,Trauma and Orthopaedics,500,NTE02,ST HUGH'S HOSPITAL,0,12,81.32121512007753,moving
C_110,Trauma and Orthopaedics,500,NT421,KINGS OAK HOSPITAL,0,8,79.39912052490321,moving
C_110,Trauma and Orthopaedics,500,NT304,SPIRE SOUTHAMPTON HOSPITAL,0,3,68.1998306080014,moving
C_110,Trauma and Orthopaedics,500,RXF,MID YORKSHIRE TEACHING NHS TRUST,2,0,50.0455317609696,moving
C_110,Trauma and Orthopaedics,500,NT434,SAXON CLINIC,4,0,50.225527471829594,moving
C_110,Trauma and Orthopaedics,500,NT347,SPIRE FYLDE COAST HOSPITAL,0,14,80.62711651772723,moving
C_110,Trauma and Orthopaedics,500,NT333,SPIRE WASHINGTON HOSPITAL,0,10,80.856553806241,moving
C_110,Trauma and Orthopaedics,500,AJX,SUSSEX MSK PARTNERSHIP 2,0,6,82.70215861869389,moving
C_110,Trauma and Orthopaedics,500,NVC08,MOUNT STUART HOSPITAL,4,0,49.885260048611286,moving
C_110,Trauma and Orthopaedics,500,NT429,PRIORY HOSPITAL,0,3,79.74278997731075,moving
C_110,Trauma and Orthopaedics,500,NT364,SPIRE MONTEFIORE HOSPITAL,9,0,50.02696412417295,moving
C_110,Trauma and Orthopaedics,500,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,22,0,41.99549015865618,moving
C_110,Trauma and Orthopaedics,500,NT301,SPIRE SOUTH BANK HOSPITAL,1,0,66.71732395963316,moving
C_110,Trauma and Orthopaedics,500,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,2,0,48.59022282644119,moving
C_110,Trauma and Orthopaedics,500,NT411,CLEMENTINE CHURCHILL HOSPITAL,0,24,99.31511730933003,moving
C_110,Trauma and Orthopaedics,500,NT327,SPIRE MANCHESTER HOSPITAL,0,10,73.8808787203407,moving
C_110,Trauma and Orthopaedics,500,NT320,SPIRE PARKWAY HOSPITAL,0,8,76.03764634395006,moving
C_110,Trauma and Orthopaedics,500,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,23,0,44.1151892664606,moving
C_110,Trauma and Orthopaedics,500,NT237,"NUFFIELD HEALTH, TEES HOSPITAL",0,1,72.52849980472274,moving
C_110,Trauma and Orthopaedics,500,NT424,MERIDEN HOSPITAL,0,20,83.96166119142381,moving
C_110,Trauma and Orthopaedics,500,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,10,0,46.755005646680495,moving
C_110,Trauma and Orthopaedics,500,B3M1X,CLAREMONT PRIVATE HOSPITAL,0,5,74.70277976431186,moving
C_110,Trauma and Orthopaedics,500,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,19,0,46.11828547558319,moving
C_110,Trauma and Orthopaedics,500,NVC06,FITZWILLIAM HOSPITAL,9,0,47.94225040711709,moving
C_110,Trauma and Orthopaedics,500,RA2,ROYAL SURREY NHS FOUNDATION TRUST,8,0,48.91642355164631,moving
C_110,Trauma and Orthopaedics,500,NT321,SPIRE LITTLE ASTON HOSPITAL,0,9,79.67406787580806,moving
C_110,Trauma and Orthopaedics,500,NT245,"NUFFIELD HEALTH, YORK HOSPITAL",0,10,78.00448221495455,moving
C_110,Trauma and Orthopaedics,500,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19,0,39.24349699908095,moving
C_110,Trauma and Orthopaedics,500,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,2,0,56.664471023883046,moving
C_110,Trauma and Orthopaedics,500,NTX,THE ONE HEALTH GROUP PLC,0,2,78.13254616423035,moving
C_110,Trauma and Orthopaedics,500,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,0,11,81.45075938411283,moving
C_110,Trauma and Orthopaedics,500,NT314,SPIRE LONDON EAST,0,5,76.65392553052729,moving
C_110,Trauma and Orthopaedics,500,NT212,"NUFFIELD HEALTH, CHICHESTER HOSPITAL",7,0,58.635282988573664,moving
C_110,Trauma and Orthopaedics,500,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1,0,53.02475291996122,moving
C_110,Trauma and Orthopaedics,500,R1F,ISLE OF WIGHT NHS TRUST,8,0,49.2434671379752,moving
C_110,Trauma and Orthopaedics,500,RWW,NORTH CHESHIRE AND MERSEY NHS FOUNDATION TRUST,12,0,46.897095560622425,moving
C_110,Trauma and Orthopaedics,500,NN4,TYNESIDE SURGICAL SERVICES LTD,0,1,80.21815716009226,moving
C_110,Trauma and Orthopaedics,500,NT213,"NUFFIELD HEALTH, DERBY HOSPITAL",6,0,50.99298483285655,moving
C_110,Trauma and Orthopaedics,500,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,6,0,51.23877835344403,moving
C_110,Trauma and Orthopaedics,500,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",0,2,87.21208774340207,moving
C_110,Trauma and Orthopaedics,500,NT348,SPIRE ELLAND HOSPITAL,0,5,78.6903660126094,moving
C_110,Trauma and Orthopaedics,500,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,0,1,68.99518145046324,moving
C_110,Trauma and Orthopaedics,500,NT313,SPIRE WELLESLEY HOSPITAL,9,0,51.12294680292034,moving
C_110,Trauma and Orthopaedics,500,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,3,0,51.4892563140445,moving
C_110,Trauma and Orthopaedics,500,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,4,89.41558608183178,moving
C_110,Trauma and Orthopaedics,500,NT332,SPIRE LEEDS HOSPITAL,0,11,79.52798679587161,moving
C_110,Trauma and Orthopaedics,500,H4I8B,NUFFIELD HEALTH THE HOLLY HOSPITAL,0,2,77.2511089029958,moving
C_110,Trauma and Orthopaedics,500,NT318,SPIRE NORWICH HOSPITAL,0,6,93.03447066386984,moving
C_110,Trauma and Orthopaedics,500,NTPH5,PRACTICE PLUS GROUP HOSPITAL - PLYMOUTH,0,8,70.80708412102157,moving
C_110,Trauma and Orthopaedics,500,NT420,HIGHFIELD HOSPITAL,0,2,71.32828620800103,moving
C_110,Trauma and Orthopaedics,500,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,0,1,76.32863143539679,moving
C_110,Trauma and Orthopaedics,500,NVC04,DUCHY HOSPITAL,4,0,49.187029045161005,moving
C_110,Trauma and Orthopaedics,500,M2Y6D,PRACTICE PLUS GROUP HOSPITAL BIRMINGHAM,0,5,88.18964728380188,moving
C_110,Trauma and Orthopaedics,500,RJ2,LEWISHAM AND GREENWICH NHS TRUST,1,0,52.654159810264886,moving
C_110,Trauma and Orthopaedics,500,NT401,ALEXANDRA HOSPITAL,0,2,78.7174482765559,moving
C_110,Trauma and Orthopaedics,500,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,0,7,76.84360649790196,moving
C_110,Trauma and Orthopaedics,500,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,5,0,49.308991077055055,moving
C_110,Trauma and Orthopaedics,500,NT30A,SPIRE NOTTINGHAM HOSPITAL,0,6,78.43878212855105,moving
C_110,Trauma and Orthopaedics,500,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0,9,65.8836218757697,moving
C_110,Trauma and Orthopaedics,500,AVQ03,ONE HATFIELD HOSPITAL,1,0,66.90518839558138,moving
C_110,Trauma and Orthopaedics,500,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,3,0,48.31943534562024,moving
C_110,Trauma and Orthopaedics,500,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,6,0,52.759047140964356,moving
C_110,Trauma and Orthopaedics,500,NT315,SPIRE BUSHEY HOSPITAL,0,8,96.71257790671365,moving
C_110,Trauma and Orthopaedics,500,NT422,LONDON INDEPENDENT HOSPITAL,0,6,71.53588057413039,moving
C_110,Trauma and Orthopaedics,500,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,8,75.40007582066161,moving
C_110,Trauma and Orthopaedics,500,NT322,SPIRE LEICESTER HOSPITAL,0,3,67.80390595956985,moving
C_110,Trauma and Orthopaedics,500,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,0,1,70.01845404021928,moving
C_110,Trauma and Orthopaedics,500,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,4,0,51.33622816345705,moving
C_110,Trauma and Orthopaedics,500,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2,0,48.342490189871285,moving
C_110,Trauma and Orthopaedics,500,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,5,0,53.652756766177575,moving
C_110,Trauma and Orthopaedics,500,RKE,WHITTINGTON HEALTH NHS TRUST,0,3,70.7582258391952,moving
C_110,Trauma and Orthopaedics,500,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,6,0,50.54047802595515,moving
C_110,Trauma and Orthopaedics,500,RJN,EAST CHESHIRE NHS TRUST,1,0,60.591597916892745,moving
C_110,Trauma and Orthopaedics,500,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,2,0,59.47514994583588,moving
C_110,Trauma and Orthopaedics,500,NT324,SPIRE CHESHIRE HOSPITAL,0,4,75.91409232816487,moving
C_110,Trauma and Orthopaedics,500,NVC14,PARK HILL HOSPITAL,0,3,71.79745766276967,moving
C_110,Trauma and Orthopaedics,500,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,5,0,48.50012003873746,moving
C_110,Trauma and Orthopaedics,500,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1,0,53.14402229655751,moving
C_110,Trauma and Orthopaedics,500,NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",2,0,56.231362684735124,moving
C_110,Trauma and Orthopaedics,500,RN7,DARTFORD AND GRAVESHAM NHS TRUST,1,0,55.34059290560781,moving
C_110,Trauma and Orthopaedics,500,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",4,0,56.694920450123725,moving
C_110,Trauma and Orthopaedics,500,NVC27,BOSTON WEST HOSPITAL,3,0,52.51036473996,moving
C_110,Trauma and Orthopaedics,500,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",3,0,57.38033393048495,moving
C_110,Trauma and Orthopaedics,500,NT325,SPIRE MURRAYFIELD HOSPITAL,0,1,91.89118365367801,moving
C_110,Trauma and Orthopaedics,500,AVQ01,ONE ASHFORD HOSPITAL,0,4,80.34951216619,moving
C_110,Trauma and Orthopaedics,500,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,0,4,77.96740349502328,moving
C_110,Trauma and Orthopaedics,500,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,3,0,47.27910606757468,moving
C_110,Trauma and Orthopaedics,500,DXN,MODALITY LLP,2,0,0.0,moving
C_110,Trauma and Orthopaedics,500,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,2,0,53.261805908144,moving
C_110,Trauma and Orthopaedics,500,NT448,HUDDERSFIELD PRIVATE HOSPITAL,0,2,89.47014411484876,moving
C_110,Trauma and Orthopaedics,500,Y9S1N,FAIRFIELD INDEPENDENT HOSPITAL,1,0,59.1002973269474,moving
C_301,Gastroenterology,1000,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,11,2,57.01570062574928,moving
C_301,Gastroenterology,1000,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,22,0,45.72260523593732,moving
C_301,Gastroenterology,1000,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16,0,51.218192391315135,moving
C_301,Gastroenterology,1000,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,23,0,47.698217089693465,moving
C_301,Gastroenterology,1000,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,4,1,67.58032943012202,moving
C_301,Gastroenterology,1000,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,6,0,59.27391675992445,moving
C_301,Gastroenterology,1000,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7,0,51.80190668000349,moving
C_301,Gastroenterology,1000,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,4,0,58.6146180228425,moving
C_301,Gastroenterology,1000,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,15,0,50.19441573067519,moving
C_301,Gastroenterology,1000,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1,0,61.49492132631477,moving
C_301,Gastroenterology,1000,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,26,0,44.59313062058097,moving
C_301,Gastroenterology,1000,NV1,INHEALTH LIMITED,0,12,99.87966501550257,moving
C_301,Gastroenterology,1000,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,0,8,80.80413253854589,moving
C_301,Gastroenterology,1000,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,0,29,96.51798267077903,moving
C_301,Gastroenterology,1000,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,0,22,87.88095925217536,moving
C_301,Gastroenterology,1000,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",0,22,90.06236572930041,moving
C_301,Gastroenterology,1000,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,0,29,91.00767224193368,moving
C_301,Gastroenterology,1000,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,0,29,95.14766139728427,moving
C_301,Gastroenterology,1000,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,0,16,85.05016257930214,moving
C_301,Gastroenterology,1000,RKE,WHITTINGTON HEALTH NHS TRUST,0,10,83.31240244682206,moving
C_301,Gastroenterology,1000,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,0,2,72.13610666874384,moving
C_301,Gastroenterology,1000,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,0,26,89.36079049384556,moving
C_301,Gastroenterology,1000,AY1,MEDEFER,2,0,72.20901760696039,moving
C_301,Gastroenterology,1000,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,8,0,52.52215111361698,moving
C_301,Gastroenterology,1000,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,0,2,86.74485328266023,moving
C_301,Gastroenterology,1000,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,0,2,78.24966283012868,moving
