n,pathways,mean_pct,sd_pct,min_pct,min_provider,min_provider_name,q1_pct,median_pct,q3_pct,iqr_pp,max_pct,max_provider,max_provider_name,range_pp,specialty_code,specialty,period,label,first_release
121,579032,57.15886725855491,10.928077464112267,29.80456026058632,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,49.97349355009719,56.02662422225438,62.80515891294334,12.831665362846152,98.95540377661712,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,69.15084351603079,C_120,"Ear, Nose and Throat",2026-02,February 2026,True
121,571971,60.50446468185863,10.056619614241015,37.05617704280156,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,54.61733552140832,60.43956043956044,65.84951914010938,11.232183618701058,99.21171171171171,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,62.15553466891016,C_120,"Ear, Nose and Throat",2026-03,March 2026,False
123,582091,60.59152926634254,12.449546149464515,0.0,DXN,MODALITY LLP,53.93688205688768,59.6043656207367,66.33165508890447,12.394773032016786,99.62518740629685,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,99.62518740629685,C_120,"Ear, Nose and Throat",2026-04,April 2026,True
124,588467,61.11434242945514,12.07954244885059,0.0,DXN,MODALITY LLP,54.4398206727402,60.86114665267704,67.73216390524479,13.292343232504592,99.15123456790124,NRP,BEACON MEDICAL SERVICES GROUP LIMITED,99.15123456790124,C_120,"Ear, Nose and Throat",2026-05,May 2026,True
223,827946,59.89410374064744,15.641850001502512,26.666666666666668,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,47.373310166297834,57.889963724304714,67.69109246715027,20.317782300852436,99.74416373520947,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,73.0774970685428,C_110,Trauma and Orthopaedics,2024-01,January 2024,False
223,821675,60.04599219453156,15.523341920154861,27.285214785214784,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,48.364118451745455,58.590378775771136,68.61509378148774,20.25097532974229,99.67689822294022,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,72.39168343772545,C_110,Trauma and Orthopaedics,2024-02,February 2024,False
221,815136,59.057883755045225,15.000762409839815,26.855494361395227,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,47.73519163763066,57.08029197080292,67.98418972332016,20.248998085689493,99.361634216406,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,72.50613985501077,C_110,Trauma and Orthopaedics,2024-03,March 2024,False
219,811262,60.29717022836282,15.232756312072658,28.981507038365994,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,49.128917305526606,57.822625439733386,71.61855817410891,22.489640868582306,99.87228607918263,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,70.89077904081664,C_110,Trauma and Orthopaedics,2024-04,April 2024,False
218,815369,61.25157047687763,15.339208154709324,27.28813559322034,NT364,SPIRE MONTEFIORE HOSPITAL,50.66901322898854,59.066384644097326,71.07657233049082,20.40755910150228,100.0,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,72.71186440677965,C_110,Trauma and Orthopaedics,2024-05,May 2024,False
213,816669,61.575708921175675,15.582433422207526,23.948220064724918,NT364,SPIRE MONTEFIORE HOSPITAL,51.54736593432554,59.045605557233465,70.97242380261248,19.42505786828694,99.91126885536823,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,75.96304879064331,C_110,Trauma and Orthopaedics,2024-06,June 2024,False
216,827709,62.53091785432227,15.47780822143337,26.08695652173913,NT364,SPIRE MONTEFIORE HOSPITAL,51.85618013722719,60.23809523809524,73.48515994662702,21.62897980939983,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,73.91304347826087,C_110,Trauma and Orthopaedics,2024-07,July 2024,False
218,831055,62.46395493099294,15.301711798835717,27.724665391969406,NT364,SPIRE MONTEFIORE HOSPITAL,51.74286559279328,60.69568717742854,72.38717014971076,20.644304556917476,99.8371335504886,NT411,CLEMENTINE CHURCHILL HOSPITAL,72.11246815851919,C_110,Trauma and Orthopaedics,2024-08,August 2024,False
218,829103,62.85416924488334,14.9705255118888,26.680126910873955,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,52.26164023990111,61.55467135693842,73.63528202088938,21.373641780988265,99.94356659142213,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,73.26343968054817,C_110,Trauma and Orthopaedics,2024-09,September 2024,False
218,832422,63.25574205291606,14.533733260185901,33.87185104052574,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,52.11328170620281,61.49251153422797,73.65571800126104,21.542436295058224,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,66.12814895947426,C_110,Trauma and Orthopaedics,2024-10,October 2024,False
219,830058,63.33847300047047,14.304364280154253,32.037725064304084,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,52.84739345262909,60.65398016617529,73.08932975051172,20.24193629788263,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,67.96227493569592,C_110,Trauma and Orthopaedics,2024-11,November 2024,False
219,829240,62.35972083642558,13.936762610504145,33.59955935004131,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,52.46987944863802,59.71830985915493,72.17247042148772,19.7025909728497,100.0,NT411,CLEMENTINE CHURCHILL HOSPITAL,66.40044064995868,C_110,Trauma and Orthopaedics,2024-12,December 2024,False
215,823025,61.78924077128068,13.912671750726485,35.581332613973565,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,51.798798187275864,58.71124775813477,71.09216970084105,19.29337151356519,100.0,NT411,CLEMENTINE CHURCHILL HOSPITAL,64.41866738602644,C_110,Trauma and Orthopaedics,2025-01,January 2025,False
216,818197,61.5229295842482,13.870751205438157,35.264852209540535,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,50.98305565516118,58.854047455558096,71.04895510616096,20.06589945099978,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,64.73514779045946,C_110,Trauma and Orthopaedics,2025-02,February 2025,False
217,820542,61.74711195444413,13.99370658993764,34.3740707701457,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,51.22654155495979,59.566446748350614,71.45313843508168,20.226596880121896,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,65.62592922985431,C_110,Trauma and Orthopaedics,2025-03,March 2025,False
215,821137,61.87259124108927,14.330669324095668,32.910485933503836,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,50.39375057476758,60.29016657710908,71.43164775935894,21.03789718459136,100.0,NT411,CLEMENTINE CHURCHILL HOSPITAL,67.08951406649616,C_110,Trauma and Orthopaedics,2025-04,April 2025,False
216,820665,63.23149479882144,14.464451138361843,36.88516208201248,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,51.31356459086713,61.013986884685686,74.01709851637955,22.703533925512417,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,63.11483791798752,C_110,Trauma and Orthopaedics,2025-05,May 2025,False
217,825984,63.79227079708274,14.22803326959652,35.107376283846875,NT313,SPIRE WELLESLEY HOSPITAL,52.46660494643566,62.74014155712841,73.94991282295133,21.483307876515674,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,64.89262371615312,C_110,Trauma and Orthopaedics,2025-06,June 2025,False
217,824352,63.84982013429653,14.36802762051262,32.208010065003144,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,52.10115284492376,62.33766233766234,73.70331950207469,21.60216665715093,100.0,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,67.79198993499685,C_110,Trauma and Orthopaedics,2025-07,July 2025,False
221,835648,64.2374388299884,14.225604183057195,30.695985079022282,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,52.87542815936542,63.18225650916104,74.01484865790977,21.139420498544347,100.0,NT411,CLEMENTINE CHURCHILL HOSPITAL,69.30401492097772,C_110,Trauma and Orthopaedics,2025-08,August 2025,False
220,839101,65.04064731714415,14.08243169133774,30.39281922594344,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,53.399836992118836,63.67737888665927,75.2078203661981,21.80798337407927,100.0,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,69.60718077405656,C_110,Trauma and Orthopaedics,2025-09,September 2025,False
219,836054,64.65195624134586,13.97985367988666,25.738758029978587,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,52.88087098472771,63.244613434727505,75.3228282869255,22.441957302197793,99.94033412887828,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,74.2015760988997,C_110,Trauma and Orthopaedics,2025-10,October 2025,True
220,823693,64.58057635989137,13.822656379412281,28.947642344124077,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,52.891464207591085,63.396266567935456,75.15407052889432,22.262606321303238,99.97114829774956,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,71.02350595362549,C_110,Trauma and Orthopaedics,2025-11,November 2025,True
220,822893,63.741032912763714,13.771333168074763,28.977571864799412,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,53.02698433688445,62.174806392385705,73.7030496856611,20.676065348776646,99.94108983799705,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,70.96351797319764,C_110,Trauma and Orthopaedics,2025-12,December 2025,False
220,815150,62.84492061513016,13.492723893731307,25.488226760406203,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,52.2409642727257,61.5333463266772,71.9183258950161,19.677361622290398,99.97015816174276,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,74.48193140133655,C_110,Trauma and Orthopaedics,2026-01,January 2026,True
222,808566,62.411963892290025,13.006969634349801,36.43396905361641,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,52.59440070087665,60.99307499562525,71.90533040784719,19.31092970697054,99.91503823279524,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,63.48106917917883,C_110,Trauma and Orthopaedics,2026-02,February 2026,True
218,794284,63.03199502595013,12.248087273738708,28.125,NT214,"NUFFIELD HEALTH, WESSEX HOSPITAL",54.07090485409073,61.319823682859706,71.14266565934736,17.07176080525663,99.8830067271132,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,71.7580067271132,C_110,Trauma and Orthopaedics,2026-03,March 2026,False
222,798053,62.636723179893856,13.109642176396955,0.0,DXN,MODALITY LLP,53.478994093180944,61.49296327304668,72.64864425709735,19.1696501639164,99.80978260869566,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,99.80978260869566,C_110,Trauma and Orthopaedics,2026-04,April 2026,True
222,805366,63.62333525161406,12.962341816500746,0.0,DXN,MODALITY LLP,54.69554579324918,61.95505048519087,73.10835856740105,18.412812774151874,99.8069498069498,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,99.8069498069498,C_110,Trauma and Orthopaedics,2026-05,May 2026,True
